iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack1,attack2,attack3,attack4
1,2021-11-25 17:35:19.119237,3.6326960695402475,3.2016787535304165,86.02955149073289,27.230251219557832,27.23003038450275,59.26658766944744,10.892143048845067,10.892011722206384,57.235891599680116,10.892136257206046,10.892011722206384,55.67032266084288,32.67615518491652,32.676035885943676,44.757994210196806,32.6761186887629,32.676035885943676,44.571559750758965,32.67611806523505,32.676035885943676,44.526934629877786,32.67611791598686,32.676035885943676,45.14337049369365,21.784107296343574,21.784023204637926,32.729711860028445,21.78406577900889,21.784023204637926,32.90127278468502,21.78406635279238,21.784023204637926,33.185529530528086,21.78406730348571,21.784023204637926,56.7120297535471,27.230153167452652,27.23003038450275,59.52271366400193,27.230162567751794,27.23003038450275,54.471989010015754,27.230145675662843,27.23003038450275,54.62186510374341,27.23014617692167,27.23003038450275,33.31632067496765,21.784067740915145,21.784023204637926,33.02032446783831,54.46010455510174,54.46006100878035,55.471222239407,27.23014901758658,27.23003038450275,54.84187622930742,54.460177537023874,54.46006100878035,86.04038866238005,0.0,0.0,54.34724741594074,0.0,0.0,33.01010222245386,0.0,0.0,437.80449435542783,1.0,437.80449435542783,1.0,0,0,0,0
2,2021-11-25 17:35:35.608290,4.153584262953813,3.3973030859032773,86.04960829891105,27.230251286637593,27.23003038450275,59.61240809258745,10.892144205437386,10.892011722206384,57.58269192573179,10.89213741707564,10.892011722206384,56.017992530592494,32.67615634769429,32.676035885943676,45.0459738022287,32.67611965190724,32.676035885943676,44.83795259067569,32.67611895618276,32.676035885943676,44.78859291390809,32.6761187910999,32.676035885943676,45.38964166803469,21.78410811999461,21.784023204637926,32.92642438654632,21.784066436911615,21.784023204637926,33.07018270341365,21.784066917709605,21.784023204637926,33.350437185395634,21.784067855017412,21.784023204637926,56.88876853988669,27.230153758553435,27.23003038450275,59.86231813548052,27.230163703554936,27.23003038450275,55.03038553370785,27.230147543213423,27.23003038450275,55.031864453754764,27.23014754815965,27.23003038450275,33.682449474145294,21.784068965428588,21.784023204637926,33.17742148732491,54.46010508051087,54.46006100878035,55.79145724645839,27.230150088608777,27.23003038450275,55.254728034049684,54.460178917801855,54.46006100878035,86.0602763456489,0.0,0.0,54.92871279690826,0.0,0.0,33.160844523171946,0.0,0.0,434.10196197767806,1.0,434.10196197767806,1.0,0,0,0,0
3,2021-11-25 17:35:41.695755,4.498372698852667,3.542582749601372,81.39470463688258,27.230235718367275,27.23003038450275,58.79773326731637,10.892141480767055,10.892011722206384,57.138938574536986,10.892135932947799,10.892011722206384,55.90100371023779,32.67615595642656,32.676035885943676,45.10154221772009,32.67611983775515,32.676035885943676,44.953753951218296,32.676119343479044,32.676035885943676,44.91778491523451,32.676119223181026,32.676035885943676,45.56496411382017,21.78410870635846,21.784023204637926,33.093354511929626,21.784066995207446,21.784023204637926,33.232900597479166,21.78406746191768,21.784023204637926,33.44332286428229,21.784068165672466,21.784023204637926,56.499998127366844,27.230152458315384,27.23003038450275,58.9982320650925,27.23016081362928,27.23003038450275,55.49641012984318,27.23014910182718,27.23003038450275,55.29766021519336,27.230148437110437,27.23003038450275,33.86933763767565,21.784069590473848,21.784023204637926,33.365952874385655,54.46010571105187,54.46006100878035,55.772149772592975,27.230150024035158,27.23003038450275,55.48706118759972,54.46017969483735,54.46006100878035,81.40309260555281,0.0,0.0,55.44905778638835,0.0,0.0,33.35639862836351,0.0,0.0,0.0,0.0,762.4919022973704,1.0,0,0,0,0
4,2021-11-25 17:35:49.299019,4.948237143674515,3.7822166237910126,86.08376312119812,27.230251400867992,27.23003038450275,60.18155885296717,10.892146108955382,10.892011722206384,58.180054024365134,10.892139414946124,10.892011722206384,56.64037106150832,32.67615842923193,32.676035885943676,45.61143816061528,32.67612154309611,32.676035885943676,45.382147572723646,32.67612077623645,32.676035885943676,45.32818940941035,32.67612059577401,32.676035885943676,45.915091318221386,21.78410987735476,21.784023204637926,33.342813817517374,21.784067829521145,21.784023204637926,33.439249872794946,21.784068152050395,21.784023204637926,33.70961220560782,21.784069056274024,21.784023204637926,57.25161233370357,27.23015497208022,27.23003038450275,60.417744004697454,27.230165561170196,27.23003038450275,55.871647425922674,27.230150356803883,27.23003038450275,55.75177609512658,27.230149955895634,27.23003038450275,34.300394923441424,21.784071032139845,21.784023204637926,33.5259627439586,54.46010624620299,54.46006100878035,56.353883470941184,27.230151969636644,27.23003038450275,55.95113081019938,54.46018124691272,54.46006100878035,86.09414596014352,0.0,0.0,55.7941476961504,0.0,0.0,33.501824135684096,0.0,0.0,427.7963836660732,1.0,427.7963836660729,1.0,0,0,0,0
5,2021-11-25 17:35:55.818068,5.370330208981168,4.034463688691586,86.10292648658816,27.230251464959636,27.23003038450275,60.487845380764945,10.892147133327057,10.892011722206384,58.50252349895886,10.892140493441472,10.892011722206384,56.97717970858344,32.67615955568448,32.676035885943676,45.933936509348946,32.67612262168803,32.676035885943676,45.69919560856748,32.67612183659986,32.676035885943676,45.64406948523305,32.67612165223119,32.676035885943676,46.227492941728144,21.784110922178296,21.784023204637926,33.60806812607917,21.78406871666105,21.784023204637926,33.688408895454984,21.784068985359802,21.784023204637926,33.95379179557371,21.78406987292978,21.784023204637926,57.488425320520406,27.23015576409846,27.23003038450275,60.719071706082715,27.230166568957138,27.23003038450275,56.312799046930145,27.230151832230273,27.23003038450275,56.12561031630507,27.23015120617977,27.23003038450275,34.638859264725326,21.78407216412984,21.784023204637926,33.768026656022606,54.460107055782885,54.46006100878035,56.6754142665927,27.230153044992587,27.23003038450275,56.3347839410837,54.460182530036086,54.46006100878035,86.11315084842862,0.0,0.0,56.24392587538993,0.0,0.0,33.7414820696547,0.0,0.0,424.25820311181326,1.0,424.258203111813,1.0,0,0,0,0
6,2021-11-25 17:36:02.336822,5.767175104507372,4.296921135022495,86.12193652942207,27.230251528538503,27.23003038450275,60.78503814915555,10.892148127284761,10.892011722206384,58.81743303900805,10.89214154665271,10.892011722206384,57.3077780849499,32.67616066136684,32.676035885943676,46.255279384264114,32.67612369641548,32.676035885943676,46.01699282551202,32.67612289946889,32.676035885943676,45.96110906373609,32.67612271256632,32.676035885943676,46.54229856822048,21.784111975042,21.784023204637926,33.88073437418059,21.784069628590096,21.784023204637926,33.9484294755082,21.784069854995565,21.784023204637926,34.20929277241736,21.784070727449777,21.784023204637926,57.73520813125727,27.230156589460652,27.23003038450275,61.01373602877096,27.230167554458486,27.23003038450275,56.72738297484291,27.23015321880132,27.23003038450275,56.490285794518094,27.2301524258326,27.23003038450275,34.97838920479929,21.784073299683715,21.784023204637926,34.022318118572834,54.460107906257676,54.46006100878035,57.0025490533059,27.23015413909102,27.23003038450275,56.72592179604996,54.460183838192016,54.46006100878035,86.13200478171389,0.0,0.0,56.66594459280158,0.0,0.0,33.99374937611615,0.0,0.0,420.7481261715766,1.0,420.74812617157636,1.0,0,0,0,0
7,2021-11-25 17:36:08.227667,6.358083894238336,4.841278484180663,82.21781703564689,9.021019102862972,9.020811016108752,61.01868026400349,3.608461449955736,3.6083242634640653,59.792867644102515,3.608457350239907,3.6083242634640653,58.69333635365993,10.825102438097684,10.824973028691256,48.59894558980842,10.825068677526998,10.824973028691256,48.14094009994213,10.825067145733046,10.824973028691256,48.09270931968563,10.825066984425773,10.824973028691256,48.11314406024218,7.216742471573375,7.216648447495111,34.858372542868224,7.216698141146589,7.216648447495111,34.599664431327994,7.216697275900365,7.216648447495111,34.94671798917262,7.21669843661689,7.216648447495111,58.25188558381641,9.020938949088293,9.020811016108752,61.147207520037675,9.020948632458314,9.020811016108752,57.191884463099385,9.020935403927066,9.020811016108752,57.54475209883142,9.020936584088705,9.020811016108752,36.131085137473384,7.216702397718829,7.216648447495111,34.36734360302303,18.041670163061514,18.041622111650526,57.97906542500643,9.020938036644495,9.020811016108752,57.79377954528633,18.041748512499833,18.041622111650526,82.2251056667277,0.0,0.0,57.063459355582545,0.0,0.0,34.25702432777499,0.0,0.0,0.0,0.0,706.7926700227139,1.0,0,0,0,0
8,2021-11-25 17:36:16.336002,6.932949163675871,5.381028776518744,82.36027360265501,9.021019579307278,9.020811016108752,61.47513098347326,3.6084629765497755,3.6083242634640653,60.274691957034214,3.6084589616956304,3.6083242634640653,59.19928942327504,10.825104130251749,10.824973028691256,49.119531879294634,10.825070418621696,10.824973028691256,48.671967448505775,10.825068921747741,10.824973028691256,48.62489724868921,10.825068764322014,10.824973028691256,48.646125140810035,7.216744254122305,7.216648447495111,35.39503625264469,7.216699936012027,7.216648447495111,35.13764996342476,7.216699075186623,7.216648447495111,35.476201806694064,7.216700207469263,7.216648447495111,58.742373919955035,9.020940589520741,9.020811016108752,61.59944867075231,9.0209501449735,9.020811016108752,57.77634662400625,9.020937358653859,9.020811016108752,58.085080592956544,9.020938391210972,9.020811016108752,36.66330758477516,7.216704177730518,7.216648447495111,34.909960812665034,18.041671977838362,18.041622111650526,58.49541987042194,9.020939763585838,9.020811016108752,58.32620518873023,18.04175029319111,18.041622111650526,82.36737918901291,0.0,0.0,57.654304317305346,0.0,0.0,34.801364447829016,0.0,0.0,0.0,0.0,697.1522806681072,1.0,0,0,0,0
9,2021-11-25 17:36:24.730608,7.492508541132141,5.915657640060773,82.50118794485029,9.02102005059363,9.020811016108752,61.9220067183139,3.6084644711203935,3.6083242634640653,60.74688481106746,3.608460540939054,3.6083242634640653,59.69554302155513,10.825105789966045,10.824973028691256,49.63075213794453,10.825072128391811,10.824973028691256,49.1938287229256,10.82507066710661,10.824973028691256,49.1479122425591,10.825070513539483,10.824973028691256,49.169951552212375,7.216746006053551,7.216648447495111,35.92540186120982,7.216701709813541,7.216648447495111,35.67036018096972,7.216700856829654,7.216648447495111,36.00051579567357,7.216701961031207,7.216648447495111,59.227270460729144,9.020942211251494,9.020811016108752,62.042346329362,9.020951626239489,9.020811016108752,58.345202859592696,9.02093926118682,9.020811016108752,58.615069352543635,9.020940163752119,9.020811016108752,37.18607841071693,7.216705926131371,7.216648447495111,35.44779148169826,18.041673776606682,18.041622111650526,59.00308556723559,9.020941461467766,9.020811016108752,58.848270432133724,18.04175203923215,18.041622111650526,82.50811457472982,0.0,0.0,58.229110091358216,0.0,0.0,35.341095733995765,0.0,0.0,0.0,0.0,687.6161147498847,1.0,0,0,0,0
10,2021-11-25 17:36:31.464093,8.037448217187574,6.444702074289039,82.6405605839596,9.021020516723777,9.020811016108752,62.359539472383815,3.608465934443521,3.6083242634640653,61.209617170800044,3.6084620885419656,3.6083242634640653,60.1822097758865,10.825107417617259,10.824973028691256,50.1326611179186,10.825073807020466,10.824973028691256,49.706534171208304,10.825072381843928,10.824973028691256,49.66175713246304,10.82507223208765,10.824973028691256,49.68462103803335,7.216747727359568,7.216648447495111,36.44916079377335,7.216703461519104,7.216648447495111,36.19737275274158,7.216702619416976,7.216648447495111,36.519235605131996,7.216703695883483,7.216648447495111,59.70624400030649,9.02094381317284,9.020811016108752,62.476116541243925,9.020953076978838,9.020811016108752,58.89915185297748,9.020941113862687,9.020811016108752,59.13478482643251,9.020941901934384,9.020811016108752,37.69945210055311,7.2167076431036135,7.216648447495111,35.980344963360245,18.041675557725515,18.041622111650526,59.50205176768526,9.020943130254329,9.020811016108752,59.36011141721649,18.04175375107828,18.041622111650526,82.64731228043419,0.0,0.0,58.78861392045732,0.0,0.0,35.875704049202355,0.0,0.0,0.0,0.0,678.1841413320338,1.0,0,0,0,0
11,2021-11-25 17:36:38.032511,8.568406244812447,6.967746784518187,82.7783945624977,9.02102097770789,9.020811016108752,62.78795855955963,3.6084673672860985,3.6083242634640653,61.66306621394359,3.6084636050969348,3.6083242634640653,60.65941710251955,10.825109013631526,10.824973028691256,50.62533241061987,10.825075454753785,10.824973028691256,50.21011614918724,10.825074066067904,10.824973028691256,50.1664574412455,10.82507392005187,10.824973028691256,50.190153872101014,7.21674941810816,7.216648447495111,36.96604443759491,7.216705190230347,7.216648447495111,36.71831066748467,7.216704361687679,7.216648447495111,37.03198330794404,7.21670541076212,7.216648447495111,60.179007056683574,9.020945394323299,9.020811016108752,62.90097312747452,9.020954497906674,9.020811016108752,59.438844608010115,9.020942918858731,9.020811016108752,59.6443216891183,9.020943606074402,9.020811016108752,38.203494127667284,7.2167093288662185,7.216648447495111,36.5071803829895,18.04167731972035,18.041622111650526,59.99232627194988,9.020944769971619,9.020811016108752,59.86187575314178,18.041755429223173,18.041622111650526,82.78497528095566,0.0,0.0,59.33350164679967,0.0,0.0,36.40472661199896,0.0,0.0,0.0,0.0,668.8561588414485,1.0,0,0,0,0
12,2021-11-25 17:36:44.926149,9.08597554411025,7.484420897263357,82.91469485268311,9.0210214335626,9.020811016108752,63.207488869484365,3.6084687704002647,3.6083242634640653,62.10741236324373,3.608465091207383,3.6083242634640653,61.12730305033308,10.825110578470552,10.824973028691256,51.10885427368226,10.825077071886946,10.824973028691256,50.70462492822909,10.825075719946675,10.824973028691256,50.662057159421146,10.825075577579275,10.824973028691256,50.686588642641894,7.216751078428387,7.216648447495111,37.475820176564866,7.216706895169285,7.216648447495111,37.23283876119289,7.21670608252081,7.216648447495111,37.53842381668681,7.216707104546419,7.216648447495111,60.645312203015514,9.020946953875352,9.020811016108752,63.317126130294206,9.020955889725476,9.020811016108752,59.96488732907289,9.020944678202397,9.020811016108752,60.143796016643115,9.020945276560392,9.020811016108752,38.69827955295371,7.21671098367023,7.216648447495111,37.02790304610263,18.041679061271147,18.041622111650526,60.47393271956039,9.020946380698696,9.020811016108752,60.35371906145781,18.04175707418731,18.041622111650526,82.92110847919047,0.0,0.0,59.86441100802294,0.0,0.0,36.92774833166257,0.0,0.0,0.0,0.0,659.6318350601042,1.0,0,0,0,0
13,2021-11-25 17:36:51.032423,9.662363664725618,8.06990879661396,83.17336876728203,5.087859816254048,5.087648533668348,63.89238986940527,2.0352061304078504,2.035059332828346,62.91259910406922,2.035202853509208,2.035059332828346,61.997641562819744,6.105318593499533,6.10517813288336,52.12148628278305,6.105285562814846,6.10517813288336,51.65000714481891,6.105283985958438,6.10517813288336,51.5794854621095,6.1052837500995025,6.10517813288336,51.57401486138452,4.070224219777034,4.070118620857253,38.28931042720176,4.070179789239961,4.070118620857253,37.91007037669503,4.070178520876092,4.070118620857253,38.2291698785878,4.070179588100607,4.070118620857253,61.34016373654759,5.087786795357696,5.087648533668348,63.986744816218,5.087795646816858,5.087648533668348,60.50484369596185,5.087784001639686,5.087648533668348,60.933864456144775,5.087785436494551,5.087648533668348,39.504992582117595,4.07018385507457,4.070118620857253,37.57093512143971,10.17535587792112,10.175297112136137,61.24469522904789,5.0877864760644,5.087648533668348,61.143775719556665,10.17543471700808,10.175297112136137,83.17947072155287,0.0,0.0,60.3822019614553,0.0,0.0,37.44468341433441,0.0,0.0,0.0,0.0,642.1253266747299,1.0,0,0,0,0
