iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack1,attack2,attack3,attack4
1,2021-11-25 13:35:01.303037,3.7663232627982746,3.436292694858328,86.09079048520407,17.3058028713059,17.305581831437724,59.86721187417132,6.922365793701663,6.922232458282421,58.08691775642385,6.922359839529013,6.922232458282421,56.59015135401113,20.766820207330746,20.76669783200171,46.07353137472679,20.76678503461944,20.76669783200171,45.71061550923095,20.76678382085161,20.76669783200171,45.64011899970811,20.76678358507687,20.76669783200171,45.79807156943704,13.844551045525689,13.844464764180028,33.089873064805374,13.84450854310589,13.844464764180028,33.08703251560067,13.844508533605703,13.844464764180028,33.48033235197427,13.844509848992363,13.844464764180028,57.15530157960644,17.305706096905016,17.305581831437724,60.09378235999977,17.305715924619278,17.305581831437724,54.53077950020272,17.305697319221917,17.305581831437724,55.217782240170074,17.30569961689447,17.305581831437724,33.91285305876207,13.844511295552758,13.844464764180028,33.068748928849416,34.6112075235367,34.61116381526027,56.08466250097891,17.305702516165262,17.305581831437724,55.504988906793145,34.61128256127631,34.61116381526027,86.10111508019827,0.0,0.0,54.347829500002014,0.0,0.0,33.01058167256286,0.0,0.0,426.4989277332529,1.0,426.4989277332529,1.0,0,0,0,0
2,2021-11-25 13:35:14.736846,4.446867811606948,3.83383056360212,86.11927693801837,17.305802966578504,17.305581831437724,60.3230241509832,6.922367318160439,6.922232458282421,58.56014320919905,6.922361422225951,6.922232458282421,57.07945083489744,20.76682184378708,20.76669783200171,46.558380778950834,20.766786656192544,20.76669783200171,46.19304996270247,20.766785434347945,20.76669783200171,46.12220102245642,20.766785197394498,20.76669783200171,46.27964378627017,13.844552656138282,13.844464764180028,33.49111861827857,13.844509885066902,13.844464764180028,33.481545837054284,13.844509853050848,13.844464764180028,33.86728327948634,13.844511143145168,13.844464764180028,57.52146717774334,17.305707321541533,17.305581831437724,60.540759138308424,17.305717419527834,17.305581831437724,55.229809921619974,17.305699657120908,17.305581831437724,55.74577128374728,17.30570138274759,17.305581831437724,34.41645797431533,13.84451297985345,13.844464764180028,33.457546248118916,34.61120882386474,34.61116381526027,56.55518506597245,17.30570408982242,17.305581831437724,56.03606337782901,34.611284337448616,34.61116381526027,86.12936696466483,0.0,0.0,55.06299144753908,0.0,0.0,33.395909066672786,0.0,0.0,421.23921419317827,1.0,421.23921419317827,1.0,0,0,0,0
3,2021-11-25 13:35:20.850117,4.977158558744468,4.161975107181101,81.72798621976735,17.305788279958563,17.305581831437724,59.583148197067416,6.92236484365405,6.922232458282421,58.14146045045725,6.922360021946409,6.922232458282421,56.95583491361619,20.76682143035509,20.76669783200171,46.63336328777399,20.76678690697066,20.76669783200171,46.371822855518154,20.766786032251773,20.76669783200171,46.31737793659887,20.766785850161384,20.76669783200171,46.500851925788304,13.84455339596629,13.844464764180028,33.84016351459387,13.844511052443437,13.844464764180028,33.83959336098307,13.844511050536564,13.844464764180028,34.11785653371505,13.844511981184457,13.844464764180028,57.267638398296064,17.30570647261418,17.305581831437724,59.75534403401875,17.305714792716294,17.305581831437724,55.848016701725676,17.30570172470618,17.305581831437724,55.987855375553025,17.305702192394975,17.305581831437724,34.63921923219927,13.844513724875846,13.844464764180028,33.83646889789091,34.611210091167074,34.61116381526027,56.577252247608605,17.30570416362585,17.305581831437724,56.219094920617295,34.61128494959544,34.61116381526027,81.73592052058645,0.0,0.0,55.74291879071703,0.0,0.0,33.79326262631784,0.0,0.0,0.0,0.0,739.939633699045,1.0,0,0,0,0
4,2021-11-25 13:35:27.192344,5.480103444267415,4.501269460322809,81.8397195040027,17.305788653649213,17.305581831437724,59.96744790733399,6.922366128939892,6.922232458282421,58.54152091480248,6.922361359943906,6.922232458282421,57.370296208248526,20.766822816515997,20.76669783200171,47.04249030514084,20.766788275291137,20.76669783200171,46.778277683246145,20.766787391635145,20.76669783200171,46.72337786760259,20.76678720802336,20.76669783200171,46.9060587048272,13.844554751175577,13.844464764180028,34.177442328321135,13.844512180468445,13.844464764180028,34.17320144375907,13.844512166284856,13.844464764180028,34.448435535624355,13.844513086802026,13.844464764180028,57.5903112367026,17.305707551789677,17.305581831437724,60.1336476149602,17.305716057948153,17.305581831437724,56.36839315128889,17.30570346509907,17.305581831437724,56.4365410505871,17.305703693018916,17.305581831437724,35.062752932238695,13.844515141379304,13.844464764180028,34.16739919298325,34.611211197959534,34.61116381526027,56.97552240549309,17.30570549563569,17.305581831437724,56.66120093224502,34.61128642821378,34.61116381526027,81.84750430881932,0.0,0.0,56.273111376492416,0.0,0.0,34.121434751594975,0.0,0.0,732.3787668072387,1.0,0.0,0.0,0,0,0,0
5,2021-11-25 13:35:33.785726,5.958270313246117,4.8493045582246515,81.95035610245934,17.305789023672013,17.305581831437724,60.34267677977492,6.9223673838884245,6.922232458282421,58.93596324648593,6.922362679151626,6.922232458282421,57.782283062784416,20.766824194401167,20.76669783200171,47.45191915525914,20.766789644621092,20.76669783200171,47.18642268725542,20.76678875667129,20.76669783200171,47.131304933548506,20.76678857233061,20.76669783200171,47.313607414344276,13.844556114217424,13.844464764180028,34.52672580927437,13.844513348642922,13.844464764180028,34.517321806207846,13.844513317191344,13.844464764180028,34.788921080940646,13.84451422555191,13.844464764180028,57.92000092690056,17.30570865443295,17.305581831437724,60.50290074511079,17.305717292910884,17.305581831437724,56.86274219528531,17.30570511844361,17.305581831437724,56.88538384672728,17.305705194168347,17.305581831437724,35.48234311816057,13.844516544693725,13.844464764180028,34.50893268100669,34.61121234021425,34.61116381526027,57.37201016682865,17.305706821684325,17.305581831437724,57.096787399451905,34.61128788502757,34.61116381526027,81.95799416681722,0.0,0.0,56.77597115467352,0.0,0.0,34.460751274389,0.0,0.0,724.8920241321017,1.0,0.0,0.0,0,0,0,0
6,2021-11-25 13:35:40.465876,6.413604244087462,5.204293052978364,82.05990329345124,17.3057893900513,17.305581831437724,60.7093742936689,6.922368610303927,6.922232458282421,59.32503420055626,6.922363980394836,6.922232458282421,58.1917682924125,20.76682556391968,20.76669783200171,47.86117387151015,20.766791013368653,20.76669783200171,47.59556167292383,20.766790125031793,20.76669783200171,47.540424291185964,20.766789940625472,20.76669783200171,47.722692776015805,13.844557482398583,13.844464764180028,34.88470378721693,13.84451454589604,13.844464764180028,34.86955168358319,13.84451449522001,13.844464764180028,35.137091530822154,13.844515390003867,13.844464764180028,58.25503935764581,17.305709774965024,17.305581831437724,60.86362813192403,17.30571849935937,17.305581831437724,57.333316698179495,17.305706692274477,17.305581831437724,57.33426717635882,17.305706695453342,17.305581831437724,35.899186119527975,13.84451793882022,13.844464764180028,34.8587836311379,34.611213510286625,34.61116381526027,57.76660103927209,17.305708141388838,17.305581831437724,57.52594427928837,34.61128932033769,34.61116381526027,82.06739732731081,0.0,0.0,57.2540628517108,0.0,0.0,34.80880435102577,0.0,0.0,717.4789155870806,1.0,0.0,0.0,0,0,0,0
7,2021-11-25 13:35:47.633200,6.931675207819345,5.640521628199487,82.27902965398452,13.119958529733895,13.119750238254797,61.2995774923304,5.24803801330362,5.247899887354487,60.0194139677956,5.248033731811833,5.247899887354487,58.924636646133465,15.743830191630035,15.743700008642513,48.75117298840349,15.74379616660099,15.743700008642513,48.41525121864547,15.7437950431146,15.743700008642513,48.35854080610802,15.743794853447296,15.743700008642513,48.43447782356427,10.495894757957863,10.495799659182623,35.42133162707089,10.495851235644109,10.495799659182623,35.323224491083174,10.49585090752595,10.495799659182623,35.62702149914006,10.495851923571456,10.495799659182623,58.78303173301817,13.119879947646362,13.119750238254797,61.439394648384805,13.119888831820756,13.119750238254797,57.81026754863888,13.119876694248033,13.119750238254797,57.937354440035925,13.119877119288644,13.119750238254797,36.529848504871225,10.495854943065714,10.495799659182623,35.23723074094539,26.239551552774188,26.23950059203595,58.3864738442873,13.119878621363185,13.119750238254797,58.16611647935481,26.23962823816173,26.23950059203595,82.2862393699193,0.0,0.0,57.70961081145923,0.0,0.0,35.16402510929485,0.0,0.0,702.6502780161774,1.0,0.0,0.0,0,0,0,0
8,2021-11-25 13:35:54.471255,7.4319762965803715,6.076599781159938,82.40265090694065,13.119958943183716,13.119750238254797,61.69829602724669,5.248039346813051,5.247899887354487,60.44035787112108,5.248035139653745,5.247899887354487,59.366255305259145,15.743831668618427,15.743700008642513,49.20167719856854,15.743797673307,15.743700008642513,48.87105469121102,15.74379656754393,15.743700008642513,48.814866907973766,15.743796379624552,15.743700008642513,48.89140410363892,10.495896286142411,10.495799659182623,35.861914636722496,10.49585270916878,10.495799659182623,35.759555349120276,10.495852366829352,10.495799659182623,36.05678366285428,10.495853360905937,10.495799659182623,59.18644472281279,13.11988129685634,13.119750238254797,61.83353036595841,13.119890150003007,13.119750238254797,58.321975012098555,13.119878405647603,13.119750238254797,58.41128742294109,13.119878704351907,13.119750238254797,36.98851954787465,10.4958564770856,10.495799659182623,35.67341211801791,26.23955301157765,26.23950059203595,58.8282513887727,13.119880098882966,13.119750238254797,58.630546308361616,26.239629791441807,26.23950059203595,82.40970245505608,0.0,0.0,58.227618770237946,0.0,0.0,35.600253217207595,0.0,0.0,694.2844753529574,1.0,0.0,0.0,0,0,0,0
9,2021-11-25 13:36:01.183657,6.966130244300882,5.991610504876988,66.7066128066943,13.119906447969676,13.119750238254797,57.62066655807053,5.248025709229452,5.247899887354487,57.510253338940124,5.248025339953744,5.247899887354487,57.45384728513969,15.743825272592389,15.743700008642513,47.989688546493234,15.74379361982527,15.743700008642513,47.98044842070885,15.743793588921779,15.743700008642513,47.9780475698009,15.743793580892161,15.743700008642513,48.1807691146204,10.495893909432082,10.495799659182623,35.92266037131196,10.495852912332174,10.495799659182623,35.96198169286499,10.495853043841867,10.495799659182623,35.97110099969645,10.495853074341282,10.495799659182623,57.367635429977796,13.119875213870143,13.119750238254797,57.608167449819135,13.119876018326641,13.119750238254797,58.64347361951891,13.119879480895898,13.119750238254797,57.51076790684231,13.119875692575018,13.119750238254797,36.07577308462352,10.495853424415833,10.495799659182623,36.032024602052566,26.23955421095287,26.23950059203595,57.42793668603629,13.11987541554698,13.119750238254797,57.511036502487954,26.239626047254482,26.23950059203595,66.70661280669418,0.0,0.0,58.72614953740154,0.0,0.0,36.035564383346994,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
10,2021-11-25 13:36:07.192502,6.5551087183311285,5.851796743840662,66.49829870774735,13.119905751265632,13.119750238254797,57.3931092762356,5.248024948166811,5.247899887354487,57.297602887691106,5.248024628746823,5.247899887354487,57.251981119191754,15.743824597453383,15.743700008642513,47.817202635925796,15.74379304294818,15.743700008642513,47.812964134761565,15.743793028772561,15.743700008642513,47.811840763754155,15.743793025015462,15.743700008642513,48.02622482157163,10.49589339256052,10.495799659182623,35.79857097348445,10.495852497316646,10.495799659182623,35.858733667309,10.495852698530065,10.495799659182623,35.86877878402564,10.49585273212584,10.495799659182623,57.25778715621576,13.119874846483887,13.119750238254797,57.388316913475755,13.119875283039118,13.119750238254797,58.194909719704285,13.119877980679233,13.119750238254797,57.31147086478991,13.119875026028417,13.119750238254797,35.93255776646732,10.495852945433894,10.495799659182623,35.9416222808716,26.239553908603373,26.23950059203595,57.27991574116889,13.119874920492679,13.119750238254797,57.313804395576696,26.239625387614034,26.23950059203595,66.49829870774722,0.0,0.0,58.26047459554249,0.0,0.0,35.9505215125601,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
