iteration,timestamp,P78,P79,T41,J20,J20D,J20B,J21,J21D,J21B,J14,J14D,J14B,J2,J2D,J2B,J13,J13D,J13B,J1,J1D,J1B,J3,J3D,J3B,J6,J6D,J6B,J15,J15D,J15B,J5,J5D,J5B,J19,J19D,J19B,T42,J4,J4D,J4B,J18,J18D,J18B,J12,J12D,J12B,J7,J7D,J7B,J8,J8D,J8B,J16,J16D,J16B,J17,J17D,J17B,J11,J11D,J11B,J10,J10D,J10B,J9,J9D,J9B,J22,J22D,J22B
11,2021-10-20 14:45:33.978084,0.0,0.0,3.0480000972747803,2.1356681756401485e-08,0.0,0.0,-9.144000053405762,0.0,0.0,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-9.144000053405762,-3.058199945371598e-05,17.600038528442383,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,2.1356687085472004e-08,0.0014378236373886466,44.000099182128906,-9.144000053405762,-3.058199945371598e-05,17.600038528442383,-18.288000106811523,-6.116399890743196e-05,52.80011749267578,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-18.288000106811523,-6.116399890743196e-05,52.80011749267578,-9.144000053405762,-3.058199945371598e-05,88.00019836425781,3.0480000972747803,-9.144000053405762,-3.058199945371598e-05,52.80011749267578,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-18.288000106811523,-6.116399890743196e-05,52.80011749267578,-18.288000106811523,-6.116399890743196e-05,35.200077056884766,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,-0.00010194000060437247,88.00019836425781,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,0.0,0.0
12,2021-10-20 14:45:37.943927,0.0,0.0,3.0480000972747803,2.1325204713207313e-08,0.0,0.0,-9.144000053405762,0.0,0.0,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-9.144000053405762,-3.058199945371598e-05,17.600038528442383,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,2.132521004227783e-08,0.0014367641415446997,44.000099182128906,-9.144000053405762,-3.058199945371598e-05,17.600038528442383,-18.288000106811523,-6.116399890743196e-05,52.80011749267578,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-18.288000106811523,-6.116399890743196e-05,52.80011749267578,-9.144000053405762,-3.058199945371598e-05,88.00019836425781,3.0480000972747803,-9.144000053405762,-3.058199945371598e-05,52.80011749267578,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-18.288000106811523,-6.116399890743196e-05,52.80011749267578,-18.288000106811523,-6.116399890743196e-05,35.200077056884766,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,-0.00010194000060437247,88.00019836425781,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,0.0,0.0
13,2021-10-20 14:45:42.913378,0.0,0.0,3.0480000972747803,2.1380072823262708e-08,0.0,0.0,-9.144000053405762,0.0,0.0,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-9.144000053405762,-3.058199945371598e-05,17.600038528442383,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,2.1380078152333226e-08,0.001438611070625484,44.000099182128906,-9.144000053405762,-3.058199945371598e-05,17.600038528442383,-18.288000106811523,-6.116399890743196e-05,52.80011749267578,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-18.288000106811523,-6.116399890743196e-05,52.80011749267578,-9.144000053405762,-3.058199945371598e-05,88.00019836425781,3.0480000972747803,-9.144000053405762,-3.058199945371598e-05,52.80011749267578,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-18.288000106811523,-6.116399890743196e-05,52.80011749267578,-18.288000106811523,-6.116399890743196e-05,35.200077056884766,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,-0.00010194000060437247,88.00019836425781,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,-0.00010194000060437247,35.200077056884766,-30.479999542236328,0.0,0.0
14,2021-10-20 14:45:47.170090,0.0,0.0,3.0480000972747803,2.1380072823262708e-08,0.0,0.0,-9.144000053405762,0.0,0.0,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-9.144000053405762,-3.058199945371598e-05,17.600038528442383,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,2.1380078152333226e-08,0.001438611070625484,44.000099182128906,-9.144000053405762,-3.058199945371598e-05,17.600038528442383,-18.288000106811523,-6.116399890743196e-05,52.80011749267578,-9.144000053405762,-3.058199945371598e-05,44.000099182128906,-18.288000106811523,-6.116399890743196e-05,52.80011749267578,-9.144000053405762,-3.058199945371598e-05,88.00019836425781,3.0480000972747803,-9.144000053405762,-3.058199945371598e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-18.288000106811523,-6.116399890743196e-05,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,75.00251007080078,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,0.0,0.0
15,2021-10-20 14:45:51.334144,0.0,0.0,3.0480000972747803,2.9410786694938906e-08,0.0,0.0,-9.144000053405762,0.0,0.0,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,15.00050163269043,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,2.9410792024009424e-08,0.0014380915090441704,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,15.00050163269043,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,75.00251007080078,3.0480000972747803,-9.144000053405762,-3.058199945371598e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-18.288000106811523,-6.116399890743196e-05,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,75.00251007080078,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,0.0,0.0
16,2021-10-20 14:45:55.498236,1.0,0.0,3.0480000972747803,2.9477075003114805e-08,0.0,0.0,-9.144000053405762,0.0,0.0,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,15.00050163269043,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,2.9477080332185324e-08,0.001439703512005508,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,15.00050163269043,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,75.00251007080078,3.0480000972747803,-9.144000053405762,-3.058199945371598e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-18.288000106811523,-6.116399890743196e-05,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,75.00251007080078,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,0.0,0.0
17,2021-10-20 14:45:59.702085,1.0,0.0,3.0480000972747803,2.9426823644485012e-08,0.0,0.0,-9.144000053405762,0.0,0.0,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,15.00050163269043,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,2.942682897355553e-08,0.001438477891497314,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,15.00050163269043,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,75.00251007080078,3.0480000972747803,-9.144000053405762,-3.058199945371598e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-18.288000106811523,-6.116399890743196e-05,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,75.00251007080078,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,0.0,0.0
18,2021-10-20 14:46:02.954395,1.0,1.0,3.0480000972747803,2.9426823644485012e-08,0.0,0.0,-9.144000053405762,0.0,0.0,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,15.00050163269043,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,2.942682897355553e-08,0.001438477891497314,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,15.00050163269043,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,75.00251007080078,3.0480000972747803,-9.144000053405762,-3.058199945371598e-05,45.00150680541992,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-9.144000053405762,-3.058199945371598e-05,37.50125503540039,-18.288000106811523,-6.116399890743196e-05,45.00150680541992,-18.288000106811523,-6.116399890743196e-05,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,75.00251007080078,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,-0.00010194000060437247,30.00100326538086,-30.479999542236328,0.0,0.0
19,2021-10-20 14:46:07.850118,1.0,1.0,3.8196253776550293,85.99644470214844,0.0,0.0,54.759159088134766,0.0,0.0,54.80939483642578,37.501373291015625,37.50125503540039,58.97214126586914,15.000632286071777,15.00050163269043,59.26441192626953,37.50138854980469,37.50125503540039,85.9852294921875,37.5014762878418,37.50125503540039,56.69203186035156,15.000624656677246,15.00050163269043,43.34395980834961,45.001583099365234,45.00150680541992,54.47816467285156,37.50136947631836,37.50125503540039,43.4599723815918,45.001583099365234,45.00150680541992,54.7182502746582,75.00262451171875,75.00251007080078,3.0480000972747803,54.87348556518555,45.00162124633789,45.00150680541992,55.04048538208008,37.501373291015625,37.50125503540039,56.35257339477539,37.50137710571289,37.50125503540039,43.161991119384766,45.001583099365234,45.00150680541992,44.509090423583984,30.00108528137207,30.00100326538086,32.96852111816406,30.00104522705078,30.00100326538086,33.0045051574707,75.00255584716797,75.00251007080078,32.995567321777344,30.001047134399414,30.00100326538086,32.63236999511719,30.00104522705078,30.00100326538086,32.14041519165039,30.00104331970215,30.00100326538086,33.00697708129883,0.0,0.0
20,2021-10-20 14:46:13.854759,1.0,1.0,3.8292441368103027,85.77203369140625,0.0,0.0,55.114627838134766,0.0,0.0,55.114688873291016,47.36833190917969,47.36821365356445,57.85832595825195,18.947410583496094,18.947284698486328,58.12678909301758,47.36833953857422,47.36821365356445,85.75984954833984,47.36843490600586,47.36821365356445,54.87793731689453,18.94740104675293,18.947284698486328,39.707401275634766,56.841922760009766,56.841854095458984,52.45798873901367,47.36832046508789,47.36821365356445,39.88603973388672,56.841922760009766,56.841854095458984,52.780216217041016,94.73653411865234,94.7364273071289,3.0480000972747803,52.83881378173828,56.84196472167969,56.841854095458984,52.846473693847656,47.368324279785156,47.36821365356445,53.4693489074707,47.368324279785156,47.36821365356445,39.661949157714844,56.841922760009766,56.841854095458984,41.7179069519043,37.8946418762207,37.894569396972656,30.659563064575195,37.89460372924805,37.894569396972656,29.848665237426758,94.73645782470703,94.7364273071289,29.762907028198242,37.89459991455078,37.894569396972656,29.346864700317383,37.89459991455078,37.894569396972656,28.883346557617188,37.89459991455078,37.894569396972656,29.848665237426758,0.0,0.0
21,2021-10-20 14:46:21.091197,1.0,1.0,3.838550090789795,85.77310943603516,0.0,0.0,55.124244689941406,0.0,0.0,55.12430191040039,47.36833190917969,47.36821365356445,57.86546325683594,18.947410583496094,18.947284698486328,58.13379669189453,47.36833953857422,47.36821365356445,85.76092529296875,47.36843490600586,47.36821365356445,54.88535690307617,18.94740104675293,18.947284698486328,39.71498489379883,56.841922760009766,56.841854095458984,52.46591567993164,47.36832046508789,47.36821365356445,39.893638610839844,56.841922760009766,56.841854095458984,52.788028717041016,94.73653411865234,94.7364273071289,3.0480000972747803,52.846473693847656,56.84196472167969,56.841854095458984,52.854061126708984,47.368324279785156,47.36821365356445,53.4761848449707,47.368324279785156,47.36821365356445,39.66952896118164,56.841922760009766,56.841854095458984,41.725467681884766,37.8946418762207,37.894569396972656,30.66727066040039,37.89460372924805,37.894569396972656,29.85600471496582,94.73645782470703,94.7364273071289,29.770170211791992,37.89459991455078,37.894569396972656,29.354202270507812,37.89459991455078,37.894569396972656,28.89076042175293,37.89459991455078,37.894569396972656,29.85600471496582,0.0,0.0
22,2021-10-20 14:46:25.638125,1.0,1.0,3.838550090789795,85.77310943603516,0.0,0.0,55.124244689941406,0.0,0.0,55.12430191040039,47.36833190917969,47.36821365356445,57.86546325683594,18.947410583496094,18.947284698486328,58.13379669189453,47.36833953857422,47.36821365356445,85.76092529296875,47.36843490600586,47.36821365356445,54.88535690307617,18.94740104675293,18.947284698486328,39.71498489379883,56.841922760009766,56.841854095458984,52.46591567993164,47.36832046508789,47.36821365356445,39.893638610839844,56.841922760009766,56.841854095458984,52.788028717041016,94.73653411865234,94.7364273071289,3.0480000972747803,52.85390090942383,56.84196472167969,56.841854095458984,52.86137390136719,47.368324279785156,47.36821365356445,53.48276901245117,47.368324279785156,47.36821365356445,39.67691421508789,56.841922760009766,56.841854095458984,41.73283767700195,37.8946418762207,37.894569396972656,30.67469024658203,37.89460372924805,37.894569396972656,29.863136291503906,94.73645782470703,94.7364273071289,29.777225494384766,37.89459991455078,37.894569396972656,29.361337661743164,37.89459991455078,37.894569396972656,28.89798355102539,37.89459991455078,37.894569396972656,29.863136291503906,0.0,0.0
23,2021-10-20 14:46:29.371845,1.0,1.0,3.8475542068481445,85.7741470336914,0.0,0.0,55.13355255126953,0.0,0.0,55.13360595703125,47.36833190917969,47.36821365356445,57.872371673583984,18.947410583496094,18.947284698486328,58.140567779541016,47.36833953857422,47.36821365356445,85.76197052001953,47.36843490600586,47.36821365356445,54.892547607421875,18.94740104675293,18.947284698486328,39.72237014770508,56.841922760009766,56.841854095458984,52.473594665527344,47.36832046508789,47.36821365356445,39.90103530883789,56.841922760009766,56.841854095458984,52.795589447021484,94.73653411865234,94.7364273071289,3.0480000972747803,52.85390090942383,56.84196472167969,56.841854095458984,52.86137390136719,47.368324279785156,47.36821365356445,53.48276901245117,47.368324279785156,47.36821365356445,39.67691421508789,56.841922760009766,56.841854095458984,41.73283767700195,37.8946418762207,37.894569396972656,30.67469024658203,37.89460372924805,37.894569396972656,29.863136291503906,94.73645782470703,94.7364273071289,29.777225494384766,37.89459991455078,37.894569396972656,29.361337661743164,37.89459991455078,37.894569396972656,28.89798355102539,37.89459991455078,37.894569396972656,29.863136291503906,0.0,0.0
