iteration,timestamp,P78,P79,T41,J20,J20D,J20B,J21,J21D,J21B,J14,J14D,J14B,J2,J2D,J2B,J13,J13D,J13B,J1,J1D,J1B,J3,J3D,J3B,J6,J6D,J6B,J15,J15D,J15B,J5,J5D,J5B,J19,J19D,J19B,T42,J4,J4D,J4B,J18,J18D,J18B,J12,J12D,J12B,J7,J7D,J7B,J8,J8D,J8B,J16,J16D,J16B,J17,J17D,J17B,J11,J11D,J11B,J10,J10D,J10B,J9,J9D,J9B,J22,J22D,J22B
11,2021-10-16 09:10:01.066372,1.0,1.0,5.329212188720703,85.98868560791016,0.0,0.0,56.558895111083984,0.0,0.0,56.56106948852539,47.36833572387695,47.36821365356445,59.37041091918945,18.947416305541992,18.947284698486328,59.65423583984375,47.36834716796875,47.36821365356445,85.97740173339844,47.36843490600586,47.36821365356445,56.688133239746094,18.947406768798828,18.947284698486328,42.11832046508789,56.8419303894043,56.841854095458984,54.61601257324219,47.36832809448242,47.36821365356445,42.23213195800781,56.8419303894043,56.841854095458984,54.93867874145508,94.73654174804688,94.7364273071289,3.0480000972747803,54.897979736328125,56.84197235107422,56.841854095458984,55.19196319580078,47.36833190917969,47.36821365356445,56.12919616699219,47.36833572387695,47.36821365356445,42.08887481689453,56.8419303894043,56.841854095458984,44.247562408447266,37.894649505615234,37.894569396972656,33.11552047729492,37.89461135864258,37.894569396972656,32.99831771850586,94.7364730834961,94.7364273071289,32.793209075927734,37.89461135864258,37.894569396972656,32.37815856933594,37.89461135864258,37.894569396972656,31.701961517333984,37.89460754394531,37.894569396972656,33.00691223144531,0.0,0.0
12,2021-10-16 09:10:05.748831,1.0,1.0,5.389451026916504,85.99053192138672,0.0,0.0,56.624229431152344,0.0,0.0,56.626102447509766,47.36833572387695,47.36821365356445,59.40621566772461,18.947416305541992,18.947284698486328,59.6879768371582,47.36834716796875,47.36821365356445,85.9792709350586,47.36843490600586,47.36821365356445,56.72007751464844,18.947406768798828,18.947284698486328,42.13926696777344,56.8419303894043,56.841854095458984,54.64487075805664,47.36832809448242,47.36821365356445,42.25441360473633,56.8419303894043,56.841854095458984,54.96708679199219,94.73654174804688,94.7364273071289,3.0480000972747803,54.926719665527344,56.84197235107422,56.841854095458984,55.211021423339844,47.36833190917969,47.36821365356445,56.13397979736328,47.36833572387695,47.36821365356445,42.1094856262207,56.8419303894043,56.841854095458984,44.26577377319336,37.894649505615234,37.894569396972656,33.13325500488281,37.89461135864258,37.894569396972656,32.99873733520508,94.7364730834961,94.7364273071289,32.7955436706543,37.89461135864258,37.894569396972656,32.381614685058594,37.89461135864258,37.894569396972656,31.712488174438477,37.89460754394531,37.894569396972656,33.006919860839844,0.0,0.0
13,2021-10-16 09:10:12.240404,1.0,1.0,5.397878646850586,85.99224853515625,0.0,0.0,56.68446731567383,0.0,0.0,56.68607711791992,47.36833572387695,47.36821365356445,59.43935775756836,18.947416305541992,18.947284698486328,59.71921920776367,47.36834716796875,47.36821365356445,85.98099517822266,47.36843490600586,47.36821365356445,56.74968338012695,18.947406768798828,18.947284698486328,42.15869903564453,56.8419303894043,56.841854095458984,54.67167663574219,47.36832809448242,47.36821365356445,42.275089263916016,56.8419303894043,56.841854095458984,54.993408203125,94.73654174804688,94.7364273071289,3.0480000972747803,54.95338821411133,56.84197235107422,56.841854095458984,55.22880554199219,47.36833190917969,47.36821365356445,56.13844680786133,47.36833572387695,47.36821365356445,42.12860870361328,56.8419303894043,56.841854095458984,44.28267288208008,37.894649505615234,37.894569396972656,33.1498908996582,37.89461135864258,37.894569396972656,32.99911117553711,94.7364730834961,94.7364273071289,32.79769515991211,37.89461135864258,37.894569396972656,32.384796142578125,37.89461135864258,37.894569396972656,31.72219467163086,37.89460754394531,37.894569396972656,33.00692367553711,0.0,0.0
14,2021-10-16 09:10:16.877126,1.0,1.0,4.923404693603516,85.48385620117188,0.0,0.0,56.69202423095703,0.0,0.0,56.60648727416992,60.89106750488281,60.89094543457031,57.17582702636719,24.356502532958984,24.35637664794922,57.34341812133789,60.89107131958008,60.89094543457031,85.470703125,60.89116287231445,60.89094543457031,52.76516342163086,24.356487274169922,24.35637664794922,34.16313934326172,73.06918334960938,73.06912994384766,49.48952102661133,60.89104461669922,60.89094543457031,34.47602844238281,73.06918334960938,73.06912994384766,49.742191314697266,121.78199005126953,121.78189086914062,3.0480000972747803,49.79846954345703,73.0692367553711,73.06912994384766,49.511234283447266,60.89104461669922,60.89094543457031,49.49468994140625,60.89104461669922,60.89094543457031,34.083858489990234,73.06918334960938,73.06912994384766,37.318294525146484,48.71281051635742,48.71275329589844,26.986190795898438,48.71277618408203,48.71275329589844,25.300262451171875,121.78190612792969,121.78189086914062,25.043142318725586,48.712772369384766,48.71275329589844,24.498825073242188,48.7127685546875,48.71275329589844,23.88129425048828,48.7127685546875,48.71275329589844,25.300262451171875,0.0,0.0
15,2021-10-16 09:10:23.597905,1.0,1.0,4.465347766876221,85.42729949951172,0.0,0.0,56.21760177612305,0.0,0.0,56.13747024536133,60.89106750488281,60.89094543457031,56.79051208496094,24.35650062561035,24.35637664794922,56.96687698364258,60.89106750488281,60.89094543457031,85.4139633178711,60.89116287231445,60.89094543457031,52.37676239013672,24.35648536682129,24.35637664794922,33.77886199951172,73.06918334960938,73.06912994384766,49.094627380371094,60.89104461669922,60.89094543457031,34.090396881103516,73.06918334960938,73.06912994384766,49.353424072265625,121.78199005126953,121.78189086914062,3.0480000972747803,49.79846954345703,73.0692367553711,73.06912994384766,49.511234283447266,60.89104461669922,60.89094543457031,49.49468994140625,60.89104461669922,60.89094543457031,34.083858489990234,73.06918334960938,73.06912994384766,37.318294525146484,48.71281051635742,48.71275329589844,26.986190795898438,48.71277618408203,48.71275329589844,25.300262451171875,121.78190612792969,121.78189086914062,25.043142318725586,48.712772369384766,48.71275329589844,24.498825073242188,48.7127685546875,48.71275329589844,23.88129425048828,48.7127685546875,48.71275329589844,24.925451278686523,0.0,0.0
16,2021-10-16 09:10:28.493944,1.0,1.0,4.0229692459106445,85.373291015625,0.0,0.0,55.75959777832031,0.0,0.0,55.68446731567383,60.89106369018555,60.89094543457031,56.421321868896484,24.35649871826172,24.35637664794922,56.606201171875,60.89106750488281,60.89094543457031,85.3597640991211,60.89116287231445,60.89094543457031,52.00391387939453,24.356483459472656,24.35637664794922,33.40869140625,73.06917572021484,73.06912994384766,48.71470642089844,60.89104080200195,60.89094543457031,33.71907043457031,73.06917572021484,73.06912994384766,48.9801025390625,121.78199005126953,121.78189086914062,3.0480000972747803,49.03160095214844,73.06922912597656,73.06912994384766,48.78280258178711,60.89104080200195,60.89094543457031,48.782779693603516,60.89104080200195,60.89094543457031,33.33001708984375,73.06917572021484,73.06912994384766,36.56781005859375,48.71281051635742,48.71275329589844,26.237899780273438,48.71277618408203,48.71275329589844,24.563501358032227,121.78190612792969,121.78189086914062,24.310504913330078,48.7127685546875,48.71275329589844,23.76199722290039,48.7127685546875,48.71275329589844,23.13991355895996,48.712764739990234,48.71275329589844,24.563501358032227,0.0,0.0
17,2021-10-16 09:10:34.142697,1.0,1.0,3.5955650806427,85.32170867919922,0.0,0.0,55.317264556884766,0.0,0.0,55.24677658081055,60.89106369018555,60.89094543457031,56.067108154296875,24.35649871826172,24.35637664794922,56.26018524169922,60.89106750488281,60.89094543457031,85.3080062866211,60.89116287231445,60.89094543457031,51.64562225341797,24.356483459472656,24.35637664794922,33.05218505859375,73.06917572021484,73.06912994384766,48.34885025024414,60.89104080200195,60.89094543457031,33.361515045166016,73.06917572021484,73.06912994384766,48.62091064453125,121.78199005126953,121.78189086914062,3.0480000972747803,48.66990661621094,73.06922912597656,73.06912994384766,48.43974304199219,60.89104080200195,60.89094543457031,48.4434928894043,60.89104080200195,60.89094543457031,32.97376251220703,73.06917572021484,73.06912994384766,36.212955474853516,48.712806701660156,48.71275329589844,25.884702682495117,48.712772369384766,48.71275329589844,24.214672088623047,121.78190612792969,121.78189086914062,23.963218688964844,48.7127685546875,48.71275329589844,23.413040161132812,48.712764739990234,48.71275329589844,22.788986206054688,48.712764739990234,48.71275329589844,24.214672088623047,0.0,0.0
18,2021-10-16 09:10:39.954303,1.0,1.0,3.1824471950531006,85.27249908447266,0.0,0.0,54.8899040222168,0.0,0.0,54.8237190246582,60.89106369018555,60.89094543457031,55.726810455322266,24.356496810913086,24.35637664794922,55.927635192871094,60.89106750488281,60.89094543457031,85.25862121582031,60.89116287231445,60.89094543457031,51.30096435546875,24.356481552124023,24.35637664794922,32.70913314819336,73.06917572021484,73.06912994384766,47.996177673339844,60.89104080200195,60.89094543457031,33.01741027832031,73.06917572021484,73.06912994384766,48.27436447143555,121.78199005126953,121.78189086914062,3.0480000972747803,48.321617126464844,73.06922912597656,73.06912994384766,48.107791900634766,60.89104080200195,60.89094543457031,48.12062454223633,60.89104080200195,60.89094543457031,32.6309700012207,73.06917572021484,73.06912994384766,35.87158203125,48.712806701660156,48.71275329589844,25.544090270996094,48.712772369384766,48.71275329589844,23.879793167114258,121.78190612792969,121.78189086914062,23.630327224731445,48.712764739990234,48.71275329589844,23.07813835144043,48.712764739990234,48.71275329589844,22.451915740966797,48.71276092529297,48.71275329589844,23.879793167114258,0.0,0.0
19,2021-10-16 09:10:45.921843,1.0,1.0,3.0480000972747803,84.1042251586914,0.0,0.0,42.95027160644531,0.0,0.0,42.95027160644531,60.891021728515625,60.89094543457031,46.958045959472656,24.356468200683594,24.35637664794922,47.367191314697266,60.89103698730469,60.89094543457031,84.08600616455078,60.89115905761719,60.89094543457031,42.47312927246094,24.35645294189453,24.35637664794922,24.215167999267578,73.06914520263672,73.06912994384766,38.94538879394531,60.89101028442383,60.89094543457031,24.44928550720215,73.06914520263672,73.06912994384766,39.43254852294922,121.7819595336914,121.78189086914062,3.0480000972747803,39.44450759887695,73.06919860839844,73.06912994384766,39.58633804321289,60.89101028442383,60.89094543457031,40.64946746826172,60.891014099121094,60.89094543457031,24.155139923095703,73.06914520263672,73.06912994384766,27.503271102905273,48.7127799987793,48.71275329589844,17.029029846191406,44.94926834106445,48.71275329589844,16.044626235961914,109.07683563232422,121.78189086914062,15.974884033203125,43.53580093383789,48.71275329589844,15.397789001464844,42.7421989440918,48.71275329589844,14.722561836242676,41.79452133178711,48.71275329589844,16.044626235961914,0.0,0.0
20,2021-10-16 09:10:51.869744,1.0,1.0,3.0480000972747803,83.40544128417969,0.0,0.0,37.363739013671875,0.0,0.0,37.363739013671875,70.01749420166016,70.0174331665039,41.97441101074219,28.00704574584961,28.006973266601562,42.45135498046875,70.01750946044922,70.0174331665039,83.3843765258789,70.01764678955078,70.0174331665039,36.81865310668945,28.007028579711914,28.006973266601562,17.571069717407227,78.7538070678711,84.02091979980469,32.951377868652344,70.0174789428711,70.0174331665039,17.78133773803711,79.22361755371094,84.02091979980469,33.46907424926758,140.034912109375,140.0348663330078,3.0480000972747803,33.4376106262207,84.02096557617188,84.02091979980469,33.793670654296875,70.0174789428711,70.0174331665039,35.281307220458984,70.01748657226562,70.0174331665039,17.51748275756836,78.63362884521484,84.02091979980469,21.455774307250977,56.01395034790039,56.013946533203125,11.19590950012207,41.90934371948242,56.013946533203125,10.481207847595215,101.37406921386719,140.0348663330078,10.467642784118652,40.523380279541016,56.013946533203125,9.865870475769043,39.341331481933594,56.013946533203125,9.049934387207031,37.67948532104492,56.013946533203125,10.481207847595215,0.0,0.0
21,2021-10-16 09:10:58.822982,1.0,1.0,3.0480000972747803,83.40544128417969,0.0,0.0,37.363739013671875,0.0,0.0,37.363739013671875,70.01749420166016,70.0174331665039,41.97441101074219,28.00704574584961,28.006973266601562,42.45135498046875,70.01750946044922,70.0174331665039,83.3843765258789,70.01764678955078,70.0174331665039,36.81865310668945,28.007028579711914,28.006973266601562,17.57106590270996,78.75379943847656,84.02091979980469,32.95137405395508,70.0174789428711,70.0174331665039,17.781333923339844,79.2236099243164,84.02091979980469,33.46907424926758,140.034912109375,140.0348663330078,3.0480000972747803,33.4376106262207,84.02096557617188,84.02091979980469,33.793670654296875,70.0174789428711,70.0174331665039,35.281307220458984,70.01748657226562,70.0174331665039,17.517480850219727,78.63362121582031,84.02091979980469,21.45577049255371,56.01395034790039,56.013946533203125,11.195907592773438,41.909339904785156,56.013946533203125,10.481206893920898,101.37406921386719,140.0348663330078,10.467643737792969,40.52338409423828,56.013946533203125,9.865872383117676,39.341339111328125,56.013946533203125,9.049949645996094,37.67953109741211,56.013946533203125,10.481206893920898,0.0,0.0
22,2021-10-16 09:11:03.212404,1.0,1.0,3.0480000972747803,83.40544128417969,0.0,0.0,37.363739013671875,0.0,0.0,37.363739013671875,70.01749420166016,70.0174331665039,41.97440719604492,28.00704574584961,28.006973266601562,42.45135498046875,70.01750946044922,70.0174331665039,83.3843765258789,70.01764678955078,70.0174331665039,36.81865310668945,28.007028579711914,28.006973266601562,17.57106590270996,78.75379943847656,84.02091979980469,32.95137405395508,70.0174789428711,70.0174331665039,17.781333923339844,79.2236099243164,84.02091979980469,33.46907424926758,140.034912109375,140.0348663330078,3.0480000972747803,33.4376106262207,84.02096557617188,84.02091979980469,33.793670654296875,70.0174789428711,70.0174331665039,35.281307220458984,70.01748657226562,70.0174331665039,17.517478942871094,78.63362121582031,84.02091979980469,21.455768585205078,56.01395034790039,56.013946533203125,11.195906639099121,41.909339904785156,56.013946533203125,10.481206893920898,101.37406921386719,140.0348663330078,10.467643737792969,40.52338409423828,56.013946533203125,9.865872383117676,39.34133529663086,56.013946533203125,9.049949645996094,37.67953109741211,56.013946533203125,10.481206893920898,0.0,0.0
23,2021-10-16 09:11:06.664013,1.0,1.0,3.0480000972747803,83.40544128417969,0.0,0.0,37.363739013671875,0.0,0.0,37.363739013671875,70.01749420166016,70.0174331665039,41.97440719604492,28.00704574584961,28.006973266601562,42.45135498046875,70.01750946044922,70.0174331665039,83.3843765258789,70.01764678955078,70.0174331665039,36.81865310668945,28.007028579711914,28.006973266601562,17.57106590270996,78.75379943847656,84.02091979980469,32.95137405395508,70.0174789428711,70.0174331665039,17.781333923339844,79.2236099243164,84.02091979980469,33.46907424926758,140.034912109375,140.0348663330078,3.0480000972747803,33.4376106262207,84.02096557617188,84.02091979980469,33.793670654296875,70.0174789428711,70.0174331665039,35.281307220458984,70.01748657226562,70.0174331665039,17.517478942871094,78.63362121582031,84.02091979980469,21.45577049255371,56.01395034790039,56.013946533203125,11.195906639099121,41.909339904785156,56.013946533203125,10.481206893920898,101.37406921386719,140.0348663330078,10.467643737792969,40.52338409423828,56.013946533203125,9.865872383117676,39.34133529663086,56.013946533203125,9.049949645996094,37.67953109741211,56.013946533203125,10.481206893920898,0.0,0.0
24,2021-10-16 09:11:10.057596,1.0,1.0,3.0480000972747803,83.40544128417969,0.0,0.0,37.363739013671875,0.0,0.0,37.363739013671875,70.01749420166016,70.0174331665039,41.97440719604492,28.00704574584961,28.006973266601562,42.45135498046875,70.01750946044922,70.0174331665039,83.3843765258789,70.01764678955078,70.0174331665039,36.81865310668945,28.007028579711914,28.006973266601562,17.57106590270996,78.75379943847656,84.02091979980469,32.95137405395508,70.0174789428711,70.0174331665039,17.781333923339844,79.2236099243164,84.02091979980469,33.46907424926758,140.034912109375,140.0348663330078,3.0480000972747803,33.4376106262207,84.02096557617188,84.02091979980469,33.793670654296875,70.0174789428711,70.0174331665039,35.281307220458984,70.01748657226562,70.0174331665039,17.517478942871094,78.63362121582031,84.02091979980469,21.45577049255371,56.01395034790039,56.013946533203125,11.195906639099121,41.909339904785156,56.013946533203125,10.481206893920898,101.37406921386719,140.0348663330078,10.467643737792969,40.52338409423828,56.013946533203125,9.865872383117676,39.34133529663086,56.013946533203125,9.049949645996094,37.67953109741211,56.013946533203125,10.481206893920898,0.0,0.0
25,2021-10-16 09:11:15.080425,1.0,1.0,3.0480000972747803,83.40544128417969,0.0,0.0,37.363739013671875,0.0,0.0,37.363739013671875,70.01749420166016,70.0174331665039,41.97440719604492,28.00704574584961,28.006973266601562,42.45135498046875,70.01750946044922,70.0174331665039,83.3843765258789,70.01764678955078,70.0174331665039,36.81865310668945,28.007028579711914,28.006973266601562,17.57106590270996,78.75379943847656,84.02091979980469,32.95137405395508,70.0174789428711,70.0174331665039,17.781333923339844,79.2236099243164,84.02091979980469,33.46907424926758,140.034912109375,140.0348663330078,3.0480000972747803,33.4376106262207,84.02096557617188,84.02091979980469,33.793670654296875,70.0174789428711,70.0174331665039,35.281307220458984,70.01748657226562,70.0174331665039,17.517478942871094,78.63362121582031,84.02091979980469,21.45577049255371,56.01395034790039,56.013946533203125,11.195906639099121,41.909339904785156,56.013946533203125,10.481206893920898,101.37406921386719,140.0348663330078,10.467643737792969,40.52338409423828,56.013946533203125,9.865872383117676,39.34133529663086,56.013946533203125,9.049949645996094,37.67953109741211,56.013946533203125,10.481206893920898,0.0,0.0
