iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS
96,2021-11-23 17:19:50.956308,8.016462251076584,5.406379222756713,86.1675832037515,37.547936296669945,37.54771499996943,61.90191252374165,15.019225545309766,15.019085404858233,59.69308617401178,15.019218157916127,15.019085404858233,58.13819244305757,45.057384759191436,45.05725720645726,46.35527770105578,45.05734535137225,45.05725720645726,46.197040827648166,45.057344822150895,45.05725720645726,46.15734295888113,45.05734468938184,45.05725720645726,47.44030561930034,30.038262252866993,30.038170479088947,34.74537758585966,30.038219794830123,30.038170479088947,35.00040770276027,30.03822064777534,30.038170479088947,35.288232371422275,30.038221610401543,30.038170479088947,58.58348054360335,37.547844041964396,37.54771499996943,62.1227751320849,37.54785587909334,37.54771499996943,59.20616610243131,37.54784612452889,37.54771499996943,57.73129261324641,37.54784119183193,37.54771499996943,36.06569077897702,30.038224210602003,30.038170479088947,35.28966062436702,75.09548146665576,75.09543033056639,58.064205742507056,37.547842305255955,37.54771499996943,57.99123619340154,75.09555739180713,75.09543033056639,86.1772810888738,0.0,0.0,59.200345038849214,0.0,0.0,35.28658131352211,0.0,0.0,412.3189395771297,1.0,412.3189395771297,1.0
97,2021-11-23 17:19:53.385982,8.148265825805069,5.544774834146825,86.18566260036486,35.29713514980429,35.29691379263745,62.089865465831714,14.118905726658461,14.118764957600535,59.94182038304298,14.11889854254705,14.118764957600535,58.40290962713887,42.35642424330335,42.35629580522567,46.74852543895926,42.35638526535308,42.35629580522567,46.56214025274202,42.35638464199003,42.35629580522567,46.51607113878804,42.35638448791242,42.35629580522567,47.61117659447113,28.23762194964705,28.237529604393046,34.92459437768501,28.237579519522665,28.237529604393046,35.129899163819374,28.237580206162097,28.237529604393046,35.387456929173055,28.237581067561003,28.237529604393046,58.74061820594316,35.29704336017747,35.29691379263745,62.307865706328236,35.297055290794596,35.29691379263745,59.31952012092711,35.297045296308085,35.29691379263745,57.953600656754524,35.29704072800657,35.29691379263745,36.27450481568944,28.23758403428218,28.237529604393046,35.37419932337031,70.59387931491098,70.59382789608293,58.28000013666806,35.29704181964578,35.29691379263745,58.22470407067647,70.59395573815421,70.59382789608293,86.19521554614836,0.0,0.0,59.31154203196618,0.0,0.0,35.365466550485586,0.0,0.0,408.98004344534854,1.0,408.98004344534854,1.0
98,2021-11-23 17:19:55.425492,8.277255764095122,5.680225230014243,86.19294094521372,35.297135174146625,35.29691379263745,62.19266762604867,14.118906070479072,14.118764957600535,60.0543500834197,14.118898918901307,14.118764957600535,58.523781633755036,42.35642464755835,42.35629580522567,46.87642207965691,42.356385693101885,42.35629580522567,46.692156286835306,42.356385076827124,42.35629580522567,46.64658101474739,42.356384924401155,42.35629580522567,47.743814232663055,28.23762239325206,28.237529604393046,35.06020003191968,28.237579973054174,28.237529604393046,35.26687217300175,28.237580664266705,28.237529604393046,35.523960469821915,28.23758152409548,28.237529604393046,58.861957478375956,35.29704376599523,35.29691379263745,62.40923173529854,35.297055629812085,35.29691379263745,59.45100803398209,35.29704573606785,35.29691379263745,58.080316607911975,35.29704115180657,35.29691379263745,36.402612064414875,28.23758446273536,28.237529604393046,35.512250474354715,70.59387977662142,70.59382789608293,58.40399341957036,35.29704223433985,35.29691379263745,58.34934865264304,70.59395615502655,70.59382789608293,86.20243582310091,0.0,0.0,59.44334248133157,0.0,0.0,35.50385875137662,0.0,0.0,407.63582909761385,1.0,407.63582909761385,1.0
99,2021-11-23 17:19:57.672989,8.403492838190248,5.812774176169226,86.20008701081434,35.29713519804656,35.29691379263745,62.293337996393156,14.118906407169936,14.118764957600535,60.16456786503021,14.118899287523375,14.118764957600535,58.64218388828462,42.35642504355329,42.35629580522567,47.001751308617564,42.35638611226401,42.35629580522567,46.81956724414573,42.35638550295156,42.35629580522567,46.774477544725656,42.356385352149594,42.35629580522567,47.87381503028908,28.23762282803819,28.237529604393046,35.193004450394874,28.237580417216982,28.237529604393046,35.40097449762843,28.237581112770354,28.237529604393046,35.65763292208728,28.237581971161422,28.237529604393046,58.98075729717559,35.297044163319825,35.29691379263745,62.50848822496694,35.29705596177424,35.29691379263745,59.579694747914566,35.297046166459054,35.29691379263745,58.204411303565855,35.297041566839816,35.29691379263745,36.52806680958961,28.237584882317275,28.237529604393046,35.64736770261016,70.5938802285194,70.59382789608293,58.525401287111826,35.297042640387026,35.29691379263745,58.47139050505902,70.59395656319408,70.59382789608293,86.20952503339224,0.0,0.0,59.57232941740026,0.0,0.0,35.639305848554784,0.0,0.0,406.31601570952824,1.0,406.31601570952824,1.0
100,2021-11-23 17:19:59.601081,8.527036437938865,5.942465308180027,86.2071027174934,35.29713522151051,35.29691379263745,62.39192077623309,14.118906736878877,14.118764957600535,60.27252220401886,14.118899648575386,14.118764957600535,58.758168693320016,42.3564254314631,42.35629580522567,47.124569708789615,42.356386523028696,42.35629580522567,46.944431228284614,42.35638592055768,42.35629580522567,46.89981916599487,42.35638577135316,42.35629580522567,48.00123854790833,28.237623254204642,28.237529604393046,35.32305741947607,28.237580852177604,28.237529604393046,35.53225126824617,28.23758155182396,28.237529604393046,35.78851678640413,28.23758240890096,28.237529604393046,59.09705792950752,35.29704455228591,35.29691379263745,62.60567811100995,35.29705628682466,35.29691379263745,59.705640541937754,35.29704658768327,35.29691379263745,58.32594014199432,35.29704197329158,35.29691379263745,36.650920808644955,28.237585293201022,28.237529604393046,35.779594509719715,70.5938806707504,70.59382789608293,58.64427269912245,35.297043037951056,35.29691379263745,58.59088177289344,70.59395696283121,70.59382789608293,86.21648507356444,0.0,0.0,59.69856360753428,0.0,0.0,35.77185160521427,0.0,0.0,405.0202501977968,1.0,405.0202501977968,1.0
101,2021-11-23 17:20:01.562824,8.647944179835887,6.069342610814155,86.21398987337723,35.29713524454452,35.29691379263745,62.48845750073912,14.118907059744814,14.118764957600535,60.378257444153135,14.118900002205647,14.118764957600535,58.87178295797666,42.356425811444666,42.35629580522567,47.24492558047745,42.356386925557494,42.35629580522567,47.06679724394772,42.356386329809375,42.35629580522567,47.02265502441788,42.35638618217624,42.35629580522567,48.12613413829216,28.23762367191647,28.237529604393046,35.45040542104104,28.237581278091486,28.237529604393046,35.66074640799649,28.237581981574433,28.237529604393046,35.91665407060352,28.23758283745459,28.237529604393046,59.21089865305518,35.297044933024864,35.29691379263745,62.70084206020342,35.29705660509937,35.29691379263745,59.82890428239282,35.29704699993739,35.29691379263745,58.44495340442702,35.29704237133003,35.29691379263745,36.771221389317404,28.237585695544897,28.237529604393046,35.90897431480797,70.59388110345961,70.59382789608293,58.760653560569146,35.29704342718547,35.29691379263745,58.70787105854522,70.5939573541005,70.59382789608293,86.2233177291579,0.0,0.0,59.822104436398796,0.0,0.0,35.90153965478033,0.0,0.0,403.74820014456685,1.0,403.74820014456685,1.0
102,2021-11-23 17:20:04.051372,8.766272087397848,6.193450238928065,86.22075028466217,35.29713526715464,35.29691379263745,62.58298898905514,14.118907375904259,14.118764957600535,60.48181744502044,14.11890034856085,14.118764957600535,58.98307330066361,42.3564261836539,42.35629580522567,47.36286746503322,42.356387320012736,42.35629580522567,47.186714686425816,42.35638673087185,42.35629580522567,47.143034692362136,42.35638658478462,42.35629580522567,48.24855175006599,28.23762408134073,28.237529604393046,35.57509531714962,28.23758169511537,28.237529604393046,35.78650416102888,28.237582402169757,28.237529604393046,36.04208705355054,28.23758325696372,28.237529604393046,59.32231887188436,35.297045305668476,35.29691379263745,62.794020028526496,35.29705691673199,35.29691379263745,59.949543100461185,35.2970474034125,35.29691379263745,58.56150094814309,35.297042761121915,35.29691379263745,36.88901572858314,28.23758608950667,28.237529604393046,36.03555086699401,70.5938815267934,70.59382789608293,58.87458947091308,35.29704380824278,35.29691379263745,58.822406423142965,70.59395773716267,70.59382789608293,86.23002478409458,0.0,0.0,59.943009515683656,0.0,0.0,36.02841397968723,0.0,0.0,402.49953343327974,1.0,402.49953343327974,1.0
103,2021-11-23 17:20:05.866852,8.808417173265568,6.16477334648226,86.19175496837558,41.297173827548804,41.2969524500061,62.360680628102074,16.518922000243702,16.51878032544766,60.08730131897171,16.518914396953456,16.51878032544766,58.5378538622894,49.55647095666468,49.556342067267614,46.500610582877236,49.55643069824671,49.556342067267614,46.376697582074534,49.55643028382114,49.556342067267614,46.34502756558325,49.55643017790114,49.556342067267614,47.961059266060765,33.03765380268625,33.03756028725378,35.33914109579457,33.03761158883,33.03756028725378,35.74171328951036,33.037612935227955,33.03756028725378,36.07006139034715,33.0376140333843,33.03756028725378,59.19883635373318,41.29708355005131,41.2969524500061,62.57995141234951,41.297094858150686,41.2969524500061,60.06224737797887,41.29708643771929,41.2969524500061,58.243686373225465,41.29708035556349,41.2969524500061,36.62051868367401,33.03761587438222,33.03756028725378,36.15197223985179,82.59395928373414,82.59390526365375,58.60234985178894,41.29708155510925,41.2969524500061,58.50125660502456,82.59403403065173,82.59390526365375,86.20125929716738,0.0,0.0,60.06128174374024,0.0,0.0,36.15244550626394,0.0,0.0,407.85486543801034,1.0,407.85486543801034,1.0
104,2021-11-23 17:20:07.556400,8.845638354068036,6.140479967008949,86.19243794117831,41.297173829833,41.2969524500061,62.37829374287235,16.518922059150555,16.51878032544766,60.099056672925066,16.518914436269096,16.51878032544766,58.54469790207781,49.5564709795545,49.556342067267614,46.49843938061258,49.55643069098515,49.556342067267614,46.37240310548806,49.55643026945832,49.556342067267614,46.3402120902014,49.556430161795845,49.556342067267614,47.95307748435749,33.037653775991274,33.03756028725378,35.32076891818739,33.03761152738448,33.03756028725378,35.716483117611425,33.03761285084594,33.03756028725378,36.04396017596313,33.0376139460891,33.03756028725378,59.17971654386212,41.297083486105336,41.2969524500061,62.59593135432291,41.29709491159542,41.2969524500061,60.10419202531017,41.29708657800266,41.2969524500061,58.25021376364964,41.29708037739426,41.2969524500061,36.616173820523436,33.037615859850874,33.03756028725378,36.12342175441646,82.59395918824737,82.59390526365375,58.59992811552121,41.29708154700978,41.2969524500061,58.506865493517886,82.59403404941058,82.59390526365375,86.20193682692137,0.0,0.0,60.10342484506799,0.0,0.0,36.1237698653727,0.0,0.0,407.7287282797997,1.0,407.7287282797997,1.0
105,2021-11-23 17:20:09.918764,8.878575588918768,6.119971573361691,86.19306854893156,41.297173831942054,41.2969524500061,62.394105421461134,16.518922112032527,16.51878032544766,60.109779926340245,16.518914472132888,16.51878032544766,58.55115381181307,49.556471001146214,49.556342067267614,46.49702533701762,49.556430686255894,49.556342067267614,46.369124908835225,49.55643025849442,49.556342067267614,46.336476889984205,49.556430149303516,49.556342067267614,47.94658584307444,33.03765375428006,33.03756028725378,35.30526723485454,33.03761147553928,33.03756028725378,35.695129027142826,33.03761277942744,33.03756028725378,36.02186040185629,33.037613872176664,33.03756028725378,59.16370959825223,41.29708343257029,41.2969524500061,62.610329359198936,41.29709495974937,41.2969524500061,60.141256188364075,41.297086701963316,41.2969524500061,58.25640782979383,41.29708039811024,41.2969524500061,36.61297917971459,33.037615849166436,33.03756028725378,36.09922303818436,82.59395910731504,82.59390526365375,58.5984646739215,41.29708154211532,41.2969524500061,58.5122059447665,82.59403406727166,82.59390526365375,86.20256241021575,0.0,0.0,60.14064447123928,0.0,0.0,36.09947742315921,0.0,0.0,407.61226210467464,1.0,407.61226210467464,1.0
106,2021-11-23 17:20:11.908073,8.907780109277821,6.1027344093478355,86.19365179268354,41.29717383389271,41.2969524500061,62.40832948372526,16.518922159604735,16.51878032544766,60.119585716512034,16.51891450492824,16.51878032544766,58.55725346042106,49.556471021546415,49.556342067267614,46.4962523454114,49.556430683670634,49.556342067267614,46.36671561762118,49.55643025043658,49.556342067267614,46.33366679555242,49.55643013990519,49.556342067267614,47.94137462882764,33.03765373685122,33.03756028725378,35.292255878030126,33.03761143202295,33.03756028725378,35.677126613516506,33.03761271921858,33.03756028725378,36.003220377861325,33.03761380983533,33.03756028725378,59.15037351536197,41.297083387967916,41.2969524500061,62.623328364324216,41.29709500322439,41.2969524500061,60.17407004643233,41.29708681170888,41.2969524500061,58.26229479109165,41.297080417799116,41.2969524500061,36.61075433135551,33.03761584172546,33.03756028725378,36.078785343157925,82.59395903896143,82.59390526365375,58.59779247420522,41.29708153986716,41.2969524500061,58.51731134857731,82.59403408434663,82.59390526365375,86.20314100796841,0.0,0.0,60.17358048453772,0.0,0.0,36.0789697294983,0.0,0.0,407.504543327981,1.0,407.504543327981,1.0
107,2021-11-23 17:20:13.841526,8.933728941617343,6.088325093155226,86.19419251368818,41.297173835701145,41.2969524500061,62.42115812938357,16.51892220250999,16.51878032544766,60.12858415378944,16.51891453502341,16.51878032544766,58.56303842672366,49.55647104089416,49.556342067267614,46.49604237459271,49.55643068296839,49.556342067267614,46.3650719672431,49.556430244939406,49.556342067267614,46.33167223331281,49.55643013323439,49.556342067267614,47.93729015424791,33.037653723190736,33.03756028725378,35.28142174609203,33.037611395788325,33.03756028725378,35.66202876229339,33.037612668723995,33.03756028725378,35.987575605310866,33.037613757511565,33.03756028725378,59.139333502086195,41.297083351044726,41.2969524500061,62.63509345648411,41.29709504257261,41.2969524500061,60.20317735720573,41.29708690905793,41.2969524500061,58.26791022949838,41.29708043657988,41.2969524500061,36.609356613763666,33.03761583705081,33.03756028725378,36.06160077350578,82.59395898148783,82.59390526365375,58.59777977882788,41.297081539824696,41.2969524500061,58.522215809708584,82.59403410074954,82.59390526365375,86.20367742262833,0.0,0.0,60.20278404242562,0.0,0.0,36.06173308622068,0.0,0.0,407.40467786756324,1.0,407.40467786756324,1.0
108,2021-11-23 17:20:15.766561,8.956835632362818,6.0763602509323995,86.19469510084332,41.29717383738204,41.2969524500061,62.4327598800273,16.518922241311905,16.51878032544766,60.13687157276344,16.518914562740584,16.51878032544766,58.56854472943755,49.55647105930993,49.556342067267614,46.49632547683084,49.556430683915224,49.556342067267614,46.364101143904506,49.5564302416925,49.556342067267614,46.33039469372225,49.55643012896168,49.556342067267614,47.934195192762594,33.03765371283968,33.03756028725378,35.27248832470516,33.0376113659106,33.03756028725378,35.64944765966797,33.03761262664665,33.03756028725378,35.97452390109946,33.037613713860296,33.03756028725378,59.13026837938946,41.29708332072653,41.2969524500061,62.64577025484375,41.29709507828103,41.2969524500061,60.229049389757556,41.297086995586646,41.2969524500061,58.27328496744352,41.297080454555626,41.2969524500061,36.608665046096924,33.03761583473787,33.03756028725378,36.047230382429966,82.59395893342624,82.59390526365375,58.59831732516401,41.29708154162251,41.2969524500061,58.52694699334595,82.59403411657293,82.59390526365375,86.20417600793967,0.0,0.0,60.2287321143712,0.0,0.0,36.04732415542529,0.0,0.0,407.31185517759894,1.0,407.31185517759894,1.0
109,2021-11-23 17:20:18.215613,8.961454894823639,6.0371631712609455,86.18766903327446,42.51854250691057,42.51832114303323,62.37522128433855,17.00746950672697,17.00732778329988,60.03287681997622,17.007461672783574,17.00732778329988,58.445317998626145,51.02211305300063,51.02198447308866,46.26392157200547,51.022072312464154,51.02198447308866,46.1369434716089,51.022071887787405,51.02198447308866,46.10445261763872,51.02207177912213,51.02198447308866,47.81586745727327,34.0147482220436,34.01465519220342,35.16982581463217,34.01470592750669,34.01465519220342,35.594550314171975,34.014707347992754,34.01465519220342,35.92980179569993,34.01470846923738,34.01465519220342,59.071266473235966,42.51845181642248,42.51832114303323,62.59022893542164,42.518463585550876,42.51832114303323,60.25185188080251,42.51845576487643,42.51832114303323,58.1737226051239,42.51844881459761,42.51832114303323,36.51930322497592,34.01471044081794,34.01465519220342,36.0345075050385,85.0366962876838,85.03664266046282,58.51345017032134,42.518449950812446,42.51832114303323,58.43278343883368,85.0367711984531,85.03664266046282,86.19720595525848,0.0,0.0,60.251835793238456,0.0,0.0,36.03535180790375,0.0,0.0,408.60948473946496,1.0,408.60948473946496,1.0
110,2021-11-23 17:20:20.240949,8.963620291976213,6.001005812599428,86.18692859491226,42.51854250443419,42.51832114303323,62.36969055893303,17.00746948822952,17.00732778329988,60.02219372106612,17.007461637054075,17.00732778329988,58.430326177767846,51.02211300286066,51.02198447308866,46.24264200655432,51.02207224129491,51.02198447308866,46.11420105988602,51.022071811725674,51.02198447308866,46.081350543863515,51.022071701857506,51.02198447308866,47.79054409039999,34.0147481373499,34.01465519220342,35.13766914890485,34.0147058199591,34.01465519220342,35.557862755928916,34.01470722529166,34.01465519220342,35.8928404778945,34.01470834562069,34.01465519220342,59.04058291817225,42.518451713801696,42.51832114303323,62.58391995646645,42.51846356445057,42.51832114303323,60.256458889950395,42.51845578028452,42.51832114303323,58.157648440091,42.518448760837764,42.51832114303323,36.49630912992208,34.01471036391447,34.01465519220342,35.99542883373915,85.03669615698564,85.03664266046282,58.49236811977397,42.51844988030378,42.51832114303323,58.41614590602748,85.03677114280907,85.03664266046282,86.19647142876572,0.0,0.0,60.25645493437936,0.0,0.0,35.996155900592406,0.0,0.0,408.7462331020042,1.0,408.7462331020042,1.0
111,2021-11-23 17:20:22.599540,8.963690476763155,5.967536396838462,86.18617946921378,42.51854250192874,42.51832114303323,62.363407238449355,17.00746946721503,17.00732778329988,60.01127089490143,17.007461600522813,17.00732778329988,58.415522656773845,51.02211295335046,51.02198447308866,46.22224828487987,51.02207217308835,51.02198447308866,46.092501658531575,51.02207173915228,51.02198447308866,46.0593303168093,51.02207162821112,51.02198447308866,47.76655265914618,34.014748057110836,34.01465519220342,35.10765878268395,34.014705719589784,34.01465519220342,35.52390533051544,34.01470711172145,34.01465519220342,35.85866593921724,34.01470823132435,34.01465519220342,59.01211344875511,42.518451618585885,42.51832114303323,62.576983601932454,42.51846354125201,42.51832114303323,60.258620298945495,42.518455787513325,42.51832114303323,58.141832003665584,42.518448707939875,42.51832114303323,36.47444625745043,34.01471029079435,34.01465519220342,35.959369363352806,85.03669603638517,85.03664266046282,58.472254179938496,42.51844981303294,42.51832114303323,58.39983894628224,85.03677108827064,85.03664266046282,86.19572828600002,0.0,0.0,60.25862029204522,0.0,0.0,35.95999951112174,0.0,0.0,408.8845855744399,1.0,408.8845855744399,1.0
112,2021-11-23 17:20:24.328405,8.961976025271502,5.936448901176345,86.18542457763301,42.51854249940401,42.51832114303323,62.35649425923525,17.007469444094657,17.00732778329988,60.000170208243375,17.0074615633967,17.00732778329988,58.40091847499676,51.022112904506955,51.02198447308866,46.20266725745473,51.022072107599826,51.02198447308866,46.07175403225709,51.02207166976209,51.02198447308866,46.03829620515201,51.02207155786279,51.02198447308866,47.74376661450887,34.01474798090318,34.01465519220342,35.079567663291805,34.014705625639365,34.01465519220342,35.49236874662823,34.01470700624771,34.01465519220342,35.82695971020578,34.014708125283235,34.01465519220342,58.985602149985745,42.51845152991916,42.51832114303323,62.569525198415526,42.51846351630747,42.51832114303323,60.25868788428657,42.51845578773937,42.51832114303323,58.12627713644947,42.518448655916806,42.51832114303323,36.45360216896796,34.01471022108154,34.01465519220342,35.92598128022771,85.03669592471911,85.03664266046282,58.453010139801734,42.51844974867148,42.51832114303323,58.38386132735079,85.03677103483368,85.03664266046282,86.19497942513263,0.0,0.0,60.258690451095056,0.0,0.0,35.92653090063438,0.0,0.0,409.0240025980535,1.0,409.0240025980535,1.0
113,2021-11-23 17:20:26.257948,8.958746115837554,5.9074766219481845,86.18466656257725,42.51854249686884,42.51832114303323,62.34905987979156,17.00746941923046,17.00732778329988,59.98894682094264,17.00746152586021,17.00732778329988,58.386524575429746,51.022112856366725,51.02198447308866,46.183837049604065,51.02207204462242,51.02198447308866,46.051880623163065,51.022071603295714,51.02198447308866,46.01816674591606,51.02207149054004,51.02198447308866,47.72207786943035,34.01474790836543,34.01465519220342,35.05319765297644,34.014705537445174,34.01465519220342,35.462984043795146,34.01470690797092,34.01465519220342,35.79744527845775,34.01470802657257,34.01465519220342,58.96082784679882,42.5184514470618,42.51832114303323,62.56163779491406,42.51846348992814,42.51832114303323,60.25696764735676,42.518455781986056,42.51832114303323,58.11098830404728,42.51844860478349,42.51832114303323,36.433680582974,34.01471015445403,34.01465519220342,35.89496170112178,85.0366958209745,85.03664266046282,58.434553047133214,42.51844968694195,42.51832114303323,58.368211425065056,85.03677098249277,85.03664266046282,86.1942274674916,0.0,0.0,60.25697594232185,0.0,0.0,35.89544407741343,0.0,0.0,409.16399615462115,1.0,409.16399615462115,1.0
114,2021-11-23 17:20:28.175415,8.954233698249109,5.880387101974991,86.18390792209438,42.518542494331584,42.51832114303323,62.34120150028796,17.007469392948202,17.00732778329988,59.9776511320255,17.007461488081912,17.00732778329988,58.37235219221921,51.02211280896735,51.02198447308866,46.16570399484047,51.02207198397662,51.02198447308866,46.032813586875086,51.02207153952624,51.02198447308866,45.99887057249365,51.022071426004224,51.02198447308866,47.701391470417924,34.01474783918001,34.01465519220342,35.02837431069879,34.014705454423805,34.01465519220342,35.43551627079702,34.01470681610528,34.01465519220342,35.76988130708699,34.01470793438519,34.01465519220342,58.93759913071187,42.518451369373636,42.51832114303323,62.55340563926711,42.51846346239579,42.51832114303323,60.25373055326375,42.51845577115963,42.51832114303323,58.09597110670475,42.518448554558645,42.51832114303323,36.414599641582726,34.01471009063805,34.01465519220342,35.8660464288281,85.0366957242677,85.03664266046282,58.41681369097194,42.51844962761288,42.51832114303323,58.35288873112346,85.0367709312462,85.03664266046282,86.19347489117547,0.0,0.0,60.253745961752664,0.0,0.0,35.86647236261034,0.0,0.0,409.30410489124483,1.0,409.30410489124483,1.0
115,2021-11-23 17:20:30.068618,8.994471259219612,5.943750395444273,86.2050725094652,38.8993977103907,38.899176288307636,62.52889442019672,15.559812136157996,15.559669898772919,60.28462841094679,15.559804630236838,15.559669898772919,58.721312577657464,46.6791402268749,46.679010723902316,46.79795143791234,46.67910034933439,46.679010723902316,46.63934278519753,46.679099818869624,46.679010723902316,46.599429421161325,46.679099685379846,46.679010723902316,47.98164415290519,31.119433039296368,31.119339455017986,35.25424604830372,31.119390472663728,31.119339455017986,35.52732593957912,31.119391385976197,31.119339455017986,35.826035415221824,31.119392385006513,31.119339455017986,59.06722181150314,38.89930694816957,38.899176288307636,62.73438674408603,38.89931921295937,38.899176288307636,60.25012884003325,38.89931090438815,38.899176288307636,58.374045588637536,38.89930462984987,38.899176288307636,36.6523340045942,31.119395148552385,31.119339455017986,35.84146257996178,77.79840590072763,77.79835291914314,58.651374833965335,38.899305557374255,38.899176288307636,58.62023061919492,77.79848208404829,77.79835291914314,86.21447095887874,0.0,0.0,60.24924256103904,0.0,0.0,35.83940765126201,0.0,0.0,405.3952222212101,1.0,405.3952222212101,1.0
116,2021-11-23 17:20:32.046862,9.035033670011268,6.0046102160409855,86.20782582384064,38.89939771959913,38.899176288307636,62.565277347461745,15.55981225784027,15.559669898772919,60.32680270374829,15.559804771288261,15.559669898772919,58.76839014450507,46.67914038432526,46.679010723902316,46.85098443139242,46.67910052670261,46.679010723902316,46.69396795854455,46.679100001562865,46.679010723902316,46.654436283485545,46.67909986934965,46.679010723902316,48.03860555277628,31.119433229803096,31.119339455017986,35.31466311678059,31.1193906747279,31.119339455017986,35.58949259214263,31.119391593891834,31.119339455017986,35.88818349418319,31.11939259286003,31.119339455017986,59.120961176469,38.89930712790024,38.899176288307636,62.77052796491566,38.899319333833255,38.899176288307636,60.29037983391535,38.899311039007124,38.899176288307636,58.423177804596676,38.89930479417199,38.899176288307636,36.704962420446066,31.1193953245675,31.119339455017986,35.90467657085601,77.79840611214607,77.79835291914314,58.70138299845394,38.899305724625975,38.899176288307636,58.66879761420939,77.79848224648003,77.79835291914314,86.21720245092955,0.0,0.0,60.28948025500869,0.0,0.0,35.902769466487946,0.0,0.0,404.8866945248973,1.0,404.8866945248973,1.0
117,2021-11-23 17:20:34.719241,9.075744916584513,6.063179372557396,86.21053261483081,38.899397728651955,38.899176288307636,62.60125284685616,15.5598123781599,15.559669898772919,60.36818533464212,15.559804909691982,15.559669898772919,58.81434960140385,46.67914053803612,46.679010723902316,46.90233389722086,46.679100698440294,46.679010723902316,46.746753452589125,46.67910017810333,46.679010723902316,46.707566278541854,46.67910004704229,46.679010723902316,48.09350815890593,31.11943341342421,31.119339455017986,35.37277149607123,31.11939086907069,31.119339455017986,35.64923269136504,31.11939179369189,31.119339455017986,35.94788522911908,31.119392792531773,31.119339455017986,59.17276874058105,38.89930730117002,38.899176288307636,62.80623595015176,38.89931945325819,38.899176288307636,60.33094842862418,38.899311174688314,38.899176288307636,58.4711434618669,38.899304954592566,38.899176288307636,36.75604388983738,31.119395495408874,31.119339455017986,35.965404281849345,77.7984063152492,77.79835291914314,58.75005206835891,38.8993058873991,38.899176288307636,58.71621250065161,77.79848240505856,77.79835291914314,86.21988781090246,0.0,0.0,60.330042727027234,0.0,0.0,35.9636279790688,0.0,0.0,404.3867553358433,1.0,404.3867553358433,1.0
118,2021-11-23 17:20:36.632578,9.116456956224273,6.119643021532937,86.21319248042964,38.899397737547844,38.899176288307636,62.636779247436756,15.559812496977527,15.559669898772919,60.408782682796314,15.559805045469332,15.559669898772919,58.85923821355361,46.67914068816555,46.679010723902316,46.95212717962568,46.679100864973336,46.679010723902316,46.797849292779645,46.67910034899277,46.679010723902316,46.758974805000385,46.6791002189775,46.679010723902316,48.14653272136388,31.11943359076424,31.119339455017986,35.42876969303293,31.119391056355994,31.119339455017986,35.70675251234358,31.11939198606625,31.119339455017986,36.00534857781692,31.119392984717265,31.119339455017986,59.222793333685786,38.899307468476685,38.899176288307636,62.84147307132016,38.89931957110832,38.899176288307636,60.37165970819927,38.899311310846706,38.899176288307636,58.517990791086284,38.8993051112729,38.899176288307636,36.80567578959139,31.119395661402173,31.119339455017986,36.02385582607639,77.79840651073968,77.79835291914314,58.79744908674631,38.89930604591787,38.899176288307636,58.762521551428726,77.79848255993863,77.79835291914314,86.22252663882054,0.0,0.0,60.37075397392724,0.0,0.0,36.022195971107095,0.0,0.0,403.89547911860245,1.0,403.89547911860245,1.0
