iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack0,attack1,attack2
11,2021-11-20 16:45:52.583427,8.923693706115593,7.458002436803452,82.7865905609696,13.119960227265354,13.119750238254797,62.909254249789214,5.248043396848523,5.247899887354487,61.72468245796283,5.248039435062156,5.247899887354487,60.7187191387523,15.743836191917744,15.743700008642513,50.588070141680745,15.743802310081826,15.743700008642513,50.27751708630353,15.7438012714408,15.743700008642513,50.22341816565594,15.7438010905076,15.743700008642513,50.302402160033324,10.495901005208745,10.495799659182623,37.25005380392617,10.49585735178383,10.495799659182623,37.141674392345266,10.495856989310168,10.495799659182623,37.4180672769541,10.495857913702906,10.495799659182623,60.456529213055106,13.119885544638915,13.119750238254797,63.03159295212952,13.119894156909176,13.119750238254797,59.846414743217075,13.119883504118278,13.119750238254797,59.86381413165072,13.119883562310328,13.119750238254797,38.39943915116019,10.495861195889548,10.495799659182623,37.059107819402605,26.23955764602056,26.23950059203595,60.19121308632033,13.119884657292266,13.119750238254797,60.04909044999283,26.23963453574593,26.23950059203595,82.79316117609162,0.0,0.0,59.76858981375091,0.0,0.0,36.98787554399654,0.0,0.0,0.0,0.0,668.3014862990183,1.0,0,0,0
12,2021-11-20 16:46:10.452956,9.361027968715957,7.884449027294179,82.90344657481944,13.119960618088912,13.119750238254797,63.27004680816921,5.248044603514973,5.247899887354487,62.10883053829655,5.2480407198408745,5.247899887354487,61.124521974172744,15.743837549120531,15.743700008642513,51.0058002836946,15.743803707175353,15.743700008642513,50.70223817980314,15.74380269191548,15.743700008642513,50.648907026522394,15.743802513550069,15.743700008642513,50.72881026788623,10.495902431325625,10.495799659182623,37.67669000916281,10.495858778663578,10.495799659182623,37.56837111344583,10.495858416392311,10.495799659182623,37.83828710555655,10.49585931912316,10.495799659182623,60.84649302255439,13.119886848868271,13.119750238254797,63.388798272290124,13.119895351578153,13.119750238254797,60.292978850862454,13.119884997646661,13.119750238254797,60.299795531141775,13.119885020444968,13.119750238254797,38.82453444005938,10.495862617615721,10.495799659182623,37.48789892759338,26.239559080107355,26.23950059203595,60.60271120878979,13.119886033542874,13.119750238254797,60.473589569109784,26.23963595547822,26.23950059203595,82.9098739159383,0.0,0.0,60.21942920259824,0.0,0.0,37.41770438225682,0.0,0.0,0.0,0.0,660.3930839716381,1.0,0,0,0
13,2021-11-20 16:46:21.351743,9.864633916316572,8.37893243806202,83.12947628483906,9.14051311382012,9.14030197803231,63.85189056347433,3.656267308469616,3.6561206463395624,62.792561855448206,3.656263765557264,3.6561206463395624,61.85258860016926,10.968502155962542,10.968362180474289,51.864931443983664,10.968468752361147,10.968362180474289,51.48718394356384,10.968467488989093,10.968362180474289,51.44691562816431,10.968467354312189,10.968362180474289,51.474761724146866,7.312346479162761,7.312241212193924,38.33422612459051,7.312302530796652,7.312241212193924,38.1188035886917,7.312301810318524,7.312241212193924,38.40860615164566,7.312302779559775,7.312241212193924,61.42733955306366,9.140440531280145,9.14030197803231,63.95872254888658,9.140448997460677,9.14030197803231,60.75249693362292,9.140438274276974,9.14030197803231,60.91901464176354,9.140438831193483,9.14030197803231,39.483473425166494,7.312306374440674,7.312241212193924,37.936706659663145,18.280664025653394,18.28060403654982,61.24413517067523,9.140439918555252,9.14030197803231,61.12055796917292,18.280741563770274,18.28060403654982,83.13563062172535,0.0,0.0,60.65698310698235,0.0,0.0,37.84437237018894,0.0,0.0,0.0,0.0,645.095911959284,1.0,0,0,0
14,2021-11-20 16:46:39.491173,10.355053643749867,8.867414028628724,83.2618309136924,9.140513556478613,9.14030197803231,64.2510131972553,3.6562686433305505,3.6561206463395624,63.2151914977177,3.6562651790371103,3.6561206463395624,62.29745980770679,10.96850364382904,10.968362180474289,52.32453058722984,10.968470289485055,10.968362180474289,51.95693733662558,10.968469060073769,10.968362180474289,51.91751849369021,10.968468928237913,10.968362180474289,51.946091012692925,7.312348055517999,7.312241212193924,38.81714251682037,7.312304145904823,7.312241212193924,38.60574362000305,7.312303438883708,7.312241212193924,38.88798424406477,7.312304382834142,7.312241212193924,61.86935361969787,9.14044200959097,9.14030197803231,64.3546061957527,9.140450321488858,9.14030197803231,61.25147716341003,9.140439943110461,9.14030197803231,61.39370804714426,9.14044041879997,9.14030197803231,39.953277214299796,7.312307945693899,7.312241212193924,38.429104611118866,18.280665672472526,18.28060403654982,61.70136756887275,9.140441447763607,9.14030197803231,61.587841359261255,18.280743126594054,18.28060403654982,83.26782792008976,0.0,0.0,61.16054325539668,0.0,0.0,38.33883513284474,0.0,0.0,0.0,0.0,636.13828296838,1.0,0,0,0
15,2021-11-20 16:46:55.394212,10.668000000000001,9.453324065138624,84.61331350498926,9.140518076496177,9.14030197803231,68.68612637556978,3.6562834765141923,3.6561206463395624,67.69001584344016,3.656280145034282,3.6561206463395624,66.80982204309164,10.968518735371243,10.968362180474289,56.50869640272588,10.968484283378205,10.968362180474289,55.90589008433104,10.968482267299592,10.968362180474289,55.839498590477476,10.968482045254026,10.968362180474289,55.851048795311385,7.312361115603182,7.312241212193924,40.83732672434571,7.312310902387044,7.312241212193924,39.887983865391824,7.312307727321064,7.312241212193924,40.19937721934938,7.312308768772459,7.312241212193924,63.80321418718816,9.140448477364798,9.14030197803231,68.69866680404618,9.140464850148255,9.14030197803231,67.67891303602994,9.140461439593821,9.14030197803231,66.30813762446267,9.140456855051648,9.14030197803231,43.90911035878131,7.312321175931128,7.312241212193924,39.36063649777069,18.28066878796992,18.28060403654982,65.47983656925987,9.140454084808551,9.14030197803231,66.35861046496323,18.280759082374978,18.28060403654982,84.61781200026059,0.0,0.0,67.67891303602991,0.0,0.0,39.144367198903225,0.0,0.0,0.0,0.0,544.663973860624,1.0,0,0,0
16,2021-11-20 16:47:14.712448,10.668000000000001,10.228364584155516,84.6678993649373,9.140518259057941,9.14030197803231,68.82432405146773,3.656283938714687,3.6561206463395624,67.84007119998766,3.65628064689265,3.6561206463395624,66.97107693252973,10.968519274686315,10.968362180474289,56.68383876626375,10.96848486913977,10.968362180474289,56.091308570572586,10.96848288742953,10.968362180474289,56.026350734025996,10.968482670178812,10.968362180474289,56.03855367960576,7.312361742711054,7.312241212193924,41.072123167172784,7.312311687660973,7.312241212193924,40.1424680537727,7.312308578440426,7.312241212193924,40.44931926414672,7.312309604700676,7.312241212193924,64.01966002250988,9.140449201265337,9.14030197803231,68.83693748044959,9.140465312592898,9.14030197803231,67.82949634525123,9.140461943217922,9.14030197803231,66.47687827624233,9.140457419402765,9.14030197803231,44.09511607807522,7.312321798025058,7.312241212193924,39.62668430856568,18.28066967776368,18.28060403654982,65.66362268874353,9.140454699479058,9.14030197803231,66.52679823780419,18.280759644876998,18.28060403654982,84.67234150622681,0.0,0.0,67.82949634525121,0.0,0.0,39.41444644378642,0.0,0.0,0.0,0.0,540.9690792633356,1.0,0,1,0
17,2021-11-20 16:47:21.339172,10.668000000000001,10.668000000000001,87.42912583493366,9.140527493947257,9.14030197803231,77.40296066898722,3.656312629863532,3.6561206463395624,77.2618091318726,3.6563121577838826,3.6561206463395624,77.16530300060623,10.968553369154996,10.968362180474289,67.84032919998113,10.968522181890256,10.968362180474289,67.83183093329495,10.968522153467903,10.968362180474289,67.82966888413164,10.968522146236955,10.968362180474289,67.92731248484655,7.312401504524459,7.312241212193924,55.704565222626876,7.312360625690603,7.312241212193924,55.72645111556967,7.312360698887715,7.312241212193924,55.74609604773696,7.312360764589958,7.312241212193924,77.19398650848456,9.140493262644668,9.14030197803231,77.41551247598917,9.140494003535649,9.14030197803231,77.27624471120517,9.140493537756255,9.14030197803231,77.14759217208108,9.140493107479358,9.14030197803231,55.78923722503474,7.3123609088751165,7.312241212193924,55.75028272072726,18.280723602948132,18.28060403654982,77.16549929447584,9.140493167369517,9.14030197803231,77.16271619697017,18.280795216578994,18.28060403654982,87.42969959380137,0.0,0.0,77.27624471120511,0.0,0.0,55.75028272072721,0.0,0.0,0.0,0.0,179.1535174261469,1.0,0,1,0
18,2021-11-20 16:47:34.064129,10.668000000000001,10.668000000000001,87.42912585998288,9.14052749394734,9.14030197803231,77.40296056930742,3.6563126298631987,3.6561206463395624,77.26180902310246,3.6563121577835194,3.6561206463395624,77.16530288417732,10.968553369154606,10.968362180474289,67.84032913969209,10.968522181890053,10.968362180474289,67.83183088645605,10.968522153467747,10.968362180474289,67.82966884052455,10.96852214623681,10.968362180474289,67.92731246082505,7.312401504524378,7.312241212193924,55.70456532650507,7.3123606256909515,7.312241212193924,55.72645131360259,7.3123606988883765,7.312241212193924,55.74609628252396,7.312360764590744,7.312241212193924,77.1939872932816,9.140493262647292,9.14030197803231,77.41551237756532,9.140494003535322,9.14030197803231,77.27624457152876,9.140493537755788,9.14030197803231,77.14759201854862,9.140493107478845,9.14030197803231,55.78923716508382,7.312360908874916,7.312241212193924,55.750282947759025,18.280723602948893,18.28060403654982,77.16549927724796,9.14049316736946,9.14030197803231,77.16271587910069,18.28079521657793,18.28060403654982,87.42969961882292,0.0,0.0,77.27624457152874,0.0,0.0,55.75028294775897,0.0,0.0,0.0,0.0,179.15351276782732,1.0,0,1,0
19,2021-11-20 16:47:47.074699,10.668000000000001,10.668000000000001,86.94848171056438,13.69988848482998,13.69966457642363,75.93796253567419,5.48005269728542,5.4798656134304045,75.63930882319768,5.480051698441606,5.4798656134304045,75.43511654213154,16.439782604282154,16.439597202189624,65.90820426835604,16.439750741636576,16.439597202189624,65.89022327578162,16.439750681499362,16.439597202189624,65.8856487203538,16.439750666199814,16.439597202189624,66.09224737013545,10.959885261204938,10.959731106228006,53.83519118798194,10.959844267625305,10.959731106228006,53.881498379737145,10.959844422499163,10.959731106228006,53.92306399364697,10.959844561514867,10.959731106228006,75.49580761457969,13.699850181496732,13.69966457642363,75.9645198581309,13.699851749099295,13.69966457642363,75.66985173578962,13.699850763585241,13.69966457642363,75.39764302293969,13.699849853186416,13.69966457642363,54.014343476211245,10.959844866798019,10.959731106228006,53.931922295642806,27.39944275839341,27.399329273480063,75.43553170350728,13.69984997990466,13.69966457642363,75.429642428235,27.399514657264483,27.399329273480063,86.94969569156224,0.0,0.0,75.66985173578958,0.0,0.0,53.93192229564277,0.0,0.0,0.0,0.0,268.5168668651374,1.0,0,1,0
20,2021-11-20 16:47:57.372205,10.668000000000001,10.668000000000001,86.94848174427527,13.69988848483009,13.69966457642363,75.93796266918385,5.480052697285867,5.4798656134304045,75.63930895212903,5.480051698442038,5.4798656134304045,75.43511666721932,16.439782604282573,16.439597202189624,65.90820438044284,16.439750741636953,16.439597202189624,65.89022338468492,16.439750681499724,16.439597202189624,65.88564882848108,16.439750666200172,16.439597202189624,66.09224747378397,10.959885261205285,10.959731106228006,53.83519127658253,10.959844267625602,10.959731106228006,53.88149845948632,10.959844422499428,10.959731106228006,53.923064071490984,10.959844561515126,10.959731106228006,75.4958076962929,13.699850181497007,13.69966457642363,75.96451998789281,13.699851749099729,13.69966457642363,75.66985193235075,13.699850763585898,13.69966457642363,75.39764315070963,13.699849853186844,13.69966457642363,54.01434358702722,10.959844866798388,10.959731106228006,53.931922371431305,27.399442758393665,27.399329273480063,75.43553181658933,13.699849979905038,13.69966457642363,75.42964255258617,27.399514657264902,27.399329273480063,86.94969572522068,0.0,0.0,75.66985193235074,0.0,0.0,53.93192237143127,0.0,0.0,0.0,0.0,268.516860598875,1.0,0,1,0
