iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack0,attack1,attack2
11,2021-11-20 16:13:24.899375,10.668000000000001,9.64974204089752,85.18371707536303,3.6691112305105755,3.668893224338704,70.22922712024426,1.4677252226405395,1.4675572315836944,69.40903346949399,1.4677224795125619,1.4675572315836944,68.6320632306097,4.402834441031809,4.402671791670728,58.53584874832325,4.402800674361719,4.402671791670728,57.80379359955488,4.40279822601192,4.402671791670728,57.67831453955513,4.402797806348686,4.402671791670728,57.62889437041631,2.9352402802536264,2.9351144308608403,42.06007309433458,2.9351882105147524,2.9351144308608403,40.584473342487186,2.9351832753888103,2.9351144308608403,40.90312794006667,2.9351843411253484,2.9351144308608403,64.60721027421583,3.6690424126266095,3.668893224338704,70.22934857790099,3.6690612158017624,3.668893224338704,69.37215483256742,3.6690583489274053,3.668893224338704,68.10422142761503,3.669054108339108,3.668893224338704,45.53867421394825,2.935199844655111,2.9351144308608403,39.70300952090098,7.337852377466587,7.337786480983957,67.025130876579,3.669050499333506,3.668893224338704,68.14573165160508,7.337947503814815,7.337786480983957,85.1876428662694,0.0,0.0,69.37215483256739,0.0,0.0,39.40557480017436,0.0,0.0,0.0,0.0,506.0524927757254,1.0,0,0,0
12,2021-11-20 16:13:42.055944,10.668000000000001,10.573754901656017,85.22474560788129,3.669111367730019,3.668893224338704,70.32869666257025,1.4677255553152488,1.4675572315836944,69.51659958840393,1.4677228392661759,1.4675572315836944,68.74752623887706,4.402834827196476,4.402671791670728,58.66063867668125,4.4028010917201605,4.402671791670728,57.936844980772335,4.402798671000694,4.402671791670728,57.812883995000426,4.40279825641464,4.402671791670728,57.76445086682783,2.9352407336207276,2.9351144308608403,42.23381130110052,2.9351887915801327,2.9351144308608403,40.77615160219746,2.935183916454486,2.9351144308608403,41.09137702788469,2.935184970722199,2.9351144308608403,64.76976169712334,3.669042956277923,3.668893224338704,70.32882791546551,3.6690615485092324,3.668893224338704,69.48020355269506,3.6690587102950745,3.668893224338704,68.22542491385308,3.6690545137027364,3.668893224338704,45.67364331841468,2.9352002960576864,2.9351144308608403,39.905601658537925,7.337853055033598,7.337786480983957,67.15880163280794,3.669050946393771,3.668893224338704,68.26651045268244,7.337947907758089,7.337786480983957,85.2286315889071,0.0,0.0,69.48020355269506,0.0,0.0,39.61168124503257,0.0,0.0,0.0,0.0,503.2751155165651,1.0,0,0,0
13,2021-11-20 16:13:56.174468,10.668000000000001,10.668000000000001,88.1219904088424,2.5642273506092783,2.5639995174169465,78.8941977037846,1.025796737276125,1.0255997663275054,78.88079031049215,1.0257966924352564,1.0255997663275054,78.87162393732493,3.076996262165562,3.0767993667146376,69.71043440053559,3.0769656226753592,3.0767993667146376,69.7096272102864,3.076965619975721,3.0767993667146376,69.7094218520834,3.0769656192889028,3.0767993667146376,69.71869640009025,2.0513657936705183,2.0511995100776366,57.52377598056175,2.0513250079032095,2.0511995100776366,57.52585465497113,2.0513250148553115,2.0511995100776366,57.52772055607201,2.051325021095796,2.0511995100776366,78.87434792215862,2.5641964219782056,2.5639995174169465,78.89539004241236,2.5641964923533282,2.5639995174169465,78.88216166745397,2.5641964481111845,2.5639995174169465,78.86994174832408,2.5641964072418095,2.5639995174169465,57.531818428234054,2.051325034801081,2.0511995100776366,57.528118278661196,5.128124569759605,5.127999057411268,78.87164273480327,2.5641964129307384,2.5639995174169465,78.87137853330489,5.128195952041441,5.127999057411268,88.12204490757887,0.0,0.0,78.8821616674539,0.0,0.0,57.52811827866113,0.0,0.0,0.0,0.0,50.2581148701792,1.0,0,0,0
14,2021-11-20 16:14:12.495055,10.668000000000001,10.668000000000001,88.1219904610727,2.564227350609453,2.5639995174169465,78.894197641539,1.0257967372759167,1.0255997663275054,78.88079024240751,1.0257966924350288,1.0255997663275054,78.87162386417756,3.0769962621653177,3.0767993667146376,69.7104343436447,3.076965622675169,3.0767993667146376,69.70962715471747,3.0769656199755353,3.0767993667146376,69.7094217972108,3.07696561928872,3.0767993667146376,69.71869635264007,2.0513657936703598,2.0511995100776366,57.52377589572965,2.051325007902926,2.0511995100776366,57.525854755051476,2.0513250148556463,2.0511995100776366,57.527720729331655,2.051325021096375,2.0511995100776366,78.87434863005376,2.564196421980573,2.5639995174169465,78.89538997266493,2.564196492353095,2.5639995174169465,78.8821615853197,2.5641964481109096,2.5639995174169465,78.86994166002758,2.564196407241514,2.5639995174169465,57.531818369061085,2.051325034800883,2.0511995100776366,57.52811840617451,5.128124569760032,5.127999057411268,78.87164264750281,2.5641964129304466,2.5639995174169465,78.87137828648305,5.128195952040615,5.127999057411268,88.12204495978965,0.0,0.0,78.88216158531965,0.0,0.0,57.528118406174436,0.0,0.0,0.0,0.0,50.25810514998255,1.0,0,0,0
15,2021-11-20 16:14:28.931853,10.668000000000001,10.668000000000001,88.12199054885053,2.5642273506097464,2.5639995174169465,78.89419777908924,1.0257967372763768,1.0255997663275054,78.8807903886205,1.0257966924355177,1.0255997663275054,78.87162401766295,3.0769962621658307,3.0767993667146376,69.71043450525742,3.0769656226757096,3.0767993667146376,69.70962731832034,3.0769656199760824,3.0767993667146376,69.70942196129877,3.0769656192892683,3.0767993667146376,69.7186965195277,2.051365793670918,2.0511995100776366,57.52377606983827,2.051325007903508,2.0511995100776366,57.525854933409725,2.0513250148562427,2.0511995100776366,57.527720907422164,2.051325021096971,2.0511995100776366,78.87434879617442,2.5641964219811286,2.5639995174169465,78.89539011008017,2.5641964923535547,2.5639995174169465,78.88216172798427,2.5641964481113866,2.5639995174169465,78.86994181666459,2.564196407242038,2.5639995174169465,57.5318185320105,2.051325034801428,2.0511995100776366,57.52811858715272,5.128124569760637,5.127999057411268,78.87164280688259,2.5641964129309796,2.5639995174169465,78.87137844295613,5.128195952041139,5.127999057411268,88.1220450475347,0.0,0.0,78.88216172798421,0.0,0.0,57.52811858715268,0.0,0.0,0.0,0.0,50.25808881429928,1.0,0,0,0
16,2021-11-20 16:14:44.206276,10.668000000000001,10.668000000000001,88.12199052697284,2.5642273506096736,2.5639995174169465,78.89419774202997,1.0257967372762526,1.0255997663275054,78.88079035195966,1.0257966924353952,1.0255997663275054,78.87162398133661,3.076996262165709,3.0767993667146376,69.71043447051107,3.0769656226755933,3.0767993667146376,69.70962728396086,3.0769656199759674,3.0767993667146376,69.70942192703362,3.0769656192891537,3.0767993667146376,69.71869648580694,2.0513657936708047,2.0511995100776366,57.52377603800595,2.0513250079034018,2.0511995100776366,57.525854902688195,2.05132501485614,2.0511995100776366,57.527720876972026,2.0513250210968694,2.0511995100776366,78.87434876551536,2.564196421981026,2.5639995174169465,78.89539007354384,2.564196492353432,2.5639995174169465,78.8821616820504,2.5641964481112334,2.5639995174169465,78.86994177988082,2.5641964072419148,2.5639995174169465,57.53181849740388,2.0513250348013123,2.0511995100776366,57.52811855690862,5.128124569760536,5.127999057411268,78.8716427720592,2.564196412930863,2.5639995174169465,78.8713784066501,5.128195952041017,5.127999057411268,88.12204502566516,0.0,0.0,78.88216168205034,0.0,0.0,57.52811855690859,0.0,0.0,0.0,0.0,50.25809288579788,1.0,0,1,0
17,2021-11-20 16:14:51.049383,10.668000000000001,10.668000000000001,88.1219905979287,2.5642273506099107,2.5639995174169465,78.8941978508096,1.0257967372766166,1.0255997663275054,78.88079047008794,1.0257966924357902,1.0255997663275054,78.87162410731317,3.076996262166131,3.0767993667146376,69.71043460635042,3.076965622676048,3.0767993667146376,69.70962742221525,3.0769656199764297,3.0767993667146376,69.70942206587675,3.076965619289618,3.0767993667146376,69.71869662804788,2.051365793671281,2.0511995100776366,57.52377618944826,2.0513250079039085,2.0511995100776366,57.52585505954306,2.0513250148566646,2.0511995100776366,57.52772103379125,2.051325021097394,2.0511995100776366,78.87434890968012,2.5641964219815083,2.5639995174169465,78.8953901826599,2.564196492353797,2.5639995174169465,78.88216178806186,2.5641964481115878,2.5639995174169465,78.86994190871313,2.5641964072423455,2.5639995174169465,57.53181863475983,2.0513250348017715,2.0511995100776366,57.52811871691494,5.128124569761071,5.127999057411268,78.87164290551519,2.5641964129313095,2.5639995174169465,78.87137853576264,5.128195952041449,5.127999057411268,88.12204509659449,0.0,0.0,78.8821617880618,0.0,0.0,57.5281187169149,0.0,0.0,0.0,0.0,50.25807968073818,1.0,0,1,0
18,2021-11-20 16:15:04.344267,10.668000000000001,10.668000000000001,88.12199047502281,2.5642273506094995,2.5639995174169465,78.8941976582676,1.0257967372759726,1.0255997663275054,78.88079026520548,1.025796692435105,1.0255997663275054,78.87162389207079,3.0769962621654106,3.0767993667146376,69.71043437944968,3.0769656226752886,3.0767993667146376,69.70962719245978,3.0769656199756614,3.0767993667146376,69.70942183542536,3.0769656192888473,3.0767993667146376,69.71869639358026,2.0513657936704965,2.0511995100776366,57.52377594459047,2.051325007903089,2.0511995100776366,57.525854808573456,2.0513250148558253,2.0511995100776366,57.52772078318889,2.0513250210965555,2.0511995100776366,78.8743486761697,2.564196421980727,2.5639995174169465,78.89538999027057,2.564196492353154,2.5639995174169465,78.88216158889792,2.5641964481109216,2.5639995174169465,78.86994168902139,2.564196407241611,2.5639995174169465,57.53181840594525,2.0513250348010064,2.0511995100776366,57.52811846218796,5.128124569760219,5.127999057411268,78.87164268178931,2.564196412930561,2.5639995174169465,78.87137831624757,5.1281959520407145,5.127999057411268,88.12204497373459,0.0,0.0,78.88216158889786,0.0,0.0,57.528118462187926,0.0,0.0,0.0,0.0,50.25810255382848,1.0,0,1,0
19,2021-11-20 16:15:17.181553,10.668000000000001,10.668000000000001,87.88186909351576,4.843876069913305,4.843649039803876,78.4657213881391,1.9376550770645806,1.937459539149938,78.42217612223224,1.937654931427953,1.937459539149938,78.39240435205733,5.812574038109182,5.8123787454025,69.19257441351431,5.812543269386612,5.8123787454025,69.18995273191933,5.812543260618429,5.8123787454025,69.18928574815703,5.81254325838771,5.8123787454025,69.21940859109527,3.8750836493796816,3.8749190356489804,57.0179232037894,3.875042841655916,3.8749190356489804,57.02467504199651,3.875042864237359,3.8749190356489804,57.030735496715444,3.8750428845064784,3.8749190356489804,78.40125370005576,4.843844362107097,4.843649039803876,78.46959372303094,4.843844590669497,4.843649039803876,78.42662964236928,4.843844446976637,4.843649039803876,78.38694063469106,4.843844314237219,4.843649039803876,57.044044288718254,3.875042929017576,3.8749190356489804,57.032027089823806,9.687421975435864,9.687298122258648,78.39246509441232,4.84384433271371,4.843649039803876,78.39160643310969,9.687493412296698,9.687298122258648,87.88204609792959,0.0,0.0,78.4266296423692,0.0,0.0,57.03202708982377,0.0,0.0,0.0,0.0,94.9392047354547,1.0,0,1,0
20,2021-11-20 16:15:29.952987,10.668000000000001,10.668000000000001,87.8818691819711,4.843876069913601,4.843649039803876,78.46572157576072,1.9376550770652081,1.937459539149938,78.42217631313974,1.9376549314285918,1.937459539149938,78.39240454572341,5.81257403810983,5.8123787454025,69.19257460471721,5.812543269387252,5.8123787454025,69.1899529225191,5.812543260619067,5.8123787454025,69.18928593860973,5.812543258388346,5.8123787454025,69.21940878069944,3.8750836493803162,3.8749190356489804,57.01792338897694,3.8750428416565352,3.8749190356489804,57.02467522458612,3.8750428642379697,3.8749190356489804,57.030735677897255,3.8750428845070846,3.8749190356489804,78.4012538751001,4.843844362107683,4.843649039803876,78.46959390817047,4.843844590670116,4.843649039803876,78.42662987379349,4.8438444469774105,4.843649039803876,78.3869408323225,4.84384431423788,4.843649039803876,57.044044480070774,3.8750429290182162,3.8749190356489804,57.03202727176671,9.687421975436473,9.687298122258648,78.39246528465254,4.843844332714346,4.843649039803876,78.39160662845796,9.687493412297352,9.687298122258648,87.88204618632811,0.0,0.0,78.42662987379346,0.0,0.0,57.03202727176667,0.0,0.0,0.0,0.0,94.9391882781163,1.0,0,1,0
21,2021-11-20 16:15:39.712363,10.668000000000001,10.668000000000001,87.88186913954151,4.843876069913459,4.843649039803876,78.46572148428612,1.9376550770649021,1.937459539149938,78.42217622146416,1.9376549314282852,1.937459539149938,78.39240445387907,5.812574038109522,5.8123787454025,69.19257451599152,5.812543269386954,5.8123787454025,69.18995283455708,5.812543260618773,5.8123787454025,69.1892858508339,5.812543258388053,5.8123787454025,69.21940869399788,3.8750836493800263,3.8749190356489804,57.01792330637476,3.8750428416562595,3.8749190356489804,57.02467514439528,3.8750428642377015,3.8749190356489804,57.0307355984909,3.8750428845068186,3.8749190356489804,78.40125379691477,4.843844362107421,4.843649039803876,78.4695938181492,4.843844590669815,4.843649039803876,78.4266297572292,4.8438444469770205,4.843649039803876,78.38694073875331,4.843844314237567,4.843649039803876,57.04404439152778,3.8750429290179196,3.8749190356489804,57.03202719249354,9.687421975436209,9.687298122258648,78.39246519604818,4.84384433271405,4.843649039803876,78.39160653622045,9.687493412297044,9.687298122258648,87.88204614392576,0.0,0.0,78.42662975722912,0.0,0.0,57.03202719249349,0.0,0.0,0.0,0.0,94.93919617224915,1.0,0,1,0
