iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack0,attack1,attack2
11,2021-11-20 17:52:01.433711,8.359558910301866,6.804381087204307,82.72769675737736,9.021020808149679,9.020811016108752,62.626103234063,3.6084668259628736,3.6083242634640653,61.49362997522254,3.6084630384194356,3.6083242634640653,60.48278670944165,10.825108422893262,10.824973028691256,50.44648593457308,10.825074856603859,10.824973028691256,50.0297087839653,10.8250734626976,10.824973028691256,49.985892184940326,10.825073316153503,10.824973028691256,50.00946964914551,7.21674881381191,7.216648447495111,36.79774728739719,7.216704627362515,7.216648447495111,36.55442647073938,7.216703813578917,7.216648447495111,36.87028950253549,7.216704869979097,7.216648447495111,60.02362707543365,9.020944874656788,9.020811016108752,62.741211379288444,9.020953963585393,9.020811016108752,59.22464759365978,9.020942202479347,9.020811016108752,59.454791866598434,9.020942972194149,9.020811016108752,38.02230728890006,7.216708722888977,7.216648447495111,36.344570093619424,18.041676775872162,18.041622111650526,59.8181219893586,9.020944187347453,9.020811016108752,59.676483883770345,18.041754809182258,18.041622111650526,82.73434013031496,0.0,0.0,59.11614479848182,0.0,0.0,36.24254816871451,0.0,0.0,0.0,0.0,672.2871736878174,1.0,0,0,0
12,2021-11-20 17:52:15.808255,8.885021640387805,7.320399417648879,82.86476960884563,9.021021266588212,9.020811016108752,63.050185104057086,3.608468244299679,3.6083242634640653,61.9423768893596,3.6084645392481898,3.6083242634640653,60.95493509257557,10.825110001987952,10.824973028691256,50.93378809028497,10.825076486380164,10.824973028691256,50.52766605852343,10.825075128109825,10.824973028691256,50.484912947579254,10.82507498512255,10.824973028691256,50.50930092919429,7.216750485491723,7.216648447495111,37.30809410535676,7.216706334211421,7.216648447495111,37.068510084095216,7.216705532925491,7.216648447495111,37.37631740376051,7.216706562383435,7.216648447495111,60.4904985489124,9.020946436102914,9.020811016108752,63.16174195480912,9.020955370044936,9.020811016108752,59.75892491363569,9.020943989363534,9.020811016108752,59.95886955327604,9.020944658076019,9.020811016108752,38.52071639759284,7.216710389812354,7.216648447495111,36.864299696493035,18.041678514101676,18.041622111650526,60.30284639051108,9.02094580850249,9.020811016108752,60.17285163779514,18.041756469278347,18.041622111650526,82.87124421004076,0.0,0.0,59.655592237067566,0.0,0.0,36.76438028135567,0.0,0.0,0.0,0.0,663.0106153262051,1.0,0,0,0
13,2021-11-20 17:52:29.466471,9.46824321714586,7.906104944596649,83.12473179016128,5.087859653588253,5.087648533668348,63.74214526558372,2.0352056279165476,2.035059332828346,62.75541958336939,2.0352023278241576,2.035059332828346,61.83374171100865,6.105318045338414,6.10517813288336,51.95436511167174,6.105285003880063,6.10517813288336,51.48025435472137,6.1052834182222355,6.10517813288336,51.40924771841966,6.10528318074138,6.10517813288336,51.403626303282145,4.0702236499145155,4.070118620857253,38.12361088375837,4.070179235059795,4.070118620857253,37.746352404297674,4.070177973323266,4.070118620857253,38.06766503361151,4.07017904794956,4.070118620857253,61.18686709902409,5.087786282658902,5.087648533668348,63.83812391258383,5.087795149756001,5.087648533668348,60.30662325176078,5.087783338693751,5.087648533668348,60.75892865834244,5.087784851423842,5.087648533668348,39.334839948349845,4.070183286001096,4.070118620857253,37.40700143574041,10.175355329646845,10.175297112136137,61.080149172332064,5.087785925742057,5.087648533668348,60.971867518418975,10.175434142063134,10.175297112136137,83.13089180159692,0.0,0.0,60.18127512168853,0.0,0.0,37.280662803966614,0.0,0.0,0.0,0.0,645.4170122623177,1.0,0,0,0
14,2021-11-20 17:52:41.337024,10.037661766658339,8.483558068413716,83.27686492022127,5.087860162395709,5.087648533668348,64.20049992745008,2.0352071608783002,2.035059332828346,63.23957170760517,2.035203947065219,2.035059332828346,62.34288884547794,6.105319748174991,6.10517813288336,52.48025128601532,6.105286762700162,6.10517813288336,52.01979934860925,6.1052852227240955,6.10517813288336,51.95130891008029,6.105284993658633,6.10517813288336,51.94644480877503,4.0702254653645955,4.070118620857253,38.687306559710436,4.070181120333325,4.070118620857253,38.318860405197036,4.0701798880695135,4.070118620857253,38.63100468195865,4.07018093203236,4.070118620857253,61.70382063546908,5.087788011603898,5.087648533668348,64.2932108257629,5.087796671788807,5.087648533668348,60.884351757621204,5.087785270899915,5.087648533668348,61.30234420169058,5.087786668870708,5.087648533668348,39.8758963912349,4.070185095557979,4.070118620857253,37.98939730378009,10.175357277462947,10.175297112136137,61.607994280372814,5.087787691113786,5.087648533668348,61.508086175691744,10.175435935440099,10.175297112136137,83.28284417407696,0.0,0.0,60.764442311606025,0.0,0.0,37.86633556201431,0.0,0.0,0.0,0.0,635.1207884074871,1.0,0,0,0
15,2021-11-20 17:53:00.331974,10.593721551350772,9.052527690816605,83.42752525476641,5.087860666277419,5.087648533668348,64.64976094299179,2.035208663426461,2.035059332828346,63.714276161154196,2.035205534708657,2.035059332828346,62.842233786332365,6.1053214182282485,6.10517813288336,52.99627712298241,6.105288488542479,6.10517813288336,52.5493972240924,6.105286993957935,6.10517813288336,52.483412715216076,6.105286773273524,6.10517813288336,52.479270619927384,4.070227247394228,4.070118620857253,39.24211066323828,4.070182975869097,4.070118620857253,38.882922653513404,4.070181774569041,4.070118620857253,39.18603533918909,4.0701827883258375,4.070118620857253,62.21269843868457,5.087789713539701,5.087648533668348,64.73935748370644,5.087798163921035,5.087648533668348,61.44856096239968,5.087787157890937,5.087648533668348,61.835196245847094,5.087788450988076,5.087648533668348,40.40693050720344,4.070186871595307,4.070118620857253,38.56348983960011,10.175359197508651,10.175297112136137,62.12632039390286,5.08778942464935,5.087648533668348,62.03392342871164,10.175437694096582,10.175297112136137,83.43332794178144,0.0,0.0,61.33380928344785,0.0,0.0,38.443755412682904,0.0,0.0,0.0,0.0,624.9240765462937,1.0,0,0,0
16,2021-11-20 17:53:19.097259,10.668000000000001,9.905716617190109,84.98261628594169,5.087865867261005,5.087648533668348,69.70325020856365,2.035225564761623,2.035059332828346,68.82715690175667,2.0352226346779054,2.035059332828346,68.01258483200219,6.1053387104062535,6.10517813288336,57.847686881024956,6.105304714025115,6.10517813288336,57.13559549761945,6.105302332443893,6.10517813288336,57.02098436075865,6.105301949128299,6.10517813288336,56.997562003449254,4.070242358766395,4.070118620857253,41.521601585230144,4.070190599599562,4.070118620857253,40.16727036477202,4.070186070054792,4.070118620857253,40.48874248620398,4.070187145214505,4.070118620857253,64.19994060746201,5.087796359847664,5.087648533668348,69.70489964027568,5.087814771118129,5.087648533668348,68.79584823804811,5.087811730806452,5.087648533668348,67.48408018215547,5.087807343613681,5.087648533668348,44.9433636846585,4.070202043642489,4.070118620857253,39.370571995898096,10.175361896785391,10.175297112136137,66.45272885594129,5.087803894271352,5.087648533668348,67.52770428694403,10.175456067981774,10.175297112136137,84.98673989756796,0.0,0.0,68.79584823804811,0.0,0.0,39.09089633897169,0.0,0.0,0.0,0.0,519.6655868333495,1.0,0,1,0
17,2021-11-20 17:53:24.218671,10.668000000000001,10.668000000000001,87.85616421685688,5.0878754778081206,5.087648533668348,78.41408422106413,2.0352546980430937,2.035059332828346,78.36638960215807,2.035254538529004,2.035059332828346,78.33378088874046,6.105373229524561,6.10517813288336,69.12863087111577,6.10534244300905,6.10517813288336,69.12575934887528,6.105342433405277,6.10517813288336,69.12502880326214,6.105342430961977,6.10517813288336,69.15802199296141,4.070283029281201,4.070118620857253,56.95563266684442,4.070242218534223,4.070118620857253,56.9630276840377,4.070242243266771,4.070118620857253,56.969665545346466,4.070242265467019,4.070118620857253,78.34347209347233,5.087843662721668,5.087648533668348,78.41832553779524,5.087843913068129,5.087648533668348,78.3712675663949,5.087843755683299,5.087648533668348,78.32779657840342,5.087843610295094,5.087648533668348,56.984242973755705,4.070242314221057,4.070118620857253,56.971080263081795,10.175420761477412,10.175297112136137,78.33384732827173,5.087843630531755,5.087648533668348,78.33290724659113,10.175492205855452,10.175297112136137,87.85635808775756,0.0,0.0,78.37126756639483,0.0,0.0,56.971080263081724,0.0,0.0,0.0,0.0,99.72159633412261,1.0,0,1,0
18,2021-11-20 17:53:34.419965,10.668000000000001,10.668000000000001,87.85616430831283,5.087875477808427,5.087648533668348,78.41408416091471,2.035254698042892,2.035059332828346,78.36638954142106,2.035254538528801,2.035059332828346,78.33378082740145,6.105373229524356,6.10517813288336,69.12863089117896,6.105342443009117,6.10517813288336,69.12575938887107,6.105342433405411,6.10517813288336,69.12502884808656,6.105342430962126,6.10517813288336,69.15802206586632,4.070283029281446,4.070118620857253,56.95563281147253,4.070242218534707,4.070118620857253,56.96302801399143,4.070242243267875,4.070118620857253,56.969665959677975,4.070242265468405,4.070118620857253,78.34347336337602,5.087843662725916,5.087648533668348,78.41832546997814,5.0878439130679025,5.087648533668348,78.37126745827436,5.087843755682938,5.087648533668348,78.32779647465146,5.087843610294747,5.087648533668348,56.984242962974506,4.070242314221021,4.070118620857253,56.971080624711334,10.175420761478621,10.175297112136137,78.33384733311026,5.087843630531771,5.087648533668348,78.3329068568857,10.175492205854148,10.175297112136137,87.85635817915224,0.0,0.0,78.37126745827433,0.0,0.0,56.971080624711284,0.0,0.0,0.0,0.0,99.7215793189827,1.0,0,1,0
19,2021-11-20 17:53:43.866519,10.668000000000001,10.668000000000001,86.92344982345806,13.937281307991167,13.937057483303667,75.85258848776346,5.575009570742274,5.574822772419753,75.54427973189667,5.575008539607283,5.574822772419753,75.33348616615149,16.72465374761972,16.724468685428782,65.79419488337676,16.724621843572695,16.724468685428782,65.77563258500054,16.724621781491305,16.724468685428782,65.77091013928272,16.72462176569714,16.724468685428782,65.98418780309927,11.149799215689319,11.149645422116333,53.72502843406899,11.149758215075604,11.149645422116333,53.77283265280847,11.149758374956248,11.149645422116333,53.81574202409414,11.149758518466134,11.149645422116333,75.39613927569556,13.937242755037188,13.937057483303667,75.88000436564309,13.937244373318267,13.937057483303667,75.5758099078457,13.937243355943494,13.937057483303667,75.29480115297602,13.937242416113035,13.937057483303667,53.90997247093213,11.14975883361875,11.149645422116333,53.82488668494795,27.87422821626452,27.874115089330513,75.33391472134252,13.9372425469279,13.937057483303667,75.3278350481573,27.87430013262135,27.874115089330513,86.92470305087402,0.0,0.0,75.57580990784564,0.0,0.0,53.82488668494791,0.0,0.0,0.0,0.0,273.1698000450765,1.0,0,1,0
20,2021-11-20 17:53:53.782147,10.668000000000001,10.668000000000001,86.92344988949341,13.937281307991388,13.937057483303667,75.85258872082596,5.575009570743054,5.574822772419753,75.54427998467425,5.5750085396081275,5.574822772419753,75.33348643548038,16.724653747620618,16.724468685428782,65.79419516747969,16.724621843573644,16.724468685428782,65.77563287272113,16.724621781492267,16.724468685428782,65.77091042788521,16.724621765698107,16.724468685428782,65.98418809679141,11.149799215690303,11.149645422116333,53.725028739391085,11.149758215076625,11.149645422116333,53.77283296497146,11.149758374957292,11.149645422116333,53.81574233476417,11.149758518467173,11.149645422116333,75.39613955796182,13.937242755038133,13.937057483303667,75.88000459677264,13.93724437331904,13.937057483303667,75.57581018057068,13.937243355944409,13.937057483303667,75.29480143133688,13.937242416113966,13.937057483303667,53.90997275784339,11.149758833619709,11.149645422116333,53.82488700197416,27.87422821626558,27.874115089330513,75.33391500029192,13.937242546928834,13.937057483303667,75.32783532468888,27.874300132622274,27.874115089330513,86.92470311680509,0.0,0.0,75.57581018057063,0.0,0.0,53.824887001974126,0.0,0.0,0.0,0.0,273.1697877705455,1.0,0,1,0
21,2021-11-20 17:54:02.863332,10.668000000000001,10.668000000000001,86.92344996044946,13.937281307991626,13.937057483303667,75.85258896830842,5.575009570743882,5.574822772419753,75.5442802560073,5.575008539609035,5.574822772419753,75.3334867268366,16.724653747621595,16.724468685428782,65.79419547847243,16.724621843574685,16.724468685428782,65.77563318852224,16.724621781493322,16.724468685428782,65.77091074485845,16.724621765699165,16.724468685428782,65.98418842052948,11.149799215691385,11.149645422116333,53.72502907947386,11.149758215077762,11.149645422116333,53.77283331466846,11.149758374958463,11.149645422116333,53.81574268306997,11.149758518468337,11.149645422116333,75.39613987240818,13.937242755039184,13.937057483303667,75.88000484269003,13.937244373319862,13.937057483303667,75.57581046271982,13.93724335594535,13.937057483303667,75.29480173273897,13.937242416114973,13.937057483303667,53.90997307234763,11.149758833620762,11.149645422116333,53.824887358076225,27.874228216266772,27.874115089330513,75.33391530508732,13.937242546929856,13.937057483303667,75.32783562458623,27.874300132623276,27.874115089330513,86.92470318764909,0.0,0.0,75.57581046271979,0.0,0.0,53.8248873580762,0.0,0.0,0.0,0.0,273.16977458136597,1.0,0,1,0
22,2021-11-20 17:54:15.850550,10.668000000000001,10.668000000000001,86.92344989806763,13.937281307991416,13.937057483303667,75.8525887255509,5.57500957074307,5.574822772419753,75.5442800153303,5.5750085396082305,5.574822772419753,75.33348648790624,16.724653747620795,16.724468685428782,65.79419525477415,16.724621843573935,16.724468685428782,65.7756329685538,16.724621781492587,16.724468685428782,65.77091052579925,16.724621765698434,16.724468685428782,65.98418820671769,11.14979921569067,11.149645422116333,53.72502888453023,11.14975821507711,11.149645422116333,53.77283313082334,11.149758374957846,11.149645422116333,53.81574250228456,11.149758518467733,11.149645422116333,75.39613969252116,13.937242755038582,13.937057483303667,75.88000460572432,13.93724437331907,13.937057483303667,75.57581012090506,13.937243355944208,13.937057483303667,75.29480148793299,13.937242416114156,13.937057483303667,53.909972849829714,11.149758833620018,11.149645422116333,53.82488717878954,27.87422821626617,27.874115089330513,75.33391508113317,13.937242546929106,13.937057483303667,75.3278353850786,27.874300132622476,27.874115089330513,86.9247031253658,0.0,0.0,75.57581012090502,0.0,0.0,53.8248871787895,0.0,0.0,0.0,0.0,273.16978617678217,1.0,0,0,0
