iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack0,attack1,attack2
11,2021-11-20 17:18:59.555764,8.767660994586526,7.265405926065883,82.8169121431577,9.905231413835347,9.905021323414616,62.9193203462413,3.9621519155316958,3.9620083723717188,61.78923439308065,3.9621481359725728,3.9620083723717188,60.792223780881685,11.886161807882672,11.886025378772034,50.74627030589353,11.886128209309927,11.886025378772034,50.36061770119729,11.886126919499347,11.886025378772034,50.31792254678204,11.886126776705908,11.886025378772034,50.35379916237803,7.924118175447268,7.924016657524478,37.19823307335015,7.924074176811864,7.924016657524478,36.99516844225359,7.924073497664604,7.924016657524478,37.29773894258584,7.924074509608069,7.924016657524478,60.39603856793914,9.905156427488487,9.905021323414616,63.035097112267124,9.90516525378862,9.905021323414616,59.64738328497631,9.905153923619737,9.905021323414616,59.816263026793465,9.90515448843604,9.905021323414616,38.3826078246162,7.92407813793923,7.924016657524478,36.822845335985846,19.810098997855725,19.810042734048196,60.17344575339921,9.905155683029449,9.905021323414616,60.030093645127764,19.810176614223593,19.810042734048196,82.82344544238643,0.0,0.0,59.54736376562002,0.0,0.0,36.73033297584395,0.0,0.0,0.0,0.0,666.2494381476038,1.0,0,0,0
12,2021-11-20 17:19:11.144388,9.26997188947426,7.755248787250668,82.94895181662751,9.905231855440476,9.905021323414616,63.326042889936396,3.9621532758104396,3.9620083723717188,62.21982749244018,3.962149576086108,3.9620083723717188,61.24534279062291,11.886163323333848,11.886025378772034,51.21382407269863,11.886129773037979,11.886025378772034,50.83791512325903,11.886128515814937,11.886025378772034,50.79584564030439,11.88612837511405,11.886025378772034,50.83230392700722,7.9241197758008015,7.924016657524478,37.684328144128614,7.924075802551087,7.924016657524478,37.48381122801916,7.92407513192463,7.924016657524478,37.77880269305253,7.9240761185201,7.924016657524478,60.840700301570735,9.905157914654405,9.905021323414616,63.43827938683339,9.905166602226975,9.905021323414616,60.15867103834591,9.905155633615587,9.905021323414616,60.30014227403091,9.905156106764466,9.905021323414616,38.85988205051959,7.9240797341772415,7.924016657524478,37.31604920066447,19.810100647370227,19.810042734048196,60.63723328677085,9.905157234161377,9.905021323414616,60.50607665166444,19.81017820614314,19.810042734048196,82.9553237578323,0.0,0.0,60.06361158907919,0.0,0.0,37.22531328522033,0.0,0.0,0.0,0.0,657.3134232946139,1.0,0,0,0
13,2021-11-20 17:19:30.567503,9.683222083539457,8.1748245817042,82.97996668367665,13.593029588920679,13.592818953165963,63.52229376573405,5.437272925618292,5.437127365820836,62.372205346867084,5.437269079161159,5.437127365820836,61.40430512152494,16.311520932747875,16.31138245653842,51.274370863890475,16.311487053302393,16.31138245653842,50.98196061535429,16.311486075339772,16.31138245653842,50.928740586432355,16.311485897346014,16.31138245653842,51.01867623818933,10.874358353546016,10.874254611949702,37.95746436384591,10.87431467047717,10.874254611949702,37.854670278480924,10.874314326683566,10.874254611949702,38.11681515887123,10.874315203424022,10.874254611949702,61.10512109697958,13.59295642875798,13.592818953165963,63.63800142240549,13.59296489994631,13.592818953165963,60.63185892076378,13.59295484593822,13.592818953165963,60.6283892498523,13.592954834333945,13.592818953165963,39.12395844527433,10.874318571802847,10.874254611949702,37.78304432519998,27.185697501205606,27.1856380260239,60.88750407306245,13.592955700940413,13.592818953165963,60.77676623595183,27.18577440343696,27.1856380260239,82.986300992465,0.0,0.0,60.565634137308805,0.0,0.0,37.71492993119075,0.0,0.0,0.0,0.0,655.2144199228584,1.0,0,0,0
14,2021-11-20 17:19:42.644600,10.085694893848377,8.589103818474229,83.09084287882006,13.593029959744804,13.592818953165963,63.85785587185065,5.437274047901793,5.437127365820836,62.73009992736214,5.437270276135357,5.437127365820836,61.78281970412541,16.311522198685424,16.31138245653842,51.66607522775014,16.31148836335301,16.31138245653842,51.38118385605933,16.311487410537183,16.31138245653842,51.328903538585664,16.31148723568628,16.31138245653842,51.420044043540216,10.874359695915901,10.874254611949702,38.36947424233131,10.874316048439342,10.874254611949702,38.269412186654115,10.874315713782979,10.874254611949702,38.5251451299035,10.874316569078786,10.874254611949702,61.480917972196245,13.59295768560619,13.592818953165963,63.97073143741487,13.592966012757916,13.592818953165963,61.04191446984302,13.59295621736416,13.592818953165963,61.03305029503384,13.592956187718032,13.592818953165963,39.52312025499119,10.874319906794804,10.874254611949702,38.201020419465266,27.185698899121718,27.1856380260239,61.27564936987035,13.592956999087773,13.592818953165963,61.17279760179818,27.185775727959186,27.1856380260239,83.0970434921737,0.0,0.0,60.978852701225634,0.0,0.0,38.13448988702856,0.0,0.0,0.0,0.0,647.7105583599598,1.0,0,0,0
15,2021-11-20 17:19:57.529565,10.478142700125945,8.997583961929658,83.19999439752291,13.593030324800768,13.592818953165963,64.18532215982277,5.437275143108925,5.437127365820836,63.07915817460788,5.437271443556542,5.437127365820836,62.15179660310118,16.311523432724307,16.31138245653842,52.048440968555205,16.311489642170717,16.31138245653842,51.77113694598075,16.311488714730686,16.31138245653842,51.71982663552334,16.31148854312396,16.31138245653842,51.81222916470187,10.874361007574407,10.874254611949702,38.775094433996856,10.874317405031283,10.874254611949702,38.678454985691275,10.874317081821788,10.874254611949702,38.92783471821675,10.874317915869359,10.874254611949702,61.85071140026513,13.592958922375942,13.592818953165963,64.29562366945886,13.59296709935615,13.592818953165963,61.441480328679305,13.592957553707457,13.592818953165963,61.42648338209788,13.592957503550346,13.592818953165963,39.91305246430917,10.874321210918474,10.874254611949702,38.6135680436024,27.185700278882376,27.1856380260239,61.65544849951155,13.592958269321475,13.592818953165963,61.559237019379616,27.18577702040125,27.1856380260239,83.20606467623494,0.0,0.0,61.38129672983681,0.0,0.0,38.54875197911905,0.0,0.0,0.0,0.0,640.3233323647829,1.0,0,0,0
16,2021-11-20 17:20:12.910770,10.668000000000001,9.525947881884447,84.2278023019042,13.593033762292167,13.592818953165963,67.60277641598995,5.437286572744322,5.437127365820836,66.47776233223628,5.437282810148006,5.437127365820836,65.53301285056159,16.31153474116211,16.31138245653842,55.10452278986327,16.31149986320027,16.31138245653842,54.63190279341576,16.311498282528277,16.31138245653842,54.56309102481822,16.311498052388128,16.31138245653842,54.63525111136905,10.874370449137965,10.874254611949702,40.15120508995878,10.874322007417119,10.874254611949702,39.59081427798059,10.874320133196667,10.874254611949702,39.88548452218519,10.874321118717818,10.874254611949702,63.35847736159733,13.592963965081392,13.592818953165963,67.63428360001203,13.592978265464854,13.592818953165963,66.4912252110086,13.592974442519571,13.592818953165963,65.06401350800984,13.592969669226889,13.592818953165963,42.82560712096089,10.874330951923122,10.874254611949702,39.31132640594024,27.18570261252698,27.1856380260239,64.46489440428788,13.592967665480122,13.592818953165963,65.12625476594688,27.185788950249975,27.1856380260239,84.23270806723478,0.0,0.0,66.4912252110086,0.0,0.0,39.15727189101891,0.0,0.0,0.0,0.0,570.7584417329841,1.0,0,1,0
17,2021-11-20 17:20:26.043164,10.668000000000001,10.168004476920402,84.2957871784578,13.593033989666782,13.592818953165963,67.7800815128198,5.437287165739123,5.437127365820836,66.67084873659043,5.437283455923205,5.437127365820836,65.74065765658621,16.31153543562771,16.31138245653842,55.33105068868456,16.311500620820155,16.31138245653842,54.87032266674516,16.311499079920726,16.31138245653842,54.80208532224654,16.311498851701735,16.31138245653842,54.87483476572319,10.874371250422668,10.874254611949702,40.445485255639525,10.874322991633656,10.874254611949702,39.9047214561699,10.874321183055516,10.874254611949702,40.19371965766386,10.874322149606588,10.874254611949702,63.62600807925667,13.592964859834716,13.592818953165963,67.811654790332,13.592978858680704,13.592818953165963,66.68479217470922,13.592975089901994,13.592818953165963,65.28069092150554,13.592970393901938,13.592818953165963,43.062362070720894,10.874331743747256,10.874254611949702,39.63621384253689,27.18570369910917,27.1856380260239,64.69835601088704,13.592968446289708,13.592818953165963,65.34225249293605,27.185789672651826,27.1856380260239,84.30061994475575,0.0,0.0,66.68479217470922,0.0,0.0,39.48644556466319,0.0,0.0,0.0,0.0,566.1567637075244,1.0,0,1,0
18,2021-11-20 17:20:33.493878,10.668000000000001,10.668000000000001,86.959747624929,13.59304289925103,13.592818953165963,75.97609820733769,5.437314577220155,5.437127365820836,75.68174382160426,5.437313592755388,5.437127365820836,75.48049104012817,16.311568010385425,16.31138245653842,65.95909110193634,16.311536166175788,16.31138245653842,65.94136895908109,16.311536106904292,16.31138245653842,65.93686025816581,16.311536091824994,16.31138245653842,66.14048473818731,10.874408928255942,10.874254611949702,53.88436504924611,10.8743679378084,10.874254611949702,53.93000551339684,10.874368090452393,10.874254611949702,53.97097273786419,10.87436822746679,10.874254611949702,75.54030823144727,13.593004707070854,13.592818953165963,76.00227321592881,13.59300625210729,13.592818953165963,75.71184702127589,13.59300528078031,13.592818953165963,75.44355696571536,13.59300438348739,13.592818953165963,54.06093828476975,10.8743685283555,10.874254611949702,53.97970350170556,27.185751670740924,27.1856380260239,75.48090015200039,13.593004508381235,13.592818953165963,75.4750957262161,27.18582356182634,27.1856380260239,86.9609441298938,0.0,0.0,75.71184702127584,0.0,0.0,53.97970350170552,0.0,0.0,0.0,0.0,266.4227211288713,1.0,0,1,0
19,2021-11-20 17:20:45.640944,10.668000000000001,10.668000000000001,87.1857266761355,11.449655106405254,11.449430404535917,76.7029270807488,4.5799616226113296,4.579771980341427,76.4887114640977,4.579960906169729,4.579771980341427,76.34225056043098,13.739504679470722,13.73931624347918,66.9235990946961,13.739473178902138,13.73931624347918,66.9107018681789,13.739473135767517,13.73931624347918,66.90742067682315,13.73947312479361,13.73931624347918,67.05560767501042,9.15970123678865,9.159543859864554,54.81694482351086,9.159660304725293,9.159543859864554,54.85015960933998,9.159660415811752,9.159543859864554,54.87997339649916,9.15966051552361,9.159543859864554,76.38578259333444,11.449618986119827,11.449430404535917,76.72197594761744,11.44962011051453,11.449430404535917,76.51061912544097,11.449619403634134,11.449430404535917,76.31537195038742,11.449618750632263,11.449430404535917,54.94544543646771,9.159660734494075,9.159543859864554,54.886327191459266,22.898977586799386,22.898860909890136,76.3425484341048,11.449618841523693,11.449430404535917,76.33832425379646,22.89904933275019,22.898860909890136,87.18659742918175,0.0,0.0,76.51061912544095,0.0,0.0,54.886327191459216,0.0,0.0,0.0,0.0,224.4123654999604,1.0,0,1,0
20,2021-11-20 17:21:00.772925,10.668000000000001,10.668000000000001,87.18572670992457,11.449655106405366,11.449430404535917,76.70292719473986,4.579961622611711,4.579771980341427,76.48871157933468,4.579960906170115,4.579771980341427,76.34225067671396,13.739504679471109,13.73931624347918,66.9235992071033,13.739473178902513,13.73931624347918,66.9107019796371,13.73947313576789,13.73931624347918,66.90742078804996,13.739473124793982,13.73931624347918,67.05560778490202,9.159701236789015,9.159543859864554,54.81694492793243,9.15966030472564,9.159543859864554,54.85015971054395,9.15966041581209,9.159543859864554,54.87997349647708,9.159660515523944,9.159543859864554,76.385782690147,11.449618986120152,11.449430404535917,76.72197605937734,11.449620110514903,11.449430404535917,76.51061927825377,11.449619403634646,11.449430404535917,76.31537206964322,11.449618750632663,11.449430404535917,54.945445548741525,9.159660734494452,9.159543859864554,54.88632729154767,22.898977586799724,22.898860909890136,76.34254854608514,11.449618841524066,11.449430404535917,76.3383243710051,22.899049332750586,22.898860909890136,87.18659746292569,0.0,0.0,76.51061927825374,0.0,0.0,54.88632729154764,0.0,0.0,0.0,0.0,224.41235921778022,1.0,0,1,0
21,2021-11-20 17:21:13.295181,10.668000000000001,10.668000000000001,87.1857266477184,11.449655106405158,11.449430404535917,76.70292698254279,4.579961622611,4.579771980341427,76.48871136697193,4.579960906169404,4.579771980341427,76.34225046421209,13.7395046794704,13.73931624347918,66.92359900473798,13.739473178901836,13.73931624347918,66.91070177975386,13.73947313576722,13.73931624347918,66.90742058877183,13.739473124793316,13.73931624347918,67.05560758911585,9.15970123678836,9.159543859864554,54.81694474528674,9.159660304725032,9.159543859864554,54.85015953562771,9.159660415811505,9.159543859864554,54.87997332398773,9.159660515523369,9.159543859864554,76.3857825208199,11.449618986119583,11.449430404535917,76.72197585169599,11.449620110514209,11.449430404535917,76.51061898824673,11.449619403633674,11.449430404535917,76.31537185194092,11.449618750631934,11.449430404535917,54.945445347015905,9.159660734493777,9.159543859864554,54.88632711962621,22.898977586799145,22.898860909890136,76.34254834397913,11.44961884152339,11.449430404535917,76.33832415743906,22.89904933274987,22.898860909890136,87.18659740080261,0.0,0.0,76.51061898824669,0.0,0.0,54.88632711962617,0.0,0.0,0.0,0.0,224.4123707833657,1.0,0,1,0
22,2021-11-20 17:21:27.533599,10.668000000000001,10.668000000000001,87.18572682924689,11.449655106405766,11.449430404535917,76.70292755689718,4.579961622612921,4.579771980341427,76.48871198311527,4.579960906171465,4.579771980341427,76.34225111543829,13.739504679472578,13.73931624347918,66.92359968460133,13.739473178904111,13.73931624347918,66.91070246662952,13.739473135769517,13.73931624347918,66.90742127735689,13.73947312479562,13.73931624347918,67.05560828756641,9.159701236790697,9.159543859864554,54.81694546493288,9.159660304727439,9.159543859864554,54.850160267741444,9.159660415813955,9.159543859864554,54.87997405230663,9.159660515525804,9.159543859864554,76.38578318816977,11.449618986121816,11.449430404535917,76.72197642077867,11.449620110516111,11.449430404535917,76.51061966689625,11.449619403635946,11.449430404535917,76.31537252364942,11.449618750634182,11.449430404535917,54.94544603265885,9.15966073449607,9.159543859864554,54.88632786125583,22.898977586801628,22.898860909890136,76.34254901286252,11.449618841525629,11.449430404535917,76.33832482419443,22.8990493327521,22.898860909890136,87.18659758208857,0.0,0.0,76.5106196668962,0.0,0.0,54.88632786125579,0.0,0.0,0.0,0.0,224.41233703297175,1.0,0,0,0
