iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack1,attack2,attack3,attack4
1,2021-11-28 22:39:54.347992,3.7663232627982746,3.436292694858328,86.09079048520407,17.3058028713059,17.305581831437724,59.86721187417132,6.922365793701663,6.922232458282421,58.08691775642385,6.922359839529013,6.922232458282421,56.59015135401113,20.766820207330746,20.76669783200171,46.07353137472679,20.76678503461944,20.76669783200171,45.71061550923095,20.76678382085161,20.76669783200171,45.64011899970811,20.76678358507687,20.76669783200171,45.79807156943704,13.844551045525689,13.844464764180028,33.089873064805374,13.84450854310589,13.844464764180028,33.08703251560067,13.844508533605703,13.844464764180028,33.48033235197427,13.844509848992363,13.844464764180028,57.15530157960644,17.305706096905016,17.305581831437724,60.09378235999977,17.305715924619278,17.305581831437724,54.53077950020272,17.305697319221917,17.305581831437724,55.217782240170074,17.30569961689447,17.305581831437724,33.91285305876207,13.844511295552758,13.844464764180028,33.068748928849416,34.6112075235367,34.61116381526027,56.08466250097891,17.305702516165262,17.305581831437724,55.504988906793145,34.61128256127631,34.61116381526027,86.10111508019827,0.0,0.0,54.347829500002014,0.0,0.0,33.01058167256286,0.0,0.0,426.4989277332529,1.0,426.4989277332529,1.0,0,0,0,0
2,2021-11-28 22:40:10.710189,4.446867811606948,3.83383056360212,86.11927693801837,17.305802966578504,17.305581831437724,60.3230241509832,6.922367318160439,6.922232458282421,58.56014320919905,6.922361422225951,6.922232458282421,57.07945083489744,20.76682184378708,20.76669783200171,46.558380778950834,20.766786656192544,20.76669783200171,46.19304996270247,20.766785434347945,20.76669783200171,46.12220102245642,20.766785197394498,20.76669783200171,46.27964378627017,13.844552656138282,13.844464764180028,33.49111861827857,13.844509885066902,13.844464764180028,33.481545837054284,13.844509853050848,13.844464764180028,33.86728327948634,13.844511143145168,13.844464764180028,57.52146717774334,17.305707321541533,17.305581831437724,60.540759138308424,17.305717419527834,17.305581831437724,55.229809921619974,17.305699657120908,17.305581831437724,55.74577128374728,17.30570138274759,17.305581831437724,34.41645797431533,13.84451297985345,13.844464764180028,33.457546248118916,34.61120882386474,34.61116381526027,56.55518506597245,17.30570408982242,17.305581831437724,56.03606337782901,34.611284337448616,34.61116381526027,86.12936696466483,0.0,0.0,55.06299144753908,0.0,0.0,33.395909066672786,0.0,0.0,421.23921419317827,1.0,421.23921419317827,1.0,0,0,0,0
3,2021-11-28 22:40:16.760785,4.977158558744468,4.161975107181101,81.72798621976735,17.305788279958563,17.305581831437724,59.583148197067416,6.92236484365405,6.922232458282421,58.14146045045725,6.922360021946409,6.922232458282421,56.95583491361619,20.76682143035509,20.76669783200171,46.63336328777399,20.76678690697066,20.76669783200171,46.371822855518154,20.766786032251773,20.76669783200171,46.31737793659887,20.766785850161384,20.76669783200171,46.500851925788304,13.84455339596629,13.844464764180028,33.84016351459387,13.844511052443437,13.844464764180028,33.83959336098307,13.844511050536564,13.844464764180028,34.11785653371505,13.844511981184457,13.844464764180028,57.267638398296064,17.30570647261418,17.305581831437724,59.75534403401875,17.305714792716294,17.305581831437724,55.848016701725676,17.30570172470618,17.305581831437724,55.987855375553025,17.305702192394975,17.305581831437724,34.63921923219927,13.844513724875846,13.844464764180028,33.83646889789091,34.611210091167074,34.61116381526027,56.577252247608605,17.30570416362585,17.305581831437724,56.219094920617295,34.61128494959544,34.61116381526027,81.73592052058645,0.0,0.0,55.74291879071703,0.0,0.0,33.79326262631784,0.0,0.0,0.0,0.0,739.939633699045,1.0,0,0,0,0
4,2021-11-28 22:40:22.567148,5.480104354360148,4.501268725396369,81.8397182956713,17.305788653645173,17.305581831437724,59.967443694969596,6.922366128925803,6.922232458282421,58.541514722305266,6.922361359923197,6.922232458282421,57.37028824075312,20.766822816489352,20.76669783200171,47.042484095944864,20.76678827527037,20.76669783200171,46.77827237458656,20.766787391617388,20.76669783200171,46.72337270703714,20.7667872080061,20.76669783200171,46.906053789858625,13.844554751159139,13.844464764180028,34.177441482273856,13.844512180465616,13.844464764180028,34.17320098209285,13.844512166283314,13.844464764180028,34.44843469044695,13.844513086799198,13.844464764180028,57.59030836950967,17.305707551780085,17.305581831437724,60.13364359161773,17.305716057934696,17.305581831437724,56.368393416740595,17.305703465099956,17.305581831437724,56.43652924927489,17.305703692979446,17.305581831437724,35.062748386850664,13.844515141364102,13.844464764180028,34.16739898136418,34.61121119795883,34.61116381526027,56.97551661480382,17.305705495616323,17.305581831437724,56.66119210484316,34.61128642818426,34.61116381526027,81.84750310203883,0.0,0.0,56.27311137912066,0.0,0.0,34.12143474949975,0.0,0.0,0.0,0.0,732.3788485781387,1.0,0,0,0,0
5,2021-11-28 22:40:29.431334,5.958268322480325,4.849306329357589,81.9503588259585,17.305789023681122,17.305581831437724,60.34268692603825,6.922367383922357,6.922232458282421,58.935978523879186,6.92236267920272,6.922232458282421,57.782302992640325,20.766824194467823,20.76669783200171,47.45193755227167,20.766789644682618,20.76669783200171,47.18644029961108,20.766788756730193,20.76669783200171,47.131322416634916,20.766788572389085,20.76669783200171,47.31362468302652,13.844556114275177,13.844464764180028,34.52672884407429,13.844513348653072,13.844464764180028,34.51732277939373,13.844513317194599,13.844464764180028,34.788922488990245,13.84451422555662,13.844464764180028,57.9200061946286,17.30570865445057,17.305581831437724,60.50291003075955,17.30571729294194,17.305581831437724,56.862742213130495,17.30570511844367,17.305581831437724,56.88541299862125,17.305705194265844,17.305581831437724,35.4823624450468,13.844516544758363,13.844464764180028,34.508932647071205,34.611212340214145,34.61116381526027,57.372024373714474,17.30570682173184,17.305581831437724,57.09680567612455,34.6112878850887,34.61116381526027,81.95799688677428,0.0,0.0,56.77597205593212,0.0,0.0,34.46075054640306,0.0,0.0,724.8918398290434,1.0,0.0,0.0,0,0,0,0
6,2021-11-28 22:40:35.967536,6.413602625374639,5.204294480756805,82.05990309549026,17.305789390050634,17.305581831437724,60.70937322682482,6.922368610300359,6.922232458282421,59.32503312935322,6.922363980391254,6.922232458282421,58.191767217163665,20.766825563916086,20.76669783200171,47.86117318176036,20.766791013366348,20.76669783200171,47.59556117677846,20.766790125030134,20.76669783200171,47.54042382787538,20.766789940623923,20.76669783200171,47.72269236963521,13.844557482397224,13.844464764180028,34.88470514332262,13.844514545900577,13.844464764180028,34.86955325283491,13.844514495225257,13.844464764180028,35.137093022108985,13.844515390008857,13.844464764180028,58.25504027459969,17.30570977496809,17.305581831437724,60.863627154834504,17.3057184993561,17.305581831437724,57.33331482875375,17.305706692268224,17.305581831437724,57.33426568102555,17.305706695448336,17.305581831437724,35.89918545078328,13.844517938817981,13.844464764180028,34.85878531199159,34.611213510292245,34.61116381526027,57.766600657883934,17.305708141387562,17.305581831437724,57.52594316491196,34.61128932033396,34.61116381526027,82.067397129609,0.0,0.0,57.254060862146396,0.0,0.0,34.80880612126486,0.0,0.0,717.4789289832654,1.0,0.0,0.0,0,0,0,0
7,2021-11-28 22:40:43.309725,6.931673829773283,5.64052283431624,82.27902952295824,13.119958529733456,13.119750238254797,61.29957676404601,5.248038013301184,5.247899887354487,60.019413311506746,5.248033731809637,5.247899887354487,58.924636056840114,15.743830191628064,15.743700008642513,48.75117263979338,15.743796166599825,15.743700008642513,48.415251013813354,15.743795043113915,15.743700008642513,48.3585406152904,15.743794853446657,15.743700008642513,48.434477648775704,10.495894757957279,10.495799659182623,35.4213325439152,10.495851235647175,10.495799659182623,35.32322569042205,10.495850907529963,10.495799659182623,35.62702266309377,10.49585192357535,10.495799659182623,58.78303247285337,13.119879947648835,13.119750238254797,61.43939397337116,13.119888831818498,13.119750238254797,57.81026601738982,13.119876694242912,13.119750238254797,57.93735370948651,13.119877119286198,13.119750238254797,36.52984819272126,10.49585494306467,10.495799659182623,35.23723209914342,26.23955155277873,26.23950059203595,58.3864736922144,13.119878621362677,13.119750238254797,58.166115828967534,26.23962823815955,26.23950059203595,82.2862392390615,0.0,0.0,57.709609193612415,0.0,0.0,35.1640265363844,0.0,0.0,702.6502868830432,1.0,0.0,0.0,0,0,0,0
8,2021-11-28 22:40:50.952181,7.431975128524666,6.0766007947526965,82.40265078645433,13.119958943183311,13.119750238254797,61.69829538078129,5.248039346810888,5.247899887354487,60.440357274038455,5.248035139651748,5.247899887354487,59.36625475409732,15.743831668616581,15.743700008642513,49.20167685394552,15.74379767330585,15.743700008642513,48.87105446955938,15.743796567543189,15.743700008642513,48.814866698591494,15.743796379623854,15.743700008642513,48.89140390840073,10.49589628614176,10.495799659182623,35.861915394980436,10.495852709171317,10.495799659182623,35.759556356737015,10.495852366832722,10.495799659182623,36.05678463866551,10.495853360909202,10.495799659182623,59.186445325210265,13.119881296858354,13.119750238254797,61.833529766763846,13.119890150001003,13.119750238254797,58.3219737081335,13.119878405643242,13.119750238254797,58.411286728539984,13.119878704349583,13.119750238254797,36.988519243928636,10.495856477084583,10.495799659182623,35.67341326371786,26.23955301158149,26.23950059203595,58.82825122271068,13.119880098882408,13.119750238254797,58.63054571164832,26.23962979143981,26.23950059203595,82.40970233472312,0.0,0.0,58.227617392925346,0.0,0.0,35.60025442272617,0.0,0.0,694.2844835066622,1.0,0.0,0.0,0,0,0,0
9,2021-11-28 22:40:57.722451,7.915681530424108,6.511588253468993,82.52465003316198,13.119959351208353,13.119750238254797,62.08747336945527,5.248040648412075,5.247899887354487,60.85221046090557,5.248036517089867,5.247899887354487,59.79918572519656,15.743833116549101,15.743700008642513,49.64441837773853,15.743799154049647,15.743700008642513,49.31962628064503,15.743798067786313,15.743700008642513,49.264027562461486,15.743797881837057,15.743700008642513,49.341246892406744,10.495897790636306,10.495799659182623,36.30017372958773,10.49585417492114,10.495799659182623,36.19477419510799,10.495853822413642,10.495799659182623,36.48545437453546,10.495854794590068,10.495799659182623,59.587604594486464,13.119882638530791,13.119750238254797,62.21840267895913,13.119891437203915,13.119750238254797,58.816503550144446,13.119880059592456,13.119750238254797,58.87612624102411,13.119880258999842,13.119750238254797,37.439139496315896,10.495857984178695,10.495799659182623,36.109149380304025,26.23955446889578,26.23950059203595,59.26297310837802,13.119881552804623,13.119750238254797,59.08523924856394,26.239631312156973,26.23950059203595,82.5315470707467,0.0,0.0,58.7278615485407,0.0,0.0,36.036328998570035,0.0,0.0,686.0283394454957,1.0,0.0,0.0,0,0,0,0
10,2021-11-28 22:41:06.069392,8.383857014405988,6.944656491178554,82.64502484366939,13.119959753800485,13.119750238254797,62.46740978217997,5.24804191910492,5.247899887354487,61.25513474136161,5.248037864665364,5.247899887354487,60.22346207800198,15.743834535536351,15.743700008642513,50.0792973264802,15.743800608497153,15.743700008642513,49.76078148570294,15.743799543224688,15.743700008642513,49.70583320281526,15.743799359450804,15.743700008642513,49.78381286314757,10.495899270792966,10.495799659182623,36.73539854413596,10.495855630525392,10.495799659182623,36.62806111516284,10.495855271536628,10.495799659182623,36.91221431348573,10.495856221883644,10.495799659182623,59.98583982237305,13.119883970423809,13.119750238254797,62.59428837516172,13.119892694349184,13.119750238254797,59.2949591428545,13.119881659781536,13.119750238254797,59.33180374584531,13.119881783007875,13.119750238254797,37.88169889869803,10.495859464313389,10.495799659182623,36.543536984376914,26.239555921699992,26.23950059203595,59.69048809021156,13.119882982623428,13.119750238254797,59.53028765928916,26.23963280061613,26.23950059203595,82.65177097083225,0.0,0.0,59.21151596223035,0.0,0.0,36.471310518131446,0.0,0.0,677.8820224925034,1.0,0.0,0.0,0,0,0,0
