iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack1,attack2,attack3,attack4
1,2021-11-28 20:47:53.063766,3.9364067609512188,3.693626480602375,86.17799150996721,5.482438718268434,5.482217386757458,60.80444946504093,2.193023337809386,2.192886867810093,59.39306661067239,2.1930186174561,2.192886867810093,58.06446691473957,6.578788054411778,6.578660748251762,47.933826995559095,6.578754172606221,6.578660748251762,47.272099439390274,6.578751959466225,6.578660748251762,47.169025857100486,6.578751614737848,6.578660748251762,47.1548147157276,4.385864506303448,4.385773687346357,33.91436923810927,4.38582022378993,4.385773687346357,33.565308928202334,4.385819056361847,4.385773687346357,34.04788549262393,4.385820670333468,4.385773687346357,57.85346944518557,5.48234398723893,5.482217386757458,60.983745644543475,5.4823544564107065,5.482217386757458,54.6202988345954,5.4823331739380095,5.482217386757458,56.400739451600245,5.482339128600625,5.482217386757458,35.077128849753315,4.385824112625718,4.385773687346357,33.161514703384206,10.96447884031922,10.964434821788746,57.1488094340349,5.482341630511845,5.482217386757458,56.69854788892939,10.964557559648712,10.964434821788746,86.18760583187552,0.0,0.0,54.348715830045485,0.0,0.0,33.01150014557804,0.0,0.0,410.39676016894674,1.0,410.39676016894674,1.0,0,0,0,0
2,2021-11-28 20:48:08.764526,4.792214437619807,4.335267972668307,86.2166443439371,5.48243884754238,5.482217386757458,61.38698271116428,2.1930252860849477,2.192886867810093,60.0069244246403,2.193020670496308,2.192886867810093,58.70878510734497,6.578790209326363,6.578660748251762,48.5947735151159,6.57875638313405,6.578660748251762,47.946869940900434,6.578754216228198,6.578660748251762,47.84632877276185,6.578753879969449,6.578660748251762,47.83312422980704,4.385866774901606,4.385773687346357,34.56635679197097,4.385822404354604,4.385773687346357,34.20636593160162,4.385821200369423,4.385773687346357,34.674224420077245,4.385822765116612,4.385773687346357,58.42645735418378,5.482345903590224,5.482217386757458,61.55775953556429,5.482356376193385,5.482217386757458,55.48896535962298,5.482336079182943,5.482217386757458,57.09286774748873,5.482341443415535,5.482217386757458,35.760158539195416,4.385826397010447,4.385773687346357,33.80371136784001,10.96448098813838,10.964434821788746,57.79860717460547,5.4823438037527135,5.482217386757458,57.38896394727976,10.964559868737066,10.964434821788746,86.22595123257291,0.0,0.0,55.233956846086585,0.0,0.0,33.65412237057501,0.0,0.0,403.25791520140893,1.0,403.25791520140893,1.0,0,0,0,0
3,2021-11-28 20:48:14.413327,5.515952431754037,4.898621553029401,82.19534009934539,5.4824253983378295,5.482217386757458,60.75922349340341,2.193023186551658,2.192886867810093,59.646782255809555,2.193019466005078,2.192886867810093,58.60839678028101,6.578789873578789,6.578660748251762,48.66995111005412,6.578756634564629,6.578660748251762,48.166229469454855,6.5787549498735505,6.578660748251762,48.09220406071473,6.578754702296445,6.578660748251762,48.087927540196965,4.385867627088269,4.385773687346357,35.00379499510043,4.385823867361508,4.385773687346357,34.718962856708075,4.385822914743786,4.385773687346357,35.083978643779695,4.385824135534774,4.385773687346357,58.33704930843207,5.482345604566071,5.482217386757458,60.89249875293048,5.482354151236556,5.482217386757458,56.27603971876462,5.48233871154384,5.482217386757458,57.34847929993039,5.482342298305353,5.482217386757458,36.0111355750797,4.38582723640018,4.385773687346357,34.412998380386774,10.964483025891596,10.964434821788746,57.889856198173014,5.4823441089339955,5.482217386757458,57.591999626321446,10.964560547787496,10.964434821788746,82.20265780668151,0.0,0.0,56.08908399485887,0.0,0.0,34.295443521259585,0.0,0.0,0.0,0.0,708.313726840222,1.0,0,0,0,0
4,2021-11-28 20:48:22.174010,6.216738830841118,5.461652521694862,82.35589582929896,5.482425935314573,5.482217386757458,61.28465290896816,2.1930249438441325,2.192886867810093,60.193768404693614,2.193021295393793,2.192886867810093,59.17626368982767,6.578791772802961,6.578660748251762,49.248969501236104,6.578758571084799,6.578660748251762,48.75428251803216,6.5787569166100255,6.578660748251762,48.68192969333176,6.578756674626858,6.578660748251762,48.67809501230698,4.385869600896408,4.385773687346357,35.57456511388006,4.3858257762954285,4.385773687346357,35.28183209128828,4.385824797253292,4.385773687346357,35.63740534677448,4.385825986463845,4.385773687346357,58.856370020473285,5.482347341428058,5.482217386757458,61.41229810368603,5.4823558896993445,5.482217386757458,56.9888377326449,5.482341095488379,5.482217386757458,57.94930365832325,5.482344307755324,5.482217386757458,36.606026041140716,4.385829226004318,4.385773687346357,34.97622606847994,10.964484909599948,10.964434821788746,58.46153403055109,5.482346020903753,5.482217386757458,58.191464717330526,10.964562552691413,10.964434821788746,82.36300700883847,0.0,0.0,56.81271367235691,0.0,0.0,34.858795855162576,0.0,0.0,0.0,0.0,697.4485376141164,1.0,0,0,0,0
5,2021-11-28 20:48:29.398941,6.895791317111165,6.023349451644068,82.51502603567077,5.482426467523668,5.482217386757458,61.798980902029335,2.193026664008031,2.192886867810093,60.730377490214416,2.193023090076541,2.192886867810093,59.73444752887627,6.5787936396422175,6.578660748251762,49.81885435314702,6.578760477057956,6.578660748251762,49.33362932633655,6.5787588542285835,6.578660748251762,49.263030531273365,6.578758618111748,6.578660748251762,49.25963996656062,4.385871545866639,4.385773687346357,36.14154274986695,4.385827672545436,4.385773687346357,35.84286241764982,4.385826673612592,4.385773687346357,36.189160071419906,4.385827831801005,4.385773687346357,59.37297776233816,5.482349069216549,5.482217386757458,61.92121784676566,5.482357591775414,5.482217386757458,57.67954210510951,5.482343405540996,5.482217386757458,58.54123268840141,5.482346287454973,5.482217386757458,37.19024096520459,4.385831179904231,4.385773687346357,35.53873711419023,10.964486790911497,10.964434821788746,59.02453946711919,5.482347903868787,5.482217386757458,58.77996145825833,10.964564520911813,10.964434821788746,82.52193520480574,0.0,0.0,57.51340024939821,0.0,0.0,35.42182167607599,0.0,0.0,686.6796351230514,1.0,0.0,0.0,0,0,0,0
6,2021-11-28 20:48:36.422982,7.554218348393773,6.5828163831209645,82.67268772030846,5.482426994821311,5.482217386757458,62.30232913422578,2.1930283474502485,2.192886867810093,61.25650136940408,2.193024849691641,2.192886867810093,60.28261674300542,6.57879547298768,6.578660748251762,50.379247035062505,6.578762351284661,6.578660748251762,49.90388638658837,6.578760761446587,6.578660748251762,49.835119058102016,6.578760531455069,6.578660748251762,49.83217021657933,4.385873460687298,4.385773687346357,36.703999295020196,4.385829553674708,4.385773687346357,36.40119951171349,4.385828540964408,4.385773687346357,36.73838884644876,4.385829668690157,4.385773687346357,59.886180289626864,5.48235078561634,5.482217386757458,62.41942897592071,5.482359258036651,5.482217386757458,58.349277564023794,5.482345645463328,5.482217386757458,59.12344767066839,5.482348234666105,5.482217386757458,37.764221063306145,4.3858330995738894,4.385773687346357,36.099567277881825,10.964488666601355,10.964434821788746,59.578839346268936,5.482349757718185,5.482217386757458,59.35747945404116,10.964566452413928,10.964434821788746,82.67939938415883,0.0,0.0,58.1923604878727,0.0,0.0,35.98351002418108,0.0,0.0,676.0099337338916,1.0,0.0,0.0,0,0,0,0
7,2021-11-28 20:48:43.219062,8.22313754912264,7.176317626887955,82.8907054194467,3.6691035615601755,3.668893224338704,62.94036268270436,1.467700845119517,1.4675572315836944,61.966397222495225,1.467697587703539,1.4675572315836944,61.03926161223469,4.402809046996476,4.402671791670728,51.20793530132896,4.402776166241746,4.402671791670728,50.70789471961645,4.402774493861926,4.402671791670728,50.62498123590066,4.40277421655876,4.402671791670728,50.60156404534588,2.9352167774303544,2.9351144308608403,37.42082526426645,2.935172694605179,2.9351144308608403,37.04385809491667,2.935171433842933,2.9351144308608403,37.380898994590794,2.9351725610722412,2.9351144308608403,60.511780560143094,3.6690287155103016,3.668893224338704,63.04602511778769,3.669037191261293,3.668893224338704,59.0124135781903,3.6690237008951394,3.668893224338704,59.87151500381472,3.6690265741497106,3.668893224338704,38.50437857545631,2.9351763185364304,2.9351144308608403,36.67258160266524,7.337842242236206,7.337786480983957,60.28516960120103,3.669027957612626,3.668893224338704,60.098225502675696,7.3379205890255506,7.337786480983957,82.8971483115421,0.0,0.0,58.850834142748184,0.0,0.0,36.54311108826495,0.0,0.0,661.2553651549644,1.0,0.0,0.0,0,0,0,0
8,2021-11-28 20:48:51.539049,8.873387615888358,7.76490852879681,83.05335502818669,3.669104105539871,3.668893224338704,63.44463058721182,1.4677025316375678,1.4675572315836944,62.49493797248315,1.4676993554018345,1.4675572315836944,61.59152748602345,4.402810894043167,4.402671791670728,51.774204776160104,4.402778060123317,4.402671791670728,51.28624995856058,4.402776428164192,4.402671791670728,51.205534295796646,4.402776158211611,4.402671791670728,51.18331683363811,2.9352187230956837,2.9351144308608403,38.00511001317842,2.9351746487386206,2.9351144308608403,37.62926003385175,2.935173391712804,2.9351144308608403,37.95688747057386,2.9351744874588963,2.9351144308608403,61.04671797100315,3.669030504602154,3.668893224338704,63.545762119670044,3.6690388626257935,3.668893224338704,59.67299793097969,3.6690259102117055,3.668893224338704,60.459429260814346,3.669028540421999,3.668893224338704,39.08561735878354,2.935178262482676,2.9351144308608403,37.26408627078861,7.337844220516582,7.337786480983957,60.84907808045594,3.6690298435978748,3.668893224338704,60.67982885868163,7.3379225341911045,7.337786480983957,83.05960069801071,0.0,0.0,59.51967082023017,0.0,0.0,37.13659256395626,0.0,0.0,650.247665113611,1.0,0.0,0.0,0,0,0,0
9,2021-11-28 20:49:00.121732,9.505759031487363,8.348016374769708,83.21449970193522,3.669104644486329,3.668893224338704,63.938294796475326,1.4677041826916848,1.4675572315836944,63.012875255816,1.4677010876369614,1.4675572315836944,62.133182493650914,4.402812705601942,4.402671791670728,52.330073266656626,4.402779919218918,4.402671791670728,51.85436359169769,4.402778328213528,4.402671791670728,51.775888630998374,4.40277806575495,4.402671791670728,51.75490087335388,2.9352206347517535,2.9351144308608403,38.582264025856524,2.9351765790233992,2.9351144308608403,38.208871563574405,2.9351753302167194,2.9351144308608403,38.527244214775685,2.935176395010291,2.9351144308608403,61.57565396603673,3.669032273622342,3.668893224338704,64.03515011862997,3.6690404993781756,3.668893224338704,60.31545487123847,3.669028058901354,3.668893224338704,61.03635343194548,3.669030469938076,3.668893224338704,39.656395925510125,2.935180171444851,2.9351144308608403,37.85046442182714,7.3378461816513845,7.337786480983957,61.40344561090017,3.669031697673532,3.668893224338704,61.25017415002996,7.337924441704195,7.337786480983957,83.22055275605142,0.0,0.0,60.16984372732747,0.0,0.0,37.725161557440686,0.0,0.0,639.3416266461921,1.0,0.0,0.0,0,0,0,0
10,2021-11-28 20:49:06.821355,10.120991795574433,8.925120692375836,83.37412738177228,3.6691051783592186,3.668893224338704,64.42156604184295,1.467705798986657,1.4675572315836944,63.52035290065901,1.4677027848899507,1.4675572315836944,62.664304805033275,4.402814481934239,4.402671791670728,52.87559126468136,4.402781743697418,4.402671791670728,52.41225987619197,4.402780194091062,4.402671791670728,52.33604959562809,4.402779939206679,4.402671791670728,52.31628776456815,2.9352225123035804,2.9351144308608403,39.151957484373256,2.9351784843564426,2.9351144308608403,38.78222801709071,2.935177247800606,2.9351144308608403,39.09149825285135,2.935178282151257,2.9351144308608403,62.09820523433179,3.669034021288887,3.668893224338704,64.51438491359738,3.669042102173287,3.668893224338704,60.94052984380777,3.6690301494572166,3.668893224338704,61.602267242009,3.6690323626301296,3.668893224338704,40.21676299680828,2.9351820455859023,2.9351144308608403,38.431169725478505,7.337848123813413,7.337786480983957,61.94823788400359,3.6690335197248554,3.668893224338704,61.809356090188345,7.3379263118815885,7.337786480983957,83.37999237032612,0.0,0.0,60.80214290091625,0.0,0.0,38.308245615865836,0.0,0.0,628.5380706825251,1.0,0.0,0.0,0,0,0,0
