node;tanks;tanks;tanks;tanks;tanks;tanks;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions;junctions
id;T41;T41;T41;T42;T42;T42;J1;J1;J1;J1;J1;J2;J2;J2;J2;J2;J3;J3;J3;J3;J3;J4;J4;J4;J4;J4;J5;J5;J5;J5;J5;J6;J6;J6;J6;J6;J7;J7;J7;J7;J7;J8;J8;J8;J8;J8;J9;J9;J9;J9;J9;J10;J10;J10;J10;J10;J11;J11;J11;J11;J11;J12;J12;J12;J12;J12;J13;J13;J13;J13;J13;J14;J14;J14;J14;J14;J15;J15;J15;J15;J15;J16;J16;J16;J16;J16;J17;J17;J17;J17;J17;J18;J18;J18;J18;J18;J19;J19;J19;J19;J19;J20;J20;J20;J20;J20;J21;J21;J21;J21;J21;J22;J22;J22;J22;J22
properties;head;pressure;level;head;pressure;level;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit;head;pressure;basedemand;actual_demand;demand_deficit
2 days 04:30:00;75,36690945;8,831909453;3,051;74,52942463;7,994424634;3,051;88,75186598;82,65586598;20,91589131;20,91610086;-0,000209552;77,87564219;62,63564219;8,366356193;8,366498787;-0,000142594;76,58374315;61,34374315;8,366356193;8,366494466;-0,000138274;75,58234485;60,34234485;25,09906913;25,09920405;-0,000134924;74,37724118;49,99324118;25,09906913;25,09916944;-0,000100312;74,21772436;49,83372436;25,09906913;25,09916891;-9,98E-05;74,18061478;49,79661478;25,09906913;25,09916878;-9,97E-05;74,52907178;50,14507178;16,7327122;16,73281302;-0,00010082;74,25197955;37,67597955;16,7327122;16,73277132;-5,91E-05;74,29653816;37,72053816;16,7327122;16,73277147;-5,93E-05;74,47517031;37,89917031;16,7327122;16,73277206;-5,99E-05;75,92714799;60,68714799;20,91589131;20,91602739;-0,000136078;78,02651333;62,78651333;20,91589131;20,91603441;-0,000143099;75,05740618;59,81740618;20,91589131;20,91602448;-0,000133169;74,98639731;59,74639731;20,91589131;20,91602424;-0,000132931;74,90292236;38,32692236;16,7327122;16,7327735;-6,13E-05;74,33804755;37,76204755;41,8317828;41,83184221;-5,94E-05;75,3685952;60,1285952;20,91589131;20,91602552;-0,00013421;75,11764458;59,87764458;41,8317828;41,83191617;-0,00013337;88,75859859;82,66259859;0;0;0;75,00563951;59,76563951;0;0;0;74,31904968;37,74304968;0;0;0
2 days 04:40:00;75,37538236;8,840382362;3,051;74,53496596;7,999965957;3,051;88,8331483;82,7371483;20,91589131;20,91610113;-0,000209824;78,14186523;62,90186523;8,366356193;8,366499677;-0,000143485;76,85993276;61,61993276;8,366356193;8,36649539;-0,000139197;75,86739668;60,62739668;25,09906913;25,09920501;-0,000135878;74,65173927;50,26773927;25,09906913;25,09917036;-0,00010123;74,48804294;50,10404294;25,09906913;25,09916981;-0,000100683;74,45005558;50,06605558;25,09906913;25,09916969;-0,000100556;74,79607044;50,41207044;16,7327122;16,73281391;-0,000101713;74,4799339;37,9039339;16,7327122;16,73277208;-5,99E-05;74,51405125;37,93805125;16,7327122;16,73277219;-6,00E-05;74,68989511;38,11389511;16,7327122;16,73277278;-6,06E-05;76,1400158;60,9000158;20,91589131;20,9160281;-0,00013679;78,2891806;63,0491806;20,91589131;20,91603529;-0,000143977;75,4132378;60,1732378;20,91589131;20,91602567;-0,000134359;75,29623547;60,05623547;20,91589131;20,91602528;-0,000133968;75,1866705;38,6106705;16,7327122;16,73277444;-6,22E-05;74,55052561;37,97452561;41,8317828;41,83184292;-6,01E-05;75,64086873;60,40086873;20,91589131;20,91602643;-0,00013512;75,43218804;60,19218804;41,8317828;41,83191723;-0,000134422;88,83977997;82,74377997;0;0;0;75,36736815;60,12736815;0;0;0;74,52963355;37,95363355;0;0;0
2 days 04:40:15;74,89214492;8,357144916;3,051;74,16200224;7,62700224;3,051;74,16954911;68,07354911;20,91589131;20,91605209;-0,000160781;74,19287997;58,95287997;8,366356193;8,36648647;-0,000130277;74,01142201;58,77142201;8,366356193;8,366485863;-0,000129671;73,93449305;58,69449305;25,09906913;25,09919854;-0,000129413;73,32802246;48,94402246;25,09906913;25,09916593;-9,68E-05;73,32664548;48,94264548;25,09906913;25,09916593;-9,68E-05;73,32627064;48,94227064;25,09906913;25,09916593;-9,68E-05;73,87149061;49,48749061;16,7327122;16,73281082;-9,86E-05;73,8691655;37,2931655;16,7327122;16,73277004;-5,78E-05;74,15099891;37,57499891;16,7327122;16,73277098;-5,88E-05;74,15542178;37,57942178;16,7327122;16,732771;-5,88E-05;74,1729391;58,9329391;20,91589131;20,91602152;-0,000130211;74,19562455;58,95562455;20,91589131;20,9160216;-0,000130287;75,28172449;60,04172449;20,91589131;20,91602523;-0,000133919;74,07851757;58,83851757;20,91589131;20,91602121;-0,000129895;74,08310802;37,50710802;16,7327122;16,73277075;-5,86E-05;74,47699568;37,90099568;41,8317828;41,83184267;-5,99E-05;74,12311929;58,88311929;20,91589131;20,91602135;-0,000130044;74,10049434;58,86049434;41,8317828;41,83191277;-0,000129968;74,16954911;68,07354911;0;0;0;75,37445506;60,13445506;0;0;0;74,53439199;37,95839199;0;0;0
2 days 04:50:00;75,25257703;8,717577026;3,051;74,37885792;7,843857916;3,051;88,7178218;82,6218218;20,91589131;20,91610075;-0,000209438;77,77537942;62,53537942;8,366356193;8,366498452;-0,000142259;76,47468805;61,23468805;8,366356193;8,366494101;-0,000137909;75,46546782;60,22546782;25,09906913;25,09920366;-0,000134534;74,25042776;49,86642776;25,09906913;25,09916902;-9,99E-05;74,08697678;49,70297678;25,09906913;25,09916847;-9,93E-05;74,04904084;49,66504084;25,09906913;25,09916834;-9,92E-05;74,39519781;50,01119781;16,7327122;16,73281257;-0,000100372;74,10311036;37,52711036;16,7327122;16,73277082;-5,86E-05;74,14352045;37,56752045;16,7327122;16,73277096;-5,88E-05;74,3239477;37,7479477;16,7327122;16,73277156;-5,94E-05;75,79203635;60,55203635;20,91589131;20,91602694;-0,000135626;77,92652927;62,68652927;20,91589131;20,91603407;-0,000142765;74,94406705;59,70406705;20,91589131;20,9160241;-0,00013279;74,86550046;59,62550046;20,91589131;20,91602384;-0,000132527;74,77506254;38,19906254;16,7327122;16,73277307;-6,09E-05;74,18226524;37,60626524;41,8317828;41,83184169;-5,89E-05;75,24270937;60,00270937;20,91589131;20,9160251;-0,000133789;74,99836762;59,75836762;41,8317828;41,83191578;-0,000132971;88,7245969;82,6285969;0;0;0;74,892659;59,652659;0;0;0;74,16220286;37,58620286;0;0;0
2 days 05:00:00;75,27670439;8,741704394;3,051;74,08810165;7,553101654;3,051;88,25985679;82,16385679;42,59763991;42,59784781;-0,000207906;76,94264742;61,70264742;17,03905529;17,03919476;-0,000139474;75,14040526;59,90040526;17,03905529;17,03918873;-0,000133446;73,99917196;58,75917196;51,11716699;51,11729662;-0,00012963;71,31567674;46,93167674;51,11716699;51,11725706;-9,01E-05;71,26135345;46,87735345;51,11716699;51,11725688;-8,99E-05;71,24707694;46,86307694;51,11716699;51,11725683;-8,98E-05;73,10138722;48,71738722;34,0781102;34,07820624;-9,60E-05;72,96820749;36,39220749;34,0781102;34,07816502;-5,48E-05;73,7071427;37,1311427;34,0781102;34,07816749;-5,73E-05;74,00568911;37,42968911;34,0781102;34,07816849;-5,83E-05;75,23258363;59,99258363;42,59763991;42,59777366;-0,000133755;77,1496944;61,9096944;42,59763991;42,59778007;-0,000140166;75,25292416;60,01292416;42,59763991;42,59777373;-0,000133823;73,93646473;58,69646473;42,59763991;42,59776933;-0,00012942;73,96746743;37,39146743;34,0781102;34,07816837;-5,82E-05;74,34397835;37,76797835;85,19528019;85,19533961;-5,94E-05;74,46415372;59,22415372;42,59763991;42,59777109;-0,000131185;74,1474638;58,9074638;85,19528019;85,19541031;-0,000130126;88,26721532;82,17121532;0;0;0;75,25258046;60,01258046;0;0;0;74,37851257;37,80251257;0;0;0
2 days 05:10:00;75,27888792;8,743887915;3,051;73,82365797;7,288657968;3,051;88,22971902;82,13371902;42,59763991;42,59784771;-0,000207805;76,88592887;61,64592887;17,03905529;17,03919457;-0,000139284;75,04638902;59,80638902;17,03905529;17,03918842;-0,000133132;73,87488923;58,63488923;51,11716699;51,1172962;-0,000129214;71,15934425;46,77534425;51,11716699;51,11725654;-8,95E-05;71,09958729;46,71558729;51,11716699;51,11725634;-8,93E-05;71,08392115;46,69992115;51,11716699;51,11725628;-8,93E-05;72,92549177;48,54149177;34,0781102;34,07820566;-9,55E-05;72,756767;36,180767;34,0781102;34,07816432;-5,41E-05;73,44566062;36,86966062;34,0781102;34,07816662;-5,64E-05;73,74098718;37,16498718;34,0781102;34,07816761;-5,74E-05;74,99446097;59,75446097;42,59763991;42,59777286;-0,000132958;77,08507653;61,84507653;42,59763991;42,59777986;-0,00013995;75,27670845;60,03670845;42,59763991;42,59777381;-0,000133902;73,8039919;58,5639919;42,59763991;42,59776888;-0,000128977;73,80727841;37,23127841;34,0781102;34,07816783;-5,76E-05;74,05884151;37,48284151;85,19528019;85,19533866;-5,85E-05;74,28295527;59,04295527;42,59763991;42,59777048;-0,000130579;74,02045004;58,78045004;85,19528019;85,19540989;-0,000129701;88,23711672;82,14111672;0;0;0;75,27670443;60,03670443;0;0;0;74,08781195;37,51181195;0;0;0
2 days 05:20:00;75,26247381;8,727473815;3,051;73,58220779;7,047207792;3,051;88,19939378;82,10339378;42,59763991;42,59784761;-0,000207704;76,8210557;61,5810557;17,03905529;17,03919435;-0,000139067;74,94473356;59,70473356;17,03905529;17,03918808;-0,000132792;73,74330896;58,50330896;51,11716699;51,11729576;-0,000128774;71,00186048;46,61786048;51,11716699;51,11725601;-8,90E-05;70,93756104;46,55356104;51,11716699;51,1172558;-8,88E-05;70,92073704;46,53673704;51,11716699;51,11725574;-8,88E-05;72,75211462;48,36811462;34,0781102;34,07820508;-9,49E-05;72,55324131;35,97724131;34,0781102;34,07816364;-5,34E-05;73,20451131;36,62851131;34,0781102;34,07816581;-5,56E-05;73,49830582;36,92230582;34,0781102;34,0781668;-5,66E-05;74,77746108;59,53746108;42,59763991;42,59777214;-0,000132233;77,01580386;61,77580386;42,59763991;42,59777962;-0,000139719;75,27871784;60,03871784;42,59763991;42,59777382;-0,000133909;73,6621044;58,4221044;42,59763991;42,59776841;-0,000128502;73,65474316;37,07874316;34,0781102;34,07816732;-5,71E-05;73,79893437;37,22293437;85,19528019;85,19533779;-5,76E-05;74,11737156;58,87737156;42,59763991;42,59776993;-0,000130025;73,89258537;58,65258537;85,19528019;85,19540946;-0,000129273;88,20683098;82,11083098;0;0;0;75,27888623;60,03888623;0;0;0;73,82341318;37,24741318;0;0;0
2 days 05:30:00;75,23087581;8,69587581;3,051;73,36036447;6,825364468;3,051;88,16888177;82,07288177;42,59763991;42,59784751;-0,000207602;76,75104421;61,51104421;17,03905529;17,03919412;-0,000138833;74,84283686;59,60283686;17,03905529;17,03918774;-0,000132451;73,61541193;58,37541193;51,11716699;51,11729533;-0,000128346;70,84963476;46,46563476;51,11716699;51,1172555;-8,85E-05;70,78094885;46,39694885;51,11716699;51,11725527;-8,83E-05;70,76300997;46,37900997;51,11716699;51,11725521;-8,82E-05;72,58489698;48,20089698;34,0781102;34,07820452;-9,43E-05;72,36013235;35,78413235;34,0781102;34,07816299;-5,28E-05;72,98185323;36,40585323;34,0781102;34,07816507;-5,49E-05;73,27482965;36,69882965;34,0781102;34,07816605;-5,58E-05;74,57711698;59,33711698;42,59763991;42,59777147;-0,000131563;76,94153553;61,70153553;42,59763991;42,59777938;-0,00013947;75,2619017;60,0219017;42,59763991;42,59777376;-0,000133853;73,52542012;58,28542012;42,59763991;42,59776795;-0,000128045;73,49354027;36,91754027;34,0781102;34,07816678;-5,66E-05;73,56107323;36,98507323;85,19528019;85,19533699;-5,68E-05;73,95663075;58,71663075;42,59763991;42,59776939;-0,000129487;73,76171066;58,52171066;85,19528019;85,19540902;-0,000128835;88,17635882;82,08035882;0;0;0;75,26246815;60,02246815;0;0;0;73,58199854;37,00599854;0;0;0
2 days 05:40:00;75,18640997;8,651409974;3,051;73,1558772;6,620877196;3,051;88,13791938;82,04191938;42,59763991;42,5978474;-0,000207498;76,67541725;61,43541725;17,03905529;17,03919387;-0,00013858;74,7381529;59,4981529;17,03905529;17,03918739;-0,000132101;73,48698701;58,24698701;51,11716699;51,1172949;-0,000127917;70,69925704;46,31525704;51,11716699;51,117255;-8,80E-05;70,62651479;46,24251479;51,11716699;51,11725475;-8,78E-05;70,60754765;46,22354765;51,11716699;51,11725469;-8,77E-05;72,42093886;48,03693886;34,0781102;34,07820397;-9,38E-05;72,17535549;35,59935549;34,0781102;34,07816237;-5,22E-05;72,77486111;36,19886111;34,0781102;34,07816438;-5,42E-05;73,06769471;36,49169471;34,0781102;34,07816536;-5,52E-05;74,39049836;59,15049836;42,59763991;42,59777084;-0,000130938;76,86212472;61,62212472;42,59763991;42,59777911;-0,000139205;75,22979874;59,98979874;42,59763991;42,59777365;-0,000133745;73,38859117;58,14859117;42,59763991;42,59776749;-0,000127588;73,32529437;36,74929437;34,0781102;34,07816622;-5,60E-05;73,34218972;36,76618972;85,19528019;85,19533626;-5,61E-05;73,79836107;58,55836107;42,59763991;42,59776886;-0,000128958;73,62711896;58,38711896;85,19528019;85,19540857;-0,000128385;88,14543697;82,04943697;0;0;0;75,23086515;59,99086515;0;0;0;73,36018452;36,78418452;0;0;0
2 days 05:50:00;75,13030174;8,595301737;3,051;72,96766959;6,43266959;3,051;88,10592866;82,00992866;42,59763991;42,5978473;-0,000207391;76,59262421;61,35262421;17,03905529;17,03919359;-0,000138303;74,62712038;59,38712038;17,03905529;17,03918702;-0,00013173;73,35283962;58,11283962;51,11716699;51,11729446;-0,000127468;70,54572394;46,16172394;51,11716699;51,11725448;-8,75E-05;70,46932354;46,08532354;51,11716699;51,11725423;-8,72E-05;70,44943124;46,06543124;51,11716699;51,11725416;-8,72E-05;72,25537296;47,87137296;34,0781102;34,07820342;-9,32E-05;71,99584647;35,41984647;34,0781102;34,07816177;-5,16E-05;72,58115805;36,00515805;34,0781102;34,07816373;-5,35E-05;72,87463634;36,29863634;34,0781102;34,07816471;-5,45E-05;74,21476241;58,97476241;42,59763991;42,59777026;-0,000130351;76,77596499;61,53596499;42,59763991;42,59777882;-0,000138917;75,18475301;59,94475301;42,59763991;42,5977735;-0,000133595;73,2453058;58,0053058;42,59763991;42,59776701;-0,000127108;73,1423852;36,5663852;34,0781102;34,07816561;-5,54E-05;73,14029088;36,56429088;85,19528019;85,19533559;-5,54E-05;73,63723638;58,39723638;42,59763991;42,59776833;-0,000128419;73,48426801;58,24426801;85,19528019;85,19540809;-0,000127908;88,11348824;82,01748824;0;0;0;75,18639357;59,94639357;0;0;0;73,15572288;36,57972288;0;0;0
2 days 06:00:00;74,70743987;8,172439871;3,051;72,20014795;5,665147953;3,051;87,4572968;81,3612968;67,37059092;67,37079614;-0,000205222;75,28261591;60,04261591;26,9482353;26,94836922;-0,000133922;72,24438953;57,00438953;26,9482353;26,94835906;-0,000123761;70,50841786;55,26841786;80,84470768;80,84482563;-0,000117955;64,54891395;40,16491395;80,84470768;80,84477512;-6,74E-05;64,46944908;40,08544908;80,84470768;80,84477485;-6,72E-05;64,44834526;40,06434526;80,84470768;80,84477478;-6,71E-05;68,91024876;44,52624876;53,89647;53,89655203;-8,20E-05;68,78652973;32,21052973;53,89647;53,89651084;-4,08E-05;70,87132746;34,29532746;53,89647;53,89651782;-4,78E-05;71,33883549;34,76283549;53,89647;53,89651938;-4,94E-05;73,01498372;57,77498372;67,37059092;67,37071726;-0,000126338;75,49283324;60,25283324;67,37059092;67,37072554;-0,000134625;75,06050501;59,82050501;67,37059092;67,3707241;-0,000133179;70,6044946;55,3644946;67,37059092;67,37070919;-0,000118276;70,86946245;34,29346245;53,89647;53,89651781;-4,78E-05;72,75714479;36,18114479;134,7411824;134,7412365;-5,41E-05;71,94678232;56,70678232;67,37059092;67,37071368;-0,000122765;71,10998443;55,86998443;134,7411824;134,7413024;-0,000119967;87,46573089;81,36973089;0;0;0;75,12961068;59,88961068;0;0;0;72,96558519;36,38958519;0;0;0
2 days 06:10:00;74,27979756;7,744797562;3,051;71,45835234;4,923352336;3,051;87,3127901;81,2167901;67,37059092;67,37079566;-0,000204739;74,86482839;59,62482839;26,9482353;26,94836782;-0,000132525;71,76731637;56,52731637;26,9482353;26,94835746;-0,000122165;69,98544556;54,74544556;80,84470768;80,84482388;-0,000116206;63,98168756;39,59768756;80,84470768;80,84477322;-6,55E-05;63,89605449;39,51205449;80,84470768;80,84477293;-6,53E-05;63,87334695;39,48934695;80,84470768;80,84477286;-6,52E-05;68,31675754;43,93275754;53,89647;53,89655005;-8,00E-05;68,15727323;31,58127323;53,89647;53,89650874;-3,87E-05;70,15794231;33,58194231;53,89647;53,89651543;-4,54E-05;70,62202088;34,04602088;53,89647;53,89651698;-4,70E-05;72,3278786;57,0878786;67,37059092;67,37071496;-0,00012404;75,07099118;59,83099118;67,37059092;67,37072413;-0,000133214;74,63617479;59,39617479;67,37059092;67,37072268;-0,00013176;70,06735996;54,82735996;67,37059092;67,3707074;-0,00011648;70,28886211;33,71286211;53,89647;53,89651587;-4,59E-05;72,00250475;35,42650475;134,7411824;134,741234;-5,16E-05;71,35346672;56,11346672;67,37059092;67,3707117;-0,000120781;70,56817828;55,32817828;134,7411824;134,7413006;-0,000118155;87,32142499;81,22542499;0;0;0;74,70673428;59,46673428;0;0;0;72,19819109;35,62219109;0;0;0
2 days 06:20:00;73,8485947;7,313594699;3,051;70,74070887;4,205708866;3,051;87,17072347;81,07472347;67,37059092;67,37079518;-0,000204264;74,44559043;59,20559043;26,9482353;26,94836642;-0,000131123;71,29106646;56,05106646;26,9482353;26,94835587;-0,000120572;69,46492393;54,22492393;80,84470768;80,84482214;-0,000114465;63,42069669;39,03669669;80,84470768;80,84477134;-6,37E-05;63,32925697;38,94525697;80,84470768;80,84477104;-6,34E-05;63,30504298;38,92104298;80,84470768;80,84477096;-6,33E-05;67,73165308;43,34765308;53,89647;53,89654809;-7,81E-05;67,53728789;30,96128789;53,89647;53,89650666;-3,67E-05;69,46527308;32,88927308;53,89647;53,89651311;-4,31E-05;69,92771879;33,35171879;53,89647;53,89651466;-4,47E-05;71,66523015;56,42523015;67,37059092;67,37071274;-0,000121824;74,64878151;59,40878151;67,37059092;67,37072272;-0,000131802;74,2074297;58,9674297;67,37059092;67,37072124;-0,000130326;69,53382025;54,29382025;67,37059092;67,37070561;-0,000114695;69,71521374;33,13921374;53,89647;53,89651395;-4,39E-05;71,27246131;34,69646131;134,7411824;134,7412316;-4,92E-05;70,76685954;55,52685954;67,37059092;67,37070974;-0,000118819;70,03079774;54,79079774;134,7411824;134,7412988;-0,000116357;87,17955788;81,08355788;0;0;0;74,27908105;59,03908105;0;0;0;71,45651183;34,88051183;0;0;0
2 days 06:30:00;73,41486603;6,879866034;3,051;70,04583621;3,51083621;3,051;87,03104595;80,93504595;67,37059092;67,37079471;-0,000203797;74,02570554;58,78570554;26,9482353;26,94836502;-0,000129718;70,81618367;55,57618367;26,9482353;26,94835428;-0,000118984;68,94721341;53,70721341;80,84470768;80,84482041;-0,000112733;62,86608747;38,48208747;80,84470768;80,84476949;-6,18E-05;62,76921727;38,38521727;80,84470768;80,84476917;-6,15E-05;62,7435972;38,3595972;80,84470768;80,84476908;-6,14E-05;67,1549803;42,7709803;53,89647;53,89654616;-7,62E-05;66,92727407;30,35127407;53,89647;53,89650462;-3,46E-05;68,79224805;32,21624805;53,89647;53,89651086;-4,09E-05;69,25442483;32,67842483;53,89647;53,89651241;-4,24E-05;71,02464895;55,78464895;67,37059092;67,3707106;-0,000119681;74,22681074;58,98681074;67,37059092;67,37072131;-0,000130391;73,77543981;58,53543981;67,37059092;67,3707198;-0,000128881;69,00418703;53,76418703;67,37059092;67,37070384;-0,000112924;69,14885466;32,57285466;53,89647;53,89651205;-4,20E-05;70,56559364;33,98959364;134,7411824;134,7412292;-4,68E-05;70,18683813;54,94683813;67,37059092;67,3707078;-0,000116879;69,49798279;54,25798279;134,7411824;134,741297;-0,000114575;87,04007857;80,94407857;0;0;0;73,84787039;58,60787039;0;0;0;70,73897505;34,16297505;0;0;0
2 days 06:40:00;72,97947571;6,444475714;3,051;69,3725311;2,837531101;3,051;86,89370616;80,79770616;67,37059092;67,37079425;-0,000203337;73,60582938;58,36582938;26,9482353;26,94836361;-0,000128314;70,34305588;55,10305588;26,9482353;26,9483527;-0,000117402;68,43250845;53,19250845;80,84470768;80,84481869;-0,000111012;62,31788456;37,93388456;80,84470768;80,84476766;-6,00E-05;62,21597345;37,83197345;80,84470768;80,84476732;-5,96E-05;62,18905048;37,80505048;80,84470768;80,84476723;-5,95E-05;66,58668455;42,20268455;53,89647;53,89654426;-7,43E-05;66,32761763;29,75161763;53,89647;53,89650262;-3,26E-05;68,13789845;31,56189845;53,89647;53,89650867;-3,87E-05;68,60084459;32,02484459;53,89647;53,89651022;-4,02E-05;70,40414513;55,16414513;67,37059092;67,37070852;-0,000117606;73,80555818;58,56555818;67,37059092;67,3707199;-0,000128982;73,34119126;58,10119126;67,37059092;67,37071835;-0,000127429;68,478609;53,238609;67,37059092;67,37070208;-0,000111166;68,5899405;32,0139405;53,89647;53,89651019;-4,02E-05;69,88065377;33,30465377;134,7411824;134,7412269;-4,45E-05;69,6130204;54,3730204;67,37059092;67,37070588;-0,00011496;68,96972848;53,72972848;134,7411824;134,7412952;-0,000112809;86,90293565;80,80693565;0;0;0;73,41413658;58,17413658;0;0;0;70,04420074;33,46820074;0;0;0
2 days 06:50:00;72,54312093;6,008120928;3,051;68,71976733;2,184767328;3,051;86,75863456;80,66263456;67,37059092;67,3707938;-0,000202885;73,18644237;57,94644237;26,9482353;26,94836221;-0,000126911;69,87186542;54,63186542;26,9482353;26,94835112;-0,000115826;67,920771;52,680771;80,84470768;80,84481698;-0,0001093;61,77593795;37,39193795;80,84470768;80,84476584;-5,82E-05;61,66939138;37,28539138;80,84470768;80,84476549;-5,78E-05;61,64127222;37,25727222;80,84470768;80,84476539;-5,77E-05;66,02656743;41,64256743;53,89647;53,89654239;-7,24E-05;65,73844972;29,16244972;53,89647;53,89650065;-3,06E-05;67,50134538;30,92534538;53,89647;53,89650654;-3,65E-05;67,96584826;31,38984826;53,89647;53,8965081;-3,81E-05;69,80200091;54,56200091;67,37059092;67,37070651;-0,000115592;73,3853354;58,1453354;67,37059092;67,37071849;-0,000127577;72,90549841;57,66549841;67,37059092;67,37071689;-0,000125972;67,95700575;52,71700575;67,37059092;67,37070034;-0,000109422;68,03841233;31,46241233;53,89647;53,89650834;-3,83E-05;69,21656019;32,64056019;134,7411824;134,7412247;-4,23E-05;69,04462543;53,80462543;67,37059092;67,37070398;-0,000113059;68,44580162;53,20580162;134,7411824;134,7412935;-0,000111056;86,76805955;80,67205955;0;0;0;72,97874327;57,73874327;0;0;0;69,37098683;32,79498683;0;0;0
2 days 07:00:00;71,99836153;5,46336153;3,051;67,93625734;1,401257338;3,051;86,47361756;80,37761756;74,05061233;74,05081426;-0,000201932;72,5011297;57,2611297;29,62024376;29,62036838;-0,000124619;68,72149798;53,48149798;29,62024376;29,62035574;-0,000111978;66,52920416;51,28920416;88,86073323;88,86083788;-0,000104646;59,29372191;34,90972191;88,86073323;88,8607831;-4,99E-05;59,17969317;34,79569317;88,86073323;88,86078272;-4,95E-05;59,14952712;34,76552712;88,86073323;88,86078262;-4,94E-05;64,40885225;40,02485225;59,24048687;59,24055384;-6,70E-05;64,13888962;27,56288962;59,24048687;59,24051216;-2,53E-05;66,36311383;29,78711383;59,24048687;59,2405196;-3,27E-05;66,89080578;30,31480578;59,24048687;59,24052136;-3,45E-05;68,90992382;53,66992382;74,05061233;74,05072494;-0,000112609;72,685647;57,445647;74,05061233;74,05073757;-0,000125237;72,43154601;57,19154601;74,05061233;74,05073672;-0,000124387;66,61075543;51,37075543;74,05061233;74,05071725;-0,000104919;66,77810588;30,20210588;59,24048687;59,24052099;-3,41E-05;68,50104863;31,92504863;148,1012253;148,1012652;-3,99E-05;67,99044655;52,75044655;74,05061233;74,05072186;-0,000109533;67,19022306;51,95022306;148,1012253;148,1013322;-0,000106857;86,48346127;80,38746127;0;0;0;72,54201623;57,30201623;0;0;0;68,7176018;32,1416018;0;0;0
2 days 07:10:00;71,53483425;4,999834248;3,051;67,28203405;0,747034048;3,051;86,31145581;80,21545581;74,05061233;74,05081372;-0,00020139;71,97872927;56,73872927;29,62024376;29,62036663;-0,000122872;68,14909618;52,90909618;29,62024376;29,62035382;-0,000110064;65,91784337;50,67784337;88,86073323;88,86083583;-0,000102602;58,65050955;34,26650955;88,86073323;88,86078095;-4,77E-05;58,53172094;34,14772094;88,86073323;88,86078055;-4,73E-05;58,50032393;34,11632393;88,86073323;88,86078044;-4,72E-05;63,74655327;39,36255327;59,24048687;59,24055162;-6,48E-05;63,44724298;26,87124298;59,24048687;59,24050985;-2,30E-05;65,61975557;29,04375557;59,24048687;59,24051711;-3,02E-05;66,14907573;29,57307573;59,24048687;59,24051888;-3,20E-05;68,20203809;52,96203809;74,05061233;74,05072257;-0,000110241;72,16763914;56,92763914;74,05061233;74,05073583;-0,000123504;71,88817735;56,64817735;74,05061233;74,0507349;-0,000122569;65,98812481;50,74812481;74,05061233;74,05071517;-0,000102837;66,12549087;29,54949087;59,24048687;59,2405188;-3,19E-05;67,72767746;31,15167746;148,1012253;148,1012626;-3,73E-05;67,32667973;52,08667973;74,05061233;74,05071964;-0,000107314;66,56632964;51,32632964;148,1012253;148,1013301;-0,000104771;86,32154148;80,22554148;0;0;0;71,9972706;56,7572706;0;0;0;67,93419219;31,35819219;0;0;0
